* Measurement data measured by REW V5.20.13
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS, at 44100 Hz
* Dated: 04/06/2024 15:31:06
* Sense Resistor: 26.3
* Lead resistance: 0.000
* Input resistance: 20000.000
* Calibration factor: 0.9925
* Note: 
* Measurement: Parlante Colgado + 19 gr masa
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz)	Z(Ohms)	Phase(degrees)
283.632660	11.188721	36.8790
283.969116	11.196105	36.9018
284.305573	11.203012	36.9261
284.642029	11.209828	36.9490
284.978485	11.216541	36.9752
285.314941	11.223469	37.0007
285.651398	11.230804	37.0269
285.987854	11.237674	37.0492
286.324310	11.244506	37.0770
286.660767	11.251747	37.1007
286.997223	11.258768	37.1271
287.333679	11.265886	37.1504
287.670135	11.273042	37.1758
288.006592	11.279768	37.1989
288.343048	11.286891	37.2255
288.679504	11.293921	37.2485
289.015961	11.300788	37.2744
289.352417	11.308049	37.2984
289.688873	11.314862	37.3222
290.025330	11.321784	37.3476
290.361786	11.329045	37.3710
290.698242	11.335583	37.3951
291.034698	11.342618	37.4195
291.371155	11.349346	37.4456
291.707611	11.356688	37.4698
292.044067	11.363751	37.4935
292.380524	11.370574	37.5165
292.716980	11.377504	37.5408
293.053436	11.384329	37.5651
293.389893	11.391499	37.5889
293.726349	11.398279	37.6121
294.062805	11.405234	37.6358
294.399261	11.411990	37.6604
294.735718	11.419365	37.6840
295.072174	11.426184	37.7060
295.408630	11.432940	37.7290
295.745087	11.439815	37.7535
296.081543	11.446624	37.7769
296.417999	11.453814	37.8018
296.754456	11.460860	37.8252
297.090912	11.468250	37.8472
297.427368	11.474809	37.8698
297.763824	11.482133	37.8937
298.100281	11.488890	37.9149
298.436737	11.495873	37.9398
298.773193	11.502862	37.9615
299.109650	11.509788	37.9867
299.446106	11.517079	38.0080
299.782562	11.523675	38.0333
300.119019	11.531588	38.0551
300.455475	11.537675	38.0774
300.791931	11.545479	38.1026
301.128387	11.552215	38.1232
301.464844	11.559271	38.1476
301.801300	11.566629	38.1698
302.137756	11.573215	38.1905
302.474213	11.580129	38.2165
302.810669	11.587366	38.2382
303.147125	11.594151	38.2623
303.483582	11.601571	38.2847
303.820038	11.608262	38.3071
304.156494	11.615446	38.3291
304.492950	11.621956	38.3530
304.829407	11.629348	38.3755
305.165863	11.635990	38.3993
305.502319	11.643561	38.4217
305.838776	11.650333	38.4425
306.175232	11.657166	38.4653
306.511688	11.664125	38.4881
306.848145	11.671212	38.5115
307.184601	11.678460	38.5327
307.521057	11.685551	38.5537
307.857513	11.691903	38.5751
308.193970	11.699639	38.5993
308.530426	11.706024	38.6176
308.866882	11.713420	38.6412
309.203339	11.719603	38.6620
309.539795	11.727214	38.6858
309.876251	11.733932	38.7069
310.212708	11.740949	38.7267
310.549164	11.747523	38.7523
310.885620	11.754783	38.7719
311.222076	11.761809	38.7983
311.558533	11.769349	38.8153
311.894989	11.775967	38.8391
312.231445	11.782793	38.8586
312.567902	11.790182	38.8846
312.904358	11.797054	38.9010
313.240814	11.804172	38.9273
313.577271	11.811130	38.9453
313.913727	11.818496	38.9688
314.250183	11.825063	38.9882
314.586639	11.832662	39.0102
314.923096	11.838948	39.0301
315.259552	11.846389	39.0519
315.596008	11.852848	39.0740
315.932465	11.860592	39.0935
316.268921	11.866742	39.1159
316.605377	11.874485	39.1346
316.941833	11.880532	39.1590
317.278290	11.888614	39.1758
317.614746	11.894447	39.2011
317.951202	11.902536	39.2163
318.287659	11.908196	39.2424
318.624115	11.915978	39.2592
318.960571	11.922626	39.2858
319.297028	11.929680	39.3003
319.633484	11.936994	39.3283
319.969940	11.943751	39.3414
320.306396	11.951079	39.3665
320.642853	11.957038	39.3845
320.979309	11.965348	39.4071
321.315765	11.970856	39.4276
321.652222	11.979613	39.4468
321.988678	11.984951	39.4683
322.325134	11.992951	39.4860
322.661591	11.999210	39.5123
322.998047	12.007033	39.5253
323.334503	12.013165	39.5510
323.670959	12.020430	39.5680
324.007416	12.027708	39.5910
324.343872	12.033966	39.6082
324.680328	12.041712	39.6327
325.016785	12.048389	39.6488
325.353241	12.055559	39.6708
325.689697	12.062428	39.6915
326.026154	12.070132	39.7082
326.362610	12.076163	39.7298
326.699066	12.083937	39.7476
327.035522	12.090204	39.7694
327.371979	12.097753	39.7876
327.708435	12.104534	39.8087
328.044891	12.111703	39.8268
328.381348	12.118667	39.8470
328.717804	12.125721	39.8659
329.054260	12.132547	39.8844
329.390717	12.139268	39.9058
329.727173	12.146767	39.9255
330.063629	12.153605	39.9432
330.400085	12.160363	39.9634
330.736542	12.167558	39.9838
331.072998	12.174532	40.0016
331.409454	12.181432	40.0226
331.745911	12.188622	40.0405
332.082367	12.195449	40.0602
332.418823	12.202526	40.0789
332.755280	12.209172	40.0982
333.091736	12.216380	40.1180
333.428192	12.222991	40.1367
333.764648	12.230217	40.1570
334.101105	12.237052	40.1760
334.437561	12.244147	40.1940
334.774017	12.250808	40.2146
335.110474	12.257962	40.2327
335.446930	12.264894	40.2525
335.783386	12.271517	40.2714
336.119843	12.279178	40.2921
336.456299	12.285866	40.3084
336.792755	12.292872	40.3270
337.129211	12.299488	40.3475
337.465668	12.306785	40.3647
337.802124	12.313397	40.3854
338.138580	12.320658	40.4042
338.475037	12.327994	40.4223
338.811493	12.334462	40.4394
339.147949	12.341573	40.4603
339.484406	12.348872	40.4776
339.820862	12.355610	40.4949
340.157318	12.362596	40.5139
340.493774	12.369315	40.5315
340.830231	12.376378	40.5514
341.166687	12.383418	40.5684
341.503143	12.390338	40.5869
341.839600	12.397053	40.6048
342.176056	12.404221	40.6240
342.512512	12.411134	40.6410
342.848969	12.418122	40.6589
343.185425	12.424740	40.6767
343.521881	12.431895	40.6960
343.858337	12.438817	40.7125
344.194794	12.445633	40.7310
344.531250	12.452424	40.7476
344.867706	12.458863	40.7677
345.204163	12.466252	40.7877
345.540619	12.473541	40.8040
345.877075	12.480170	40.8215
346.213531	12.487131	40.8401
346.549988	12.493984	40.8582
346.886444	12.501031	40.8778
347.222900	12.508415	40.8947
347.559357	12.515174	40.9116
347.895813	12.521992	40.9299
348.232269	12.528925	40.9487
348.568726	12.536275	40.9673
348.905182	12.543034	40.9820
349.241638	12.549834	41.0037
349.578094	12.557073	41.0193
349.914551	12.564256	41.0396
350.251007	12.571304	41.0528
350.587463	12.577872	41.0729
350.923920	12.585017	41.0889
351.260376	12.591970	41.1075
351.596832	12.598616	41.1226
351.933289	12.605555	41.1424
352.269745	12.612191	41.1591
352.606201	12.619643	41.1772
352.942657	12.625919	41.1938
353.279114	12.633356	41.2122
353.615570	12.640005	41.2290
353.952026	12.647136	41.2459
354.288483	12.653757	41.2632
354.624939	12.660771	41.2807
354.961395	12.667580	41.2989
355.297852	12.675007	41.3164
355.634308	12.681968	41.3321
355.970764	12.689255	41.3474
356.307220	12.695262	41.3626
356.643677	12.702304	41.3826
356.980133	12.709110	41.3989
357.316589	12.716331	41.4174
357.653046	12.723432	41.4330
357.989502	12.730248	41.4486
358.325958	12.736923	41.4667
358.662415	12.744143	41.4834
358.998871	12.751044	41.5004
359.335327	12.758169	41.5163
359.671783	12.764811	41.5325
360.008240	12.771682	41.5513
360.344696	12.779255	41.5668
360.681152	12.785784	41.5824
361.017609	12.792657	41.5995
361.354065	12.799880	41.6170
361.690521	12.806651	41.6313
362.026978	12.813460	41.6496
362.363434	12.820596	41.6656
362.699890	12.827213	41.6815
363.036346	12.834366	41.7002
363.372803	12.841345	41.7151
363.709259	12.848360	41.7318
364.045715	12.855120	41.7485
364.382172	12.862333	41.7640
364.718628	12.868944	41.7815
365.055084	12.876292	41.7974
365.391541	12.883148	41.8119
365.727997	12.889585	41.8297
366.064453	12.897143	41.8452
366.400909	12.903469	41.8609
366.737366	12.910674	41.8780
367.073822	12.917624	41.8928
367.410278	12.924082	41.9092
367.746735	12.931574	41.9269
368.083191	12.938368	41.9392
368.419647	12.944777	41.9565
368.756104	12.951672	41.9731
369.092560	12.958835	41.9899
369.429016	12.965849	42.0048
369.765472	12.972692	42.0191
370.101929	12.979027	42.0366
370.438385	12.986623	42.0535
370.774841	12.993593	42.0668
371.111298	13.000068	42.0821
371.447754	13.006919	42.0995
371.784210	13.014190	42.1160
372.120667	13.021311	42.1286
372.457123	13.027573	42.1450
372.793579	13.034595	42.1613
373.130035	13.041662	42.1778
373.466492	13.048616	42.1920
373.802948	13.055420	42.2088
374.139404	13.062593	42.2234
374.475861	13.069184	42.2390
374.812317	13.076282	42.2544
375.148773	13.082824	42.2704
375.485229	13.090133	42.2866
375.821686	13.096816	42.3010
376.158142	13.103724	42.3172
376.494598	13.110569	42.3339
376.831055	13.118105	42.3481
377.167511	13.124348	42.3626
377.503967	13.131643	42.3785
377.840424	13.138026	42.3931
378.176880	13.145093	42.4097
378.513336	13.151927	42.4252
378.849792	13.159023	42.4398
379.186249	13.165631	42.4555
379.522705	13.172749	42.4707
379.859161	13.179538	42.4860
380.195618	13.186508	42.5005
380.532074	13.193193	42.5167
380.868530	13.200585	42.5308
381.204987	13.206832	42.5449
381.541443	13.213716	42.5618
381.877899	13.220794	42.5778
382.214355	13.227849	42.5920
382.550812	13.234934	42.6074
382.887268	13.241563	42.6198
383.223724	13.248145	42.6377
383.560181	13.255489	42.6521
383.896637	13.262267	42.6671
384.233093	13.269329	42.6814
384.569550	13.276005	42.6963
384.906006	13.282992	42.7109
385.242462	13.289487	42.7259
385.578918	13.296699	42.7427
385.915375	13.303768	42.7553
386.251831	13.310243	42.7710
386.588287	13.317355	42.7864
386.924744	13.324444	42.8009
387.261200	13.331102	42.8141
387.597656	13.337806	42.8309
387.934113	13.345182	42.8444
388.270569	13.351668	42.8589
388.607025	13.358878	42.8729
388.943481	13.365364	42.8865
389.279938	13.371825	42.9015
389.616394	13.379034	42.9184
389.952850	13.385775	42.9301
390.289307	13.392246	42.9470
390.625763	13.399577	42.9626
390.962219	13.406604	42.9746
391.298676	13.412923	42.9900
391.635132	13.420220	43.0053
391.971588	13.426990	43.0178
392.308044	13.433764	43.0332
392.644501	13.440722	43.0459
392.980957	13.447114	43.0603
393.317413	13.453965	43.0758
393.653870	13.460849	43.0896
393.990326	13.467590	43.1044
394.326782	13.474430	43.1186
394.663239	13.481315	43.1340
394.999695	13.488460	43.1474
395.336151	13.495213	43.1621
395.672607	13.502448	43.1744
396.009064	13.508660	43.1886
396.345520	13.515886	43.2030
396.681976	13.522492	43.2166
397.018433	13.529385	43.2314
397.354889	13.536291	43.2445
397.691345	13.542960	43.2603
398.027802	13.550371	43.2725
398.364258	13.556684	43.2863
398.700714	13.563532	43.3005
399.037170	13.570343	43.3153
399.373627	13.577199	43.3301
399.710083	13.584500	43.3439
400.046539	13.591181	43.3565
400.382996	13.597996	43.3705
400.719452	13.604836	43.3850
401.055908	13.611692	43.3972
401.392365	13.618238	43.4127
401.728821	13.625405	43.4254
402.065277	13.631972	43.4404
402.401733	13.639240	43.4528
402.738190	13.645689	43.4661
403.074646	13.652644	43.4803
403.411102	13.659616	43.4917
403.747559	13.665661	43.5058
404.084015	13.672923	43.5196
404.420471	13.679173	43.5329
404.756927	13.686295	43.5467
405.093384	13.692728	43.5610
405.429840	13.700007	43.5738
405.766296	13.706347	43.5875
406.102753	13.713471	43.6010
406.439209	13.720160	43.6151
406.775665	13.727226	43.6275
407.112122	13.734075	43.6414
407.448578	13.740739	43.6532
407.785034	13.747765	43.6684
408.121490	13.754485	43.6799
408.457947	13.761562	43.6944
408.794403	13.768183	43.7061
409.130859	13.775074	43.7201
409.467316	13.781614	43.7331
409.803772	13.788859	43.7485
410.140228	13.795965	43.7581
410.476685	13.801819	43.7726
410.813141	13.809279	43.7881
411.149597	13.816184	43.7997
411.486053	13.823155	43.8134
411.822510	13.829856	43.8240
412.158966	13.836287	43.8398
412.495422	13.843776	43.8511
412.831879	13.849816	43.8641
413.168335	13.856835	43.8785
413.504791	13.863950	43.8913
413.841248	13.870359	43.9023
414.177704	13.877283	43.9178
414.514160	13.884127	43.9281
414.850616	13.890518	43.9429
415.187073	13.897880	43.9554
415.523529	13.904239	43.9666
415.859985	13.910879	43.9808
416.196442	13.917811	43.9947
416.532898	13.924990	44.0050
416.869354	13.930719	44.0188
417.205811	13.938185	44.0339
417.542267	13.945067	44.0457
417.878723	13.951830	44.0576
418.215179	13.958489	44.0711
418.551636	13.965224	44.0846
418.888092	13.972550	44.0974
419.224548	13.979087	44.1083
419.561005	13.985568	44.1220
419.897461	13.992851	44.1362
420.233917	13.999501	44.1458
420.570374	14.006031	44.1604
420.906830	14.012893	44.1722
421.243286	14.019518	44.1858
421.579742	14.026532	44.1985
421.916199	14.033314	44.2104
422.252655	14.039870	44.2219
422.589111	14.046183	44.2377
422.925568	14.054042	44.2492
423.262024	14.060124	44.2606
423.598480	14.067080	44.2736
423.934937	14.073771	44.2871
424.271393	14.080736	44.2986
424.607849	14.087590	44.3126
424.944305	14.094552	44.3223
425.280762	14.100820	44.3377
425.617218	14.108572	44.3489
425.953674	14.115028	44.3610
426.290131	14.122177	44.3711
426.626587	14.128135	44.3844
426.963043	14.135441	44.3981
427.299500	14.142231	44.4090
427.635956	14.148987	44.4225
427.972412	14.155800	44.4331
428.308868	14.162426	44.4482
428.645325	14.169946	44.4590
428.981781	14.176421	44.4688
429.318237	14.182477	44.4827
429.654694	14.189734	44.4956
429.991150	14.196384	44.5079
430.327606	14.203286	44.5183
430.664062	14.209367	44.5309
431.000519	14.216037	44.5448
431.336975	14.223030	44.5579
431.673431	14.229866	44.5692
432.009888	14.236421	44.5824
432.346344	14.243700	44.5939
432.682800	14.250086	44.6051
433.019257	14.257068	44.6169
433.355713	14.263428	44.6276
433.692169	14.269927	44.6406
434.028625	14.276877	44.6529
434.365082	14.283723	44.6642
434.701538	14.290132	44.6747
435.037994	14.296883	44.6893
435.374451	14.304078	44.6984
435.710907	14.310338	44.7107
436.047363	14.317174	44.7225
436.383820	14.324027	44.7345
436.720276	14.330783	44.7450
437.056732	14.337099	44.7567
437.393188	14.343992	44.7711
437.729645	14.351201	44.7811
438.066101	14.357791	44.7930
438.402557	14.364419	44.8032
438.739014	14.370716	44.8179
439.075470	14.378639	44.8294
439.411926	14.384748	44.8382
439.748383	14.391506	44.8517
440.084839	14.398147	44.8645
440.421295	14.405765	44.8757
440.757751	14.412149	44.8845
441.094208	14.418499	44.8969
441.430664	14.425364	44.9090
441.767120	14.431847	44.9217
442.103577	14.439577	44.9319
442.440033	14.444962	44.9416
442.776489	14.452315	44.9570
443.112946	14.458910	44.9662
443.449402	14.465692	44.9792
443.785858	14.472588	44.9905
444.122314	14.479355	45.0011
444.458771	14.486105	45.0133
444.795227	14.492936	45.0234
445.131683	14.499671	45.0350
445.468140	14.506113	45.0447
445.804596	14.512591	45.0583
446.141052	14.519642	45.0692
446.477509	14.526218	45.0801
446.813965	14.532833	45.0918
447.150421	14.539386	45.1032
447.486877	14.546301	45.1166
447.823334	14.553309	45.1253
448.159790	14.559570	45.1372
448.496246	14.566001	45.1488
448.832703	14.573138	45.1609
449.169159	14.579340	45.1721
449.505615	14.586090	45.1821
449.842072	14.592228	45.2023
450.178528	14.602069	45.2061
450.514984	14.606407	45.2159
450.851440	14.613922	45.2266
451.187897	14.620231	45.2389
451.524353	14.626721	45.2464
451.860809	14.633151	45.2619
452.197266	14.640080	45.2707
452.533722	14.646844	45.2834
452.870178	14.653476	45.2924
453.206635	14.659838	45.3051
453.543091	14.667135	45.3180
453.879547	14.674053	45.3246
454.216003	14.679759	45.3389
454.552460	14.687582	45.3502
454.888916	14.693900	45.3607
455.225372	14.701155	45.3724
455.561829	14.707979	45.3809
455.898285	14.713931	45.3930
456.234741	14.721522	45.4054
456.571198	14.727841	45.4145
456.907654	14.734893	45.4267
457.244110	14.741324	45.4370
457.580566	14.748324	45.4490
457.917023	14.755020	45.4598
458.253479	14.761954	45.4702
458.589935	14.768529	45.4806
458.926392	14.775062	45.4920
459.262848	14.782132	45.5028
459.599304	14.788445	45.5120
459.935760	14.794676	45.5252
460.272217	14.802261	45.5371
460.608673	14.808651	45.5451
460.945129	14.815337	45.5566
461.281586	14.821808	45.5674
461.618042	14.828600	45.5777
461.954498	14.835135	45.5901
462.290955	14.842154	45.5991
462.627411	14.848732	45.6113
462.963867	14.855658	45.6202
463.300323	14.862413	45.6308
463.636780	14.868476	45.6411
463.973236	14.876096	45.6540
464.309692	14.882569	45.6609
464.646149	14.889183	45.6728
464.982605	14.896061	45.6838
465.319061	14.903152	45.6917
465.655518	14.909123	45.7027
465.991974	14.915999	45.7132
466.328430	14.922832	45.7250
466.664886	14.929419	45.7335
467.001343	14.936456	45.7462
467.337799	14.942595	45.7532
467.674255	14.949684	45.7685
468.010712	14.956416	45.7743
468.347168	14.962846	45.7878
468.683624	14.969682	45.7974
469.020081	14.976685	45.8079
469.356537	14.983011	45.8179
469.692993	14.990232	45.8284
470.029449	14.996433	45.8380
470.365906	15.003740	45.8487
470.702362	15.009787	45.8569
471.038818	15.016896	45.8694
471.375275	15.023412	45.8765
471.711731	15.029943	45.8884
472.048187	15.036769	45.8969
472.384644	15.042883	45.9077
472.721100	15.050056	45.9187
473.057556	15.056432	45.9280
473.394012	15.063522	45.9389
473.730469	15.070042	45.9478
474.066925	15.076795	45.9589
474.403381	15.083717	45.9683
474.739838	15.090409	45.9783
475.076294	15.097217	45.9877
475.412750	15.103914	45.9982
475.749207	15.110765	46.0075
476.085663	15.117515	46.0178
476.422119	15.124290	46.0264
476.758575	15.130504	46.0370
477.095032	15.137736	46.0490
477.431488	15.144598	46.0560
477.767944	15.150982	46.0670
478.104401	15.157577	46.0760
478.440857	15.164342	46.0876
478.777313	15.170796	46.0963
479.113770	15.177668	46.1081
479.450226	15.184205	46.1171
479.786682	15.191002	46.1282
480.123138	15.197741	46.1379
480.459595	15.204368	46.1477
480.796051	15.211172	46.1586
481.132507	15.217976	46.1676
481.468964	15.224784	46.1778
481.805420	15.231296	46.1858
482.141876	15.237634	46.1974
482.478333	15.244619	46.2075
482.814789	15.251542	46.2173
483.151245	15.258346	46.2258
483.487701	15.264715	46.2346
483.824158	15.271432	46.2457
484.160614	15.278182	46.2540
484.497070	15.284785	46.2639
484.833527	15.291260	46.2732
485.169983	15.298001	46.2829
485.506439	15.304244	46.2925
485.842896	15.311031	46.3044
486.179352	15.318190	46.3130
486.515808	15.324327	46.3221
486.852264	15.331126	46.3337
487.188721	15.338131	46.3437
487.525177	15.345016	46.3521
487.861633	15.351610	46.3621
488.198090	15.358378	46.3712
488.534546	15.365164	46.3810
488.871002	15.371687	46.3902
489.207458	15.378590	46.3998
489.543915	15.385245	46.4095
489.880371	15.391878	46.4173
490.216827	15.398213	46.4295
490.553284	15.405584	46.4380
490.889740	15.411903	46.4465
491.226196	15.418639	46.4581
491.562653	15.425724	46.4650
491.899109	15.431820	46.4765
492.235565	15.438998	46.4844
492.572021	15.445617	46.4959
492.908478	15.452282	46.5022
493.244934	15.458998	46.5149
493.581390	15.465757	46.5215
493.917847	15.472539	46.5332
494.254303	15.479277	46.5401
494.590759	15.485691	46.5511
494.927216	15.492777	46.5599
495.263672	15.499193	46.5688
495.600128	15.506181	46.5787
495.936584	15.512837	46.5864
496.273041	15.519274	46.5950
496.609497	15.525430	46.6053
496.945953	15.532507	46.6151
497.282410	15.538688	46.6241
497.618866	15.545620	46.6353
497.955322	15.552538	46.6439
498.291779	15.559096	46.6535
498.628235	15.566290	46.6616
498.964691	15.572091	46.6708
499.301147	15.579434	46.6812
499.637604	15.586049	46.6891
499.974060	15.592524	46.6967
500.310516	15.598858	46.7068
500.646973	15.605164	46.7157
500.983429	15.611947	46.7280
501.319885	15.619263	46.7351
501.656342	15.625216	46.7431
501.992798	15.631726	46.7544
502.329254	15.638778	46.7642
502.665710	15.645618	46.7723
503.002167	15.652228	46.7806
503.338623	15.658477	46.7896
503.675079	15.665335	46.8004
504.011536	15.672209	46.8081
504.347992	15.678872	46.8177
504.684448	15.685822	46.8252
505.020905	15.692204	46.8334
505.357361	15.698723	46.8416
505.693817	15.704885	46.8510
506.030273	15.711681	46.8616
506.366730	15.718601	46.8699
506.703186	15.724882	46.8783
507.039642	15.731856	46.8899
507.376099	15.738993	46.8958
507.712555	15.745209	46.9054
508.049011	15.752057	46.9136
508.385468	15.758754	46.9230
508.721924	15.765351	46.9305
509.058380	15.772114	46.9403
509.394836	15.778532	46.9473
509.731293	15.785110	46.9581
510.067749	15.791984	46.9669
510.404205	15.798878	46.9750
510.740662	15.805350	46.9842
511.077118	15.812255	46.9914
511.413574	15.818496	47.0014
511.750031	15.825371	47.0093
512.086487	15.832003	47.0193
512.422943	15.838893	47.0269
512.759399	15.845499	47.0351
513.095856	15.851866	47.0432
513.432312	15.858344	47.0524
513.768768	15.865084	47.0621
514.105225	15.871863	47.0700
514.441681	15.878383	47.0784
514.778137	15.884806	47.0880
515.114594	15.892280	47.0968
515.451050	15.898463	47.1027
515.787506	15.905108	47.1124
516.123962	15.911526	47.1208
516.460419	15.918680	47.1294
516.796875	15.925167	47.1366
517.133331	15.931602	47.1434
517.469788	15.937647	47.1537
517.806244	15.944964	47.1627
518.142700	15.951372	47.1692
518.479156	15.957824	47.1784
518.815613	15.964334	47.1873
519.152069	15.971523	47.1964
519.488525	15.977875	47.2024
519.824982	15.984303	47.2125
520.161438	15.991259	47.2207
520.497894	15.997998	47.2280
520.834351	16.004099	47.2359
521.170807	16.010757	47.2462
521.507263	16.017670	47.2538
521.843719	16.023972	47.2621
522.180176	16.030548	47.2721
522.516632	16.037817	47.2812
522.853088	16.044374	47.2881
523.189545	16.051254	47.2970
523.526001	16.057667	47.3046
523.862457	16.064600	47.3134
524.198914	16.071026	47.3212
524.535370	16.077824	47.3304
524.871826	16.084843	47.3376
525.208282	16.090761	47.3449
525.544739	16.097683	47.3561
525.881195	16.104710	47.3631
526.217651	16.111502	47.3703
526.554108	16.117414	47.3778
526.890564	16.124395	47.3882
527.227020	16.130835	47.3943
527.563477	16.137173	47.4054
527.899933	16.144371	47.4130
528.236389	16.150965	47.4213
528.572845	16.157444	47.4290
528.909302	16.164375	47.4386
529.245758	16.171167	47.4452
529.582214	16.177637	47.4519
529.918671	16.183483	47.4624
530.255127	16.191355	47.4707
530.591583	16.197374	47.4765
530.928040	16.204254	47.4849
531.264496	16.210316	47.4918
531.600952	16.216986	47.5009
531.937408	16.223440	47.5077
532.273865	16.229469	47.5171
532.610321	16.236435	47.5262
532.946777	16.243229	47.5353
533.283234	16.250235	47.5406
533.619690	16.256403	47.5496
533.956146	16.262974	47.5562
