* Measurement data measured by REW V5.20.13
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS, at 44100 Hz
* Dated: 04/06/2024 15:30:21
* Sense Resistor: 26.3
* Lead resistance: 0.000
* Input resistance: 20000.000
* Calibration factor: 0.9925
* Note: 
* Measurement: Parlante Colgado
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz)	Z(Ohms)	Phase(degrees)
6310.237885	82.467682	56.9874
6310.574341	82.466888	56.9820
6310.910797	82.470718	56.9867
6311.247253	82.474968	56.9830
6311.583710	82.473801	56.9820
6311.920166	82.474449	56.9863
6312.256622	82.481750	56.9861
6312.593079	82.489403	56.9866
6312.929535	82.489105	56.9781
6313.265991	82.484657	56.9852
6313.602448	82.493362	56.9841
6313.938904	82.495880	56.9871
6314.275360	82.504875	56.9824
6314.611816	82.497894	56.9829
6314.948273	82.508331	56.9883
6315.284729	82.515244	56.9837
6315.621185	82.517853	56.9807
6315.957642	82.514275	56.9795
6316.294098	82.515762	56.9832
6316.630554	82.524368	56.9847
6316.967010	82.527191	56.9798
6317.303467	82.526527	56.9791
6317.639923	82.520897	56.9820
6317.976379	82.534607	56.9863
6318.312836	82.529243	56.9814
6318.649292	82.540085	56.9903
6318.985748	82.545425	56.9807
6319.322205	82.541809	56.9839
6319.658661	82.547020	56.9846
6319.995117	82.552086	56.9837
6320.331573	82.550560	56.9822
6320.668030	82.557617	56.9868
6321.004486	82.562309	56.9790
6321.340942	82.558197	56.9819
6321.677399	82.561096	56.9820
6322.013855	82.568298	56.9837
6322.350311	82.566292	56.9804
6322.686768	82.573921	56.9835
6323.023224	82.571632	56.9802
6323.359680	82.578758	56.9841
6323.696136	82.579636	56.9812
6324.032593	82.586586	56.9835
6324.369049	82.587753	56.9800
6324.705505	82.590591	56.9814
6325.041962	82.594841	56.9825
6325.378418	82.600525	56.9779
6325.714874	82.594994	56.9797
6326.051331	82.602356	56.9834
6326.387787	82.609383	56.9814
6326.724243	82.610062	56.9812
6327.060699	82.617668	56.9809
6327.397156	82.617622	56.9774
6327.733612	82.618477	56.9796
6328.070068	82.622536	56.9788
6328.406525	82.624519	56.9786
6328.742981	82.623535	56.9784
6329.079437	82.627815	56.9816
6329.415894	82.631073	56.9807
6329.752350	82.633827	56.9817
6330.088806	82.637260	56.9813
6330.425262	82.638191	56.9821
6330.761719	82.643173	56.9835
6331.098175	82.647598	56.9830
6331.434631	82.651665	56.9811
6331.771088	82.650642	56.9790
6332.107544	82.651886	56.9823
6332.444000	82.658157	56.9791
6332.780457	82.652130	56.9785
6333.116913	82.653687	56.9838
6333.453369	82.663567	56.9872
6333.789825	82.671219	56.9795
6334.126282	82.664101	56.9812
6334.462738	82.672066	56.9812
6334.799194	82.669762	56.9818
6335.135651	82.678360	56.9840
6335.472107	82.682159	56.9777
6335.808563	82.673920	56.9813
6336.145020	82.688385	56.9847
6336.481476	82.688370	56.9800
6336.817932	82.695198	56.9813
6337.154388	82.695992	56.9772
6337.490845	82.696533	56.9766
6337.827301	82.695206	56.9795
6338.163757	82.704781	56.9795
6338.500214	82.703613	56.9787
6338.836670	82.710228	56.9793
6339.173126	82.711746	56.9781
6339.509583	82.715401	56.9770
6339.846039	82.713600	56.9791
6340.182495	82.723686	56.9798
6340.518951	82.723854	56.9777
6340.855408	82.725800	56.9765
6341.191864	82.726845	56.9807
6341.528320	82.732018	56.9787
6341.864777	82.735863	56.9809
6342.201233	82.739281	56.9795
6342.537689	82.742645	56.9784
6342.874146	82.744339	56.9796
6343.210602	82.746628	56.9773
6343.547058	82.748650	56.9782
6343.883514	82.745331	56.9798
6344.219971	82.758652	56.9817
6344.556427	82.752243	56.9771
6344.892883	82.761009	56.9825
6345.229340	82.760086	56.9769
6345.565796	82.763245	56.9817
6345.902252	82.766106	56.9773
6346.238708	82.765648	56.9820
6346.575165	82.776192	56.9797
6346.911621	82.773270	56.9752
6347.248077	82.770142	56.9777
6347.584534	82.772820	56.9813
6347.920990	82.781525	56.9838
6348.257446	82.786964	56.9794
6348.593903	82.787224	56.9781
6348.930359	82.785240	56.9813
6349.266815	82.799530	56.9804
6349.603271	82.792259	56.9791
6349.939728	82.806938	56.9788
6350.276184	82.797836	56.9769
6350.612640	82.806900	56.9783
6350.949097	82.806122	56.9831
6351.285553	82.822723	56.9783
6351.622009	82.819962	56.9744
6351.958466	82.816200	56.9713
6352.294922	82.817909	56.9784
6352.631378	82.823341	56.9748
6352.967834	82.823647	56.9779
6353.304291	82.828560	56.9761
6353.640747	82.826469	56.9793
6353.977203	82.836143	56.9812
6354.313660	82.841858	56.9800
6354.650116	82.843811	56.9755
6354.986572	82.842979	56.9782
6355.323029	82.847137	56.9773
6355.659485	82.849777	56.9781
6355.995941	82.851746	56.9772
6356.332397	82.855629	56.9775
6356.668854	82.854218	56.9771
6357.005310	82.862694	56.9794
6357.341766	82.862556	56.9749
6357.678223	82.863068	56.9764
6358.014679	82.866219	56.9779
6358.351135	82.868477	56.9762
6358.687592	82.873840	56.9774
6359.024048	82.869438	56.9747
6359.360504	82.878273	56.9802
6359.696960	82.879822	56.9770
6360.033417	82.888657	56.9753
6360.369873	82.880470	56.9739
6360.706329	82.890892	56.9772
6361.042786	82.891113	56.9741
6361.379242	82.892166	56.9723
6361.715698	82.891106	56.9792
6362.052155	82.905762	56.9762
6362.388611	82.904732	56.9739
6362.725067	82.906952	56.9708
6363.061523	82.901718	56.9738
6363.397980	82.912399	56.9776
6363.734436	82.915237	56.9724
6364.070892	82.914146	56.9741
6364.407349	82.918007	56.9764
6364.743805	82.923431	56.9757
6365.080261	82.927391	56.9768
6365.416718	82.932465	56.9740
6365.753174	82.933205	56.9717
6366.089630	82.928017	56.9747
6366.426086	82.942062	56.9783
6366.762543	82.942741	56.9714
6367.098999	82.941147	56.9716
6367.435455	82.940804	56.9754
6367.771912	82.948601	56.9745
6368.108368	82.946289	56.9755
6368.444824	82.954491	56.9778
6368.781281	82.957603	56.9743
6369.117737	82.959282	56.9760
6369.454193	82.961670	56.9727
6369.790649	82.959999	56.9779
6370.127106	82.971313	56.9784
6370.463562	82.974327	56.9744
6370.800018	82.975052	56.9763
6371.136475	82.981285	56.9716
6371.472931	82.976196	56.9758
6371.809387	82.987831	56.9739
6372.145844	82.984604	56.9735
6372.482300	82.990410	56.9752
6372.818756	82.994591	56.9731
6373.155212	82.997932	56.9737
6373.491669	82.998680	56.9669
6373.828125	82.992073	56.9752
6374.164581	83.003525	56.9728
6374.501038	83.002739	56.9786
6374.837494	83.015076	56.9704
6375.173950	83.005569	56.9752
6375.510406	83.015877	56.9724
6375.846863	83.014908	56.9772
6376.183319	83.022324	56.9714
6376.519775	83.018990	56.9745
6376.856232	83.024422	56.9753
6377.192688	83.030548	56.9736
6377.529144	83.028893	56.9725
6377.865601	83.031471	56.9725
6378.202057	83.031937	56.9755
6378.538513	83.043129	56.9755
6378.874969	83.043022	56.9684
6379.211426	83.039360	56.9728
6379.547882	83.046555	56.9707
6379.884338	83.045166	56.9746
6380.220795	83.058449	56.9697
6380.557251	83.048622	56.9679
6380.893707	83.053879	56.9712
6381.230164	83.056190	56.9734
6381.566620	83.065224	56.9726
6381.903076	83.068703	56.9704
6382.239532	83.067162	56.9680
6382.575989	83.071945	56.9736
6382.912445	83.078323	56.9691
6383.248901	83.080788	56.9709
6383.585358	83.085541	56.9687
6383.921814	83.090286	56.9673
6384.258270	83.089653	56.9637
6384.594727	83.085236	56.9641
6384.931183	83.088936	56.9698
6385.267639	83.092384	56.9696
6385.604095	83.101685	56.9713
6385.940552	83.099197	56.9673
6386.277008	83.105064	56.9721
6386.613464	83.108620	56.9694
6386.949921	83.112511	56.9702
6387.286377	83.115829	56.9683
6387.622833	83.117355	56.9671
6387.959290	83.118301	56.9652
6388.295746	83.111443	56.9665
6388.632202	83.119965	56.9738
6388.968658	83.126015	56.9693
6389.305115	83.127113	56.9701
6389.641571	83.129631	56.9691
6389.978027	83.129379	56.9705
6390.314484	83.137405	56.9737
6390.650940	83.143593	56.9692
6390.987396	83.143562	56.9680
6391.323853	83.145454	56.9660
6391.660309	83.140915	56.9687
6391.996765	83.154335	56.9713
6392.333221	83.152016	56.9653
6392.669678	83.154823	56.9679
6393.006134	83.155418	56.9687
6393.342590	83.163116	56.9676
6393.679047	83.159851	56.9664
6394.015503	83.161545	56.9692
6394.351959	83.165855	56.9731
6394.688416	83.176781	56.9721
6395.024872	83.178497	56.9675
6395.361328	83.176117	56.9675
6395.697784	83.179588	56.9701
6396.034241	83.181595	56.9692
6396.370697	83.185699	56.9718
6396.707153	83.188416	56.9696
6397.043610	83.191208	56.9730
6397.380066	83.197662	56.9718
6397.716522	83.205460	56.9707
6398.052979	83.202415	56.9626
6398.389435	83.198112	56.9693
6398.725891	83.205650	56.9681
6399.062347	83.205482	56.9704
6399.398804	83.215790	56.9686
6399.735260	83.209770	56.9637
6400.071716	83.209885	56.9720
6400.408173	83.223579	56.9716
6400.744629	83.225090	56.9649
6401.081085	83.220276	56.9673
6401.417542	83.226952	56.9682
6401.753998	83.226822	56.9694
6402.090454	83.234566	56.9701
6402.426910	83.237228	56.9692
6402.763367	83.241112	56.9686
6403.099823	83.244041	56.9693
6403.436279	83.249207	56.9677
6403.772736	83.249092	56.9667
6404.109192	83.252373	56.9692
6404.445648	83.258507	56.9676
6404.782104	83.262741	56.9667
6405.118561	83.260315	56.9600
6405.455017	83.253540	56.9683
6405.791473	83.265495	56.9694
6406.127930	83.265160	56.9686
6406.464386	83.270554	56.9720
6406.800842	83.278465	56.9684
6407.137299	83.274452	56.9702
6407.473755	83.289719	56.9700
6407.810211	83.283463	56.9633
6408.146667	83.286583	56.9669
6408.483124	83.286972	56.9678
6408.819580	83.297470	56.9646
6409.156036	83.287888	56.9647
6409.492493	83.298500	56.9678
6409.828949	83.300491	56.9667
6410.165405	83.307510	56.9628
6410.501862	83.299751	56.9603
6410.838318	83.300987	56.9680
6411.174774	83.311340	56.9663
6411.511230	83.310265	56.9664
6411.847687	83.316643	56.9688
6412.184143	83.325340	56.9633
6412.520599	83.312889	56.9640
6412.857056	83.327026	56.9689
6413.193512	83.321716	56.9663
6413.529968	83.331436	56.9712
6413.866425	83.335709	56.9704
6414.202881	83.343536	56.9672
6414.539337	83.339348	56.9665
6414.875793	83.346878	56.9683
6415.212250	83.345329	56.9656
6415.548706	83.352699	56.9690
6415.885162	83.352829	56.9615
6416.221619	83.347435	56.9669
6416.558075	83.357536	56.9684
6416.894531	83.355553	56.9641
6417.230988	83.357498	56.9715
6417.567444	83.367050	56.9665
6417.903900	83.365631	56.9689
6418.240356	83.374878	56.9640
6418.576813	83.366745	56.9627
6418.913269	83.371918	56.9658
6419.249725	83.371712	56.9647
6419.586182	83.376045	56.9677
6419.922638	83.382515	56.9668
6420.259094	83.383827	56.9639
6420.595551	83.387138	56.9662
6420.932007	83.391136	56.9629
6421.268463	83.392097	56.9622
6421.604919	83.390450	56.9631
6421.941376	83.398354	56.9655
6422.277832	83.400764	56.9614
6422.614288	83.400002	56.9628
6422.950745	83.401840	56.9628
6423.287201	83.405319	56.9667
6423.623657	83.410149	56.9642
6423.960114	83.411964	56.9678
6424.296570	83.419792	56.9667
6424.633026	83.420906	56.9658
6424.969482	83.426865	56.9677
6425.305939	83.430138	56.9630
6425.642395	83.430443	56.9665
6425.978851	83.437073	56.9622
6426.315308	83.433403	56.9647
6426.651764	83.440849	56.9644
6426.988220	83.443092	56.9627
6427.324677	83.441322	56.9627
6427.661133	83.447578	56.9622
6427.997589	83.441101	56.9631
6428.334045	83.449699	56.9677
6428.670502	83.458672	56.9655
6429.006958	83.452026	56.9601
6429.343414	83.456757	56.9690
6429.679871	83.461655	56.9667
6430.016327	83.473190	56.9669
6430.352783	83.469490	56.9616
6430.689240	83.474541	56.9638
6431.025696	83.475021	56.9611
6431.362152	83.476395	56.9627
6431.698608	83.479492	56.9623
6432.035065	83.482506	56.9641
6432.371521	83.487755	56.9621
6432.707977	83.488174	56.9615
6433.044434	83.489334	56.9626
6433.380890	83.492104	56.9632
6433.717346	83.497108	56.9671
6434.053802	83.504761	56.9642
6434.390259	83.510597	56.9634
6434.726715	83.508591	56.9572
6435.063171	83.508034	56.9620
6435.399628	83.511024	56.9601
6435.736084	83.513145	56.9637
6436.072540	83.519707	56.9626
6436.408997	83.520706	56.9606
6436.745453	83.523552	56.9649
6437.081909	83.532837	56.9588
6437.418365	83.527290	56.9591
6437.754822	83.527214	56.9581
6438.091278	83.530479	56.9661
6438.427734	83.540939	56.9605
6438.764191	83.535728	56.9612
6439.100647	83.543915	56.9632
6439.437103	83.543091	56.9619
6439.773560	83.552414	56.9632
6440.110016	83.550529	56.9609
6440.446472	83.556976	56.9602
6440.782928	83.553078	56.9610
6441.119385	83.559685	56.9627
6441.455841	83.563828	56.9610
6441.792297	83.560577	56.9628
6442.128754	83.574471	56.9634
6442.465210	83.568260	56.9601
6442.801666	83.576492	56.9620
6443.138123	83.573715	56.9627
6443.474579	83.585670	56.9627
6443.811035	83.583275	56.9597
6444.147491	83.587410	56.9596
6444.483948	83.587906	56.9606
6444.820404	83.592033	56.9557
6445.156860	83.583221	56.9623
6445.493317	83.598961	56.9640
6445.829773	83.602188	56.9622
6446.166229	83.604561	56.9564
6446.502686	83.601959	56.9612
6446.839142	83.610130	56.9599
6447.175598	83.613907	56.9579
6447.512054	83.609901	56.9558
6447.848511	83.614258	56.9608
6448.184967	83.620140	56.9575
6448.521423	83.618095	56.9584
6448.857880	83.621361	56.9598
6449.194336	83.627861	56.9654
6449.530792	83.641197	56.9569
6449.867249	83.632416	56.9568
6450.203705	83.638611	56.9565
6450.540161	83.639320	56.9585
6450.876617	83.641594	56.9551
6451.213074	83.644104	56.9610
6451.549530	83.648438	56.9551
6451.885986	83.650330	56.9616
6452.222443	83.655121	56.9543
6452.558899	83.654137	56.9607
6452.895355	83.660385	56.9551
6453.231812	83.656784	56.9603
6453.568268	83.668045	56.9586
6453.904724	83.665977	56.9568
6454.241180	83.668030	56.9549
6454.577637	83.661766	56.9588
6454.914093	83.672066	56.9647
6455.250549	83.683517	56.9601
6455.587006	83.676865	56.9561
6455.923462	83.682281	56.9608
6456.259918	83.681892	56.9587
6456.596375	83.690193	56.9634
6456.932831	83.695526	56.9581
6457.269287	83.698708	56.9570
6457.605743	83.694176	56.9540
6457.942200	83.697960	56.9603
6458.278656	83.706078	56.9579
6458.615112	83.709137	56.9558
6458.951569	83.708344	56.9540
6459.288025	83.710434	56.9561
6459.624481	83.712593	56.9551
6459.960938	83.716896	56.9583
6460.297394	83.722031	56.9552
6460.633850	83.723480	56.9556
6460.970306	83.726822	56.9564
6461.306763	83.731850	56.9509
6461.643219	83.720551	56.9564
6461.979675	83.740089	56.9590
6462.316132	83.734070	56.9525
6462.652588	83.737114	56.9583
6462.989044	83.742706	56.9560
6463.325500	83.739586	56.9576
6463.661957	83.752235	56.9621
6463.998413	83.753647	56.9531
6464.334869	83.753044	56.9593
6464.671326	83.759758	56.9529
6465.007782	83.753799	56.9561
6465.344238	83.760155	56.9569
6465.680695	83.759956	56.9565
6466.017151	83.764816	56.9609
6466.353607	83.771378	56.9561
6466.690063	83.770035	56.9589
6467.026520	83.775131	56.9558
6467.362976	83.775589	56.9595
6467.699432	83.782455	56.9559
6468.035889	83.781021	56.9584
6468.372345	83.789169	56.9555
6468.708801	83.784378	56.9562
6469.045258	83.795021	56.9568
6469.381714	83.787331	56.9534
6469.718170	83.796516	56.9615
6470.054626	83.801407	56.9565
6470.391083	83.809875	56.9547
6470.727539	83.796959	56.9504
6471.063995	83.807022	56.9598
6471.400452	83.810455	56.9533
6471.736908	83.808136	56.9551
6472.073364	83.813171	56.9589
6472.409821	83.820869	56.9568
6472.746277	83.822067	56.9529
6473.082733	83.817062	56.9556
6473.419189	83.826370	56.9574
6473.755646	83.826523	56.9559
6474.092102	83.829590	56.9574
6474.428558	83.835350	56.9588
6474.765015	83.838593	56.9552
6475.101471	83.839226	56.9585
6475.437927	83.847092	56.9570
6475.774384	83.849625	56.9570
6476.110840	83.855103	56.9541
6476.447296	83.855515	56.9540
6476.783752	83.859314	56.9511
6477.120209	83.857109	56.9538
6477.456665	83.867050	56.9522
6477.793121	83.863510	56.9498
6478.129578	83.867424	56.9515
6478.466034	83.866425	56.9507
6478.802490	83.871147	56.9543
6479.138947	83.874832	56.9530
6479.475403	83.879311	56.9556
6479.811859	83.887161	56.9532
6480.148315	83.886772	56.9507
6480.484772	83.888481	56.9510
6480.821228	83.886978	56.9529
6481.157684	83.897530	56.9542
6481.494141	83.893883	56.9506
6481.830597	83.897995	56.9548
6482.167053	83.900276	56.9555
6482.503510	83.908966	56.9555
6482.839966	83.908470	56.9538
6483.176422	83.911949	56.9543
6483.512878	83.915680	56.9549
6483.849335	83.913383	56.9525
6484.185791	83.920425	56.9617
6484.522247	83.932175	56.9530
6484.858704	83.928421	56.9512
6485.195160	83.924797	56.9510
6485.531616	83.930733	56.9548
6485.868073	83.929153	56.9529
6486.204529	83.936096	56.9581
6486.540985	83.941811	56.9549
6486.877441	83.943787	56.9541
6487.213898	83.944954	56.9538
6487.550354	83.948051	56.9564
6487.886810	83.956070	56.9550
6488.223267	83.958733	56.9542
6488.559723	83.963943	56.9500
6488.896179	83.957458	56.9497
6489.232635	83.965881	56.9545
6489.569092	83.970062	56.9484
6489.905548	83.967812	56.9474
6490.242004	83.962601	56.9508
6490.578461	83.973335	56.9555
6490.914917	83.978043	56.9537
6491.251373	83.981796	56.9514
6491.587830	83.984909	56.9528
6491.924286	83.984741	56.9495
6492.260742	83.989601	56.9535
6492.597198	83.992188	56.9512
6492.933655	83.998482	56.9485
6493.270111	83.987457	56.9492
6493.606567	84.000603	56.9561
6493.943024	84.002869	56.9488
6494.279480	84.002632	56.9542
6494.615936	84.013023	56.9494
6494.952393	84.007652	56.9498
6495.288849	84.014755	56.9498
6495.625305	84.016548	56.9479
6495.961761	84.013382	56.9467
6496.298218	84.017601	56.9493
6496.634674	84.016983	56.9509
6496.971130	84.031609	56.9514
6497.307587	84.028709	56.9440
6497.644043	84.028053	56.9451
6497.980499	84.024506	56.9467
6498.316956	84.034874	56.9514
6498.653412	84.038452	56.9464
6498.989868	84.040726	56.9467
6499.326324	84.043114	56.9464
6499.662781	84.045494	56.9431
6499.999237	84.042786	56.9473
6500.335693	84.049942	56.9490
6500.672150	84.062843	56.9480
6501.008606	84.055901	56.9409
6501.345062	84.063751	56.9475
6501.681519	84.065056	56.9408
6502.017975	84.064934	56.9434
6502.354431	84.067520	56.9439
6502.690887	84.072205	56.9459
6503.027344	84.078384	56.9438
6503.363800	84.079536	56.9426
6503.700256	84.077774	56.9427
6504.036713	84.086922	56.9467
6504.373169	84.085220	56.9417
6504.709625	84.091270	56.9467
6505.046082	84.090042	56.9452
6505.382538	84.102043	56.9481
6505.718994	84.100410	56.9446
6506.055450	84.106842	56.9449
6506.391907	84.107094	56.9464
6506.728363	84.112526	56.9419
6507.064819	84.110977	56.9482
6507.401276	84.120964	56.9409
6507.737732	84.112457	56.9452
6508.074188	84.121422	56.9449
6508.410645	84.120888	56.9474
6508.747101	84.128693	56.9455
6509.083557	84.128860	56.9461
6509.420013	84.130562	56.9452
6509.756470	84.136742	56.9485
6510.092926	84.138374	56.9434
6510.429382	84.139694	56.9466
6510.765839	84.142769	56.9456
6511.102295	84.145241	56.9452
6511.438751	84.148384	56.9469
6511.775208	84.151375	56.9444
6512.111664	84.155212	56.9451
6512.448120	84.151718	56.9433
6512.784576	84.159622	56.9477
6513.121033	84.160339	56.9437
6513.457489	84.164322	56.9466
6513.793945	84.167229	56.9432
6514.130402	84.166992	56.9454
6514.466858	84.173080	56.9451
6514.803314	84.174599	56.9431
6515.139771	84.172447	56.9451
6515.476227	84.181519	56.9486
6515.812683	84.187088	56.9443
6516.149139	84.187973	56.9443
6516.485596	84.190582	56.9418
6516.822052	84.189690	56.9448
6517.158508	84.196983	56.9453
6517.494965	84.203415	56.9437
6517.831421	84.203255	56.9408
6518.167877	84.204704	56.9400
6518.504333	84.205315	56.9438
6518.840790	84.213882	56.9390
6519.177246	84.206223	56.9419
6519.513702	84.218529	56.9433
6519.850159	84.216850	56.9414
6520.186615	84.224915	56.9414
6520.523071	84.219032	56.9403
6520.859528	84.228767	56.9437
6521.195984	84.228722	56.9429
6521.532440	84.237160	56.9390
6521.868896	84.225136	56.9418
6522.205353	84.237656	56.9474
6522.541809	84.243507	56.9476
6522.878265	84.253952	56.9436
6523.214722	84.249382	56.9394
6523.551178	84.250870	56.9438
6523.887634	84.256859	56.9424
6524.224091	84.261482	56.9412
6524.560547	84.257195	56.9386
6524.897003	84.263504	56.9418
6525.233459	84.258736	56.9401
6525.569916	84.268890	56.9462
