	SM57_PROX_200MM		
2141.601563	-7.19	-32.33	0.79
2144.531250	-7.20	-32.46	0.86
2147.460938	-7.20	-32.56	0.75
2150.390625	-7.21	-32.65	0.76
2153.320313	-7.21	-32.74	0.81
2156.250000	-7.21	-32.80	0.86
2159.179688	-7.22	-32.85	0.92
2162.109375	-7.22	-32.90	0.91
2165.039063	-7.22	-32.95	0.89
2167.968750	-7.21	-33.03	0.90
2170.898438	-7.21	-33.13	0.92
2173.828125	-7.21	-33.24	0.89
2176.757813	-7.21	-33.37	0.88
2179.687500	-7.21	-33.53	0.86
2182.617188	-7.20	-33.72	0.91
2185.546875	-7.20	-33.92	0.82
2188.476563	-7.20	-34.15	0.90
2191.406250	-7.19	-34.35	0.93
2194.335938	-7.19	-34.57	0.86
2197.265625	-7.18	-34.83	0.95
2200.195313	-7.18	-35.12	0.93
2203.125000	-7.17	-35.43	0.88
2206.054688	-7.17	-35.78	0.82
2208.984375	-7.17	-36.17	0.91
2211.914063	-7.16	-36.54	0.97
2214.843750	-7.16	-36.85	0.91
2217.773438	-7.16	-37.13	0.90
2220.703125	-7.15	-37.37	0.93
2223.632813	-7.15	-37.60	0.87
2226.562500	-7.14	-37.81	0.86
2229.492188	-7.14	-38.02	0.78
2232.421875	-7.13	-38.25	0.87
2235.351563	-7.13	-38.46	0.91
2238.281250	-7.12	-38.62	0.94
2241.210938	-7.12	-38.75	0.90
2244.140625	-7.11	-38.87	0.88
2247.070313	-7.11	-39.00	0.92
2250.000000	-7.11	-39.10	0.93
2252.929688	-7.11	-39.18	0.92
2255.859375	-7.10	-39.24	0.86
2258.789063	-7.10	-39.27	0.71
2261.718750	-7.10	-39.28	0.75
2264.648438	-7.10	-39.32	0.79
2267.578125	-7.10	-39.34	0.75
2270.507813	-7.10	-39.35	0.56
2273.437500	-7.10	-39.31	0.69
2276.367188	-7.10	-39.27	0.73
2279.296875	-7.11	-39.28	0.80
2282.226563	-7.11	-39.30	0.78
2285.156250	-7.11	-39.33	0.84
2288.085938	-7.11	-39.39	0.85
2291.015625	-7.11	-39.49	0.73
2293.945313	-7.11	-39.64	0.61
2296.875000	-7.11	-39.85	0.67
2299.804688	-7.11	-40.12	0.86
2302.734375	-7.11	-40.40	0.74
2305.664063	-7.11	-40.70	0.59
2308.593750	-7.11	-41.02	0.55
2311.523438	-7.11	-41.35	0.78
2314.453125	-7.11	-41.69	0.86
2317.382813	-7.11	-41.99	0.89
2320.312500	-7.11	-42.27	0.84
2323.242188	-7.12	-42.52	0.86
2326.171875	-7.12	-42.74	0.73
2329.101563	-7.12	-42.89	0.75
2332.031250	-7.13	-43.01	0.78
2334.960938	-7.13	-43.11	0.81
2337.890625	-7.14	-43.18	0.84
2340.820313	-7.14	-43.20	0.80
2343.750000	-7.15	-43.21	0.90
2346.679688	-7.16	-43.19	0.86
2349.609375	-7.16	-43.13	0.83
2352.539063	-7.17	-43.06	0.68
2355.468750	-7.17	-42.96	0.79
2358.398438	-7.18	-42.86	0.94
2361.328125	-7.18	-42.75	0.73
2364.257813	-7.19	-42.62	0.73
2367.187500	-7.20	-42.45	0.88
2370.117188	-7.21	-42.27	0.94
2373.046875	-7.22	-42.11	0.87
2375.976563	-7.22	-41.96	0.69
2378.906250	-7.23	-41.81	0.67
2381.835938	-7.24	-41.70	0.68
2384.765625	-7.25	-41.62	0.61
2387.695313	-7.26	-41.61	0.90
2390.625000	-7.28	-41.60	0.80
2393.554688	-7.29	-41.58	0.73
2396.484375	-7.30	-41.60	0.88
2399.414063	-7.31	-41.63	0.89
2402.343750	-7.32	-41.61	0.80
2405.273438	-7.33	-41.58	0.87
2408.203125	-7.35	-41.56	0.91
2411.132813	-7.36	-41.54	0.93
2414.062500	-7.37	-41.53	0.92
2416.992188	-7.38	-41.51	0.87
2419.921875	-7.39	-41.46	0.80
2422.851563	-7.41	-41.34	0.84
2425.781250	-7.42	-41.12	0.73
2428.710938	-7.43	-40.83	0.64
2431.640625	-7.44	-40.51	0.85
2434.570313	-7.46	-40.24	0.62
2437.500000	-7.47	-39.92	0.88
2440.429688	-7.48	-39.66	0.72
2443.359375	-7.50	-39.38	0.78
2446.289063	-7.51	-39.07	0.89
2449.218750	-7.53	-38.72	0.92
2452.148438	-7.54	-38.34	0.69
2455.078125	-7.55	-37.96	0.64
2458.007813	-7.56	-37.57	0.73
2460.937500	-7.57	-37.22	0.79
2463.867188	-7.58	-36.89	0.51
2466.796875	-7.59	-36.54	0.73
2469.726563	-7.59	-36.21	0.82
2472.656250	-7.60	-35.88	0.83
2475.585938	-7.60	-35.56	0.70
2478.515625	-7.61	-35.26	0.78
2481.445313	-7.61	-34.98	0.72
2484.375000	-7.61	-34.69	0.89
2487.304688	-7.62	-34.41	0.93
2490.234375	-7.62	-34.13	0.95
2493.164063	-7.62	-33.83	0.93
2496.093750	-7.63	-33.52	0.91
2499.023438	-7.63	-33.22	0.85
2501.953125	-7.63	-32.93	0.82
2504.882813	-7.64	-32.62	0.18
2507.812500	-7.64	-32.30	0.36
2510.742188	-7.65	-31.95	0.37
2513.671875	-7.65	-31.59	0.29
2516.601563	-7.66	-31.19	0.30
2519.531250	-7.67	-30.73	0.32
2522.460938	-7.67	-30.27	0.67
2525.390625	-7.68	-29.86	0.79
2528.320313	-7.69	-29.45	0.69
2531.250000	-7.69	-29.07	0.79
2534.179688	-7.70	-28.70	0.74
2537.109375	-7.70	-28.35	0.78
2540.039063	-7.71	-28.02	0.87
2542.968750	-7.71	-27.70	0.49
2545.898438	-7.71	-27.41	0.82
2548.828125	-7.72	-27.14	0.84
2551.757813	-7.73	-26.89	0.81
2554.687500	-7.73	-26.65	0.84
2557.617188	-7.74	-26.41	0.84
2560.546875	-7.74	-26.18	0.74
2563.476563	-7.75	-25.93	0.80
2566.406250	-7.75	-25.65	0.85
2569.335938	-7.76	-25.35	0.82
2572.265625	-7.76	-25.03	0.73
2575.195313	-7.76	-24.70	0.88
2578.125000	-7.76	-24.42	0.70
2581.054688	-7.76	-24.16	0.76
2583.984375	-7.76	-23.88	0.60
2586.914063	-7.76	-23.57	0.68
2589.843750	-7.76	-23.23	0.82
2592.773438	-7.76	-22.85	0.76
2595.703125	-7.75	-22.47	0.85
2598.632813	-7.75	-22.08	0.61
2601.562500	-7.75	-21.72	0.80
2604.492188	-7.75	-21.42	0.78
2607.421875	-7.75	-21.10	0.86
2610.351563	-7.75	-20.77	0.94
2613.281250	-7.75	-20.44	0.91
2616.210938	-7.75	-20.09	0.84
2619.140625	-7.75	-19.76	0.87
2622.070313	-7.75	-19.45	0.90
2625.000000	-7.75	-19.19	0.82
2627.929688	-7.75	-19.00	0.84
2630.859375	-7.75	-18.83	0.88
2633.789063	-7.75	-18.68	0.90
2636.718750	-7.75	-18.56	0.98
2639.648438	-7.75	-18.43	0.95
2642.578125	-7.76	-18.28	0.89
2645.507813	-7.76	-18.12	0.92
2648.437500	-7.76	-17.97	0.76
2651.367188	-7.77	-17.83	0.78
2654.296875	-7.77	-17.69	0.77
2657.226563	-7.78	-17.56	0.84
2660.156250	-7.78	-17.44	0.92
2663.085938	-7.79	-17.30	0.83
2666.015625	-7.79	-17.16	0.64
2668.945313	-7.80	-17.04	0.63
2671.875000	-7.80	-16.97	0.78
2674.804688	-7.81	-16.90	0.88
2677.734375	-7.81	-16.85	0.82
2680.664063	-7.82	-16.85	0.75
2683.593750	-7.82	-16.87	0.81
2686.523438	-7.82	-16.91	0.53
2689.453125	-7.83	-16.94	0.65
2692.382813	-7.83	-16.97	0.81
2695.312500	-7.84	-17.01	0.89
2698.242188	-7.84	-17.04	0.95
2701.171875	-7.85	-17.06	0.94
2704.101563	-7.85	-17.05	0.79
2707.031250	-7.86	-17.02	0.70
2709.960938	-7.86	-16.98	0.78
2712.890625	-7.87	-16.95	0.81
2715.820313	-7.88	-16.93	0.83
2718.750000	-7.88	-16.94	0.71
2721.679688	-7.89	-17.00	0.52
2724.609375	-7.90	-17.10	0.69
2727.539063	-7.90	-17.24	0.84
2730.468750	-7.91	-17.46	0.74
2733.398438	-7.91	-17.68	0.76
2736.328125	-7.92	-17.95	0.75
2739.257813	-7.93	-18.26	0.79
2742.187500	-7.93	-18.57	0.81
2745.117188	-7.94	-18.86	0.81
2748.046875	-7.95	-19.14	0.82
2750.976563	-7.95	-19.42	0.82
2753.906250	-7.96	-19.70	0.51
2756.835938	-7.97	-19.99	0.50
2759.765625	-7.97	-20.25	0.77
2762.695313	-7.97	-20.48	0.36
2765.625000	-7.98	-20.68	0.45
2768.554688	-7.98	-20.91	0.83
2771.484375	-7.98	-21.13	0.88
2774.414063	-7.98	-21.34	0.87
2777.343750	-7.99	-21.55	0.81
2780.273438	-7.99	-21.75	0.87
2783.203125	-7.99	-21.95	0.88
2786.132813	-7.99	-22.14	0.90
2789.062500	-7.99	-22.32	0.84
2791.992188	-7.99	-22.49	0.87
2794.921875	-7.99	-22.64	0.80
2797.851563	-7.99	-22.79	0.66
2800.781250	-7.99	-22.94	0.90
2803.710938	-7.99	-23.07	0.64
2806.640625	-7.99	-23.19	0.74
2809.570313	-7.99	-23.28	0.86
2812.500000	-7.99	-23.33	0.68
2815.429688	-7.99	-23.39	0.82
2818.359375	-7.99	-23.49	0.80
2821.289063	-7.99	-23.63	0.75
2824.218750	-7.98	-23.79	0.83
2827.148438	-7.98	-23.95	0.65
2830.078125	-7.98	-24.12	0.69
2833.007813	-7.98	-24.30	0.66
2835.937500	-7.99	-24.45	0.60
2838.867188	-7.99	-24.60	0.67
2841.796875	-7.99	-24.77	0.81
2844.726563	-7.99	-24.92	0.86
2847.656250	-8.00	-25.09	0.85
2850.585938	-8.00	-25.29	0.89
2853.515625	-8.00	-25.53	0.82
2856.445313	-8.01	-25.79	0.75
2859.375000	-8.01	-26.06	0.83
2862.304688	-8.02	-26.35	0.86
2865.234375	-8.02	-26.64	0.95
2868.164063	-8.02	-26.93	0.96
2871.093750	-8.03	-27.22	0.81
2874.023438	-8.03	-27.51	0.62
2876.953125	-8.03	-27.77	0.61
2879.882813	-8.04	-28.05	0.77
2882.812500	-8.04	-28.36	0.88
2885.742188	-8.04	-28.67	0.89
2888.671875	-8.04	-29.01	0.81
2891.601563	-8.05	-29.42	0.69
2894.531250	-8.05	-29.88	0.71
2897.460938	-8.05	-30.38	0.72
2900.390625	-8.06	-30.89	0.63
2903.320313	-8.06	-31.41	0.81
2906.250000	-8.06	-31.93	0.82
2909.179688	-8.07	-32.48	0.78
2912.109375	-8.07	-33.04	0.65
2915.039063	-8.07	-33.62	0.73
2917.968750	-8.08	-34.21	0.76
2920.898438	-8.08	-34.80	0.86
2923.828125	-8.08	-35.35	0.82
2926.757813	-8.08	-35.86	0.91
2929.687500	-8.08	-36.31	0.66
2932.617188	-8.09	-36.74	0.44
2935.546875	-8.09	-37.14	0.45
2938.476563	-8.09	-37.57	0.75
2941.406250	-8.09	-38.02	0.80
2944.335938	-8.10	-38.50	0.54
2947.265625	-8.10	-38.99	0.86
2950.195313	-8.10	-39.44	0.95
2953.125000	-8.10	-39.86	0.98
2956.054688	-8.10	-40.24	0.98
2958.984375	-8.10	-40.58	0.95
2961.914063	-8.09	-40.89	0.93
2964.843750	-8.09	-41.19	0.82
2967.773438	-8.09	-41.48	0.71
2970.703125	-8.09	-41.77	0.86
2973.632813	-8.09	-42.08	0.80
2976.562500	-8.08	-42.42	0.90
2979.492188	-8.08	-42.75	0.80
2982.421875	-8.08	-43.06	0.86
2985.351563	-8.08	-43.38	0.62
2988.281250	-8.07	-43.70	0.65
2991.210938	-8.07	-44.00	0.76
2994.140625	-8.06	-44.27	0.84
2997.070313	-8.06	-44.51	0.72
3000.000000	-8.06	-44.76	0.80
3002.929688	-8.05	-45.01	0.95
3005.859375	-8.05	-45.28	0.89
3008.789063	-8.04	-45.56	0.82
3011.718750	-8.04	-45.85	0.79
3014.648438	-8.04	-46.15	0.73
3017.578125	-8.03	-46.45	0.93
3020.507813	-8.03	-46.72	0.82
3023.437500	-8.03	-46.95	0.82
3026.367188	-8.02	-47.17	0.72
3029.296875	-8.02	-47.36	0.67
3032.226563	-8.02	-47.54	0.76
3035.156250	-8.01	-47.74	0.47
3038.085938	-8.01	-47.94	0.54
3041.015625	-8.01	-48.16	0.60
3043.945313	-8.00	-48.37	0.56
3046.875000	-7.99	-48.58	0.61
3049.804688	-7.99	-48.79	0.74
3052.734375	-7.98	-48.97	0.62
3055.664063	-7.97	-49.16	0.75
3058.593750	-7.97	-49.41	0.80
3061.523438	-7.96	-49.72	0.62
3064.453125	-7.96	-50.06	0.72
3067.382813	-7.95	-50.43	0.55
3070.312500	-7.94	-50.84	0.77
3073.242188	-7.94	-51.25	0.75
3076.171875	-7.93	-51.65	0.76
3079.101563	-7.93	-52.06	0.87
3082.031250	-7.92	-52.46	0.89
3084.960938	-7.92	-52.85	0.59
3087.890625	-7.92	-53.29	0.70
3090.820313	-7.91	-53.77	0.67
3093.750000	-7.91	-54.29	0.80
3096.679688	-7.91	-54.80	0.86
3099.609375	-7.91	-55.30	0.86
3102.539063	-7.91	-55.80	0.64
3105.468750	-7.90	-56.32	0.83
3108.398438	-7.90	-56.84	0.51
3111.328125	-7.90	-57.37	0.88
3114.257813	-7.90	-57.88	0.90
3117.187500	-7.90	-58.35	0.90
3120.117188	-7.90	-58.80	0.84
3123.046875	-7.90	-59.22	0.84
3125.976563	-7.89	-59.62	0.87
3128.906250	-7.89	-60.00	0.85
3131.835938	-7.89	-60.36	0.82
3134.765625	-7.89	-60.70	0.81
3137.695313	-7.89	-61.01	0.83
3140.625000	-7.89	-61.30	0.82
3143.554688	-7.89	-61.57	0.78
3146.484375	-7.89	-61.85	0.77
3149.414063	-7.89	-62.13	0.83
3152.343750	-7.89	-62.39	0.83
3155.273438	-7.89	-62.65	0.88
3158.203125	-7.89	-62.90	0.88
3161.132813	-7.89	-63.15	0.93
3164.062500	-7.89	-63.37	0.52
3166.992188	-7.89	-63.58	0.79
3169.921875	-7.89	-63.76	0.93
3172.851563	-7.89	-63.91	0.89
3175.781250	-7.89	-64.00	0.76
3178.710938	-7.89	-64.06	0.48
3181.640625	-7.89	-64.16	0.77
3184.570313	-7.89	-64.25	0.78
3187.500000	-7.89	-64.32	0.60
3190.429688	-7.89	-64.39	0.58
3193.359375	-7.90	-64.47	0.79
3196.289063	-7.90	-64.55	0.71
3199.218750	-7.90	-64.65	0.37
3202.148438	-7.90	-64.75	0.57
3205.078125	-7.90	-64.84	0.79
3208.007813	-7.89	-64.93	0.78
3210.937500	-7.89	-65.02	0.89
3213.867188	-7.89	-65.11	0.78
3216.796875	-7.89	-65.18	0.51
3219.726563	-7.89	-65.25	0.71
3222.656250	-7.89	-65.29	0.92
3225.585938	-7.89	-65.27	0.87
3228.515625	-7.88	-65.21	0.84
3231.445313	-7.88	-65.12	0.88
3234.375000	-7.88	-65.00	0.80
3237.304688	-7.88	-64.84	0.48
3240.234375	-7.87	-64.66	0.67
3243.164063	-7.87	-64.48	0.87
3246.093750	-7.87	-64.26	0.74
3249.023438	-7.87	-64.05	0.72
3251.953125	-7.86	-63.85	0.91
3254.882813	-7.86	-63.62	0.94
3257.812500	-7.86	-63.35	0.86
3260.742188	-7.86	-63.04	0.80
3263.671875	-7.86	-62.70	0.57
3266.601563	-7.85	-62.35	0.87
3269.531250	-7.85	-61.98	0.34
3272.460938	-7.85	-61.64	0.86
3275.390625	-7.85	-61.26	0.94
3278.320313	-7.84	-60.81	0.81
3281.250000	-7.84	-60.33	0.77
3284.179688	-7.84	-59.83	0.86
3287.109375	-7.84	-59.26	0.82
3290.039063	-7.84	-58.63	0.74
3292.968750	-7.84	-57.96	0.75
3295.898438	-7.84	-57.25	0.81
3298.828125	-7.84	-56.52	0.70
3301.757813	-7.84	-55.76	0.63
3304.687500	-7.84	-54.93	0.82
3307.617188	-7.84	-54.03	0.32
3310.546875	-7.84	-53.15	0.38
3313.476563	-7.84	-52.31	0.41
3316.406250	-7.85	-51.52	0.41
3319.335938	-7.85	-50.72	0.58
3322.265625	-7.85	-49.88	0.69
3325.195313	-7.85	-48.99	0.63
3328.125000	-7.85	-48.08	0.57
3331.054688	-7.85	-47.16	0.50
3333.984375	-7.86	-46.31	0.73
3336.914063	-7.86	-45.53	0.59
3339.843750	-7.86	-44.80	0.61
3342.773438	-7.86	-44.13	0.60
3345.703125	-7.87	-43.54	0.35
3348.632813	-7.87	-43.00	0.67
3351.562500	-7.87	-42.52	0.82
3354.492188	-7.88	-42.13	0.83
3357.421875	-7.88	-41.80	0.86
3360.351563	-7.88	-41.55	0.63
3363.281250	-7.88	-41.32	0.35
3366.210938	-7.89	-41.10	0.46
3369.140625	-7.89	-40.92	0.61
3372.070313	-7.89	-40.80	0.54
3375.000000	-7.89	-40.73	0.41
3377.929688	-7.89	-40.67	0.49
3380.859375	-7.89	-40.62	0.40
3383.789063	-7.89	-40.58	0.66
3386.718750	-7.89	-40.52	0.76
3389.648438	-7.89	-40.40	0.68
3392.578125	-7.89	-40.23	0.44
3395.507813	-7.89	-40.03	0.29
3398.437500	-7.89	-39.82	0.46
3401.367188	-7.88	-39.66	0.51
3404.296875	-7.88	-39.49	0.18
3407.226563	-7.88	-39.30	0.38
3410.156250	-7.87	-39.09	0.55
3413.085938	-7.87	-38.82	0.55
3416.015625	-7.87	-38.53	0.47
3418.945313	-7.86	-38.25	0.72
3421.875000	-7.86	-38.01	0.81
3424.804688	-7.86	-37.75	0.41
3427.734375	-7.85	-37.51	0.68
3430.664063	-7.85	-37.33	0.66
3433.593750	-7.85	-37.19	0.66
3436.523438	-7.85	-37.08	0.66
3439.453125	-7.85	-37.00	0.68
3442.382813	-7.85	-36.96	0.50
3445.312500	-7.85	-36.97	0.50
3448.242188	-7.85	-37.03	0.69
3451.171875	-7.85	-37.16	0.60
3454.101563	-7.85	-37.34	0.54
3457.031250	-7.85	-37.55	0.61
3459.960938	-7.85	-37.80	0.34
3462.890625	-7.85	-38.04	0.17
3465.820313	-7.85	-38.28	0.53
3468.750000	-7.84	-38.52	0.76
3471.679688	-7.84	-38.73	0.77
3474.609375	-7.84	-38.96	0.66
3477.539063	-7.84	-39.21	0.53
3480.468750	-7.84	-39.48	0.30
3483.398438	-7.84	-39.73	0.47
3486.328125	-7.84	-40.00	0.64
3489.257813	-7.85	-40.25	0.36
3492.187500	-7.85	-40.51	0.21
3495.117188	-7.85	-40.76	0.77
3498.046875	-7.85	-41.09	0.74
3500.976563	-7.86	-41.50	0.74
3503.906250	-7.86	-41.88	0.87
3506.835938	-7.86	-42.23	0.89
3509.765625	-7.86	-42.53	0.73
3512.695313	-7.86	-42.80	0.38
3515.625000	-7.87	-43.07	0.67
3518.554688	-7.87	-43.34	0.23
3521.484375	-7.87	-43.64	0.10
3524.414063	-7.87	-43.93	0.89
3527.343750	-7.87	-44.19	0.71
3530.273438	-7.87	-44.46	0.74
3533.203125	-7.88	-44.76	0.61
3536.132813	-7.88	-45.10	0.53
3539.062500	-7.88	-45.40	0.85
3541.992188	-7.89	-45.66	0.88
3544.921875	-7.89	-45.89	0.52
3547.851563	-7.89	-46.12	0.67
3550.781250	-7.90	-46.32	0.77
3553.710938	-7.90	-46.48	0.78
3556.640625	-7.90	-46.61	0.77
3559.570313	-7.91	-46.73	0.59
3562.500000	-7.91	-46.86	0.71
3565.429688	-7.91	-46.95	0.70
3568.359375	-7.92	-47.01	0.74
3571.289063	-7.92	-47.06	0.68
3574.218750	-7.92	-47.06	0.68
3577.148438	-7.93	-47.07	0.72
3580.078125	-7.93	-47.07	0.67
3583.007813	-7.94	-47.08	0.57
3585.937500	-7.94	-47.12	0.59
3588.867188	-7.94	-47.15	0.66
3591.796875	-7.94	-47.16	0.52
3594.726563	-7.95	-47.17	0.57
3597.656250	-7.95	-47.17	0.73
3600.585938	-7.95	-47.16	0.54
3603.515625	-7.95	-47.13	0.70
3606.445313	-7.94	-47.04	0.82
3609.375000	-7.94	-46.91	0.79
3612.304688	-7.94	-46.75	0.67
3615.234375	-7.94	-46.60	0.67
3618.164063	-7.94	-46.47	0.73
3621.093750	-7.94	-46.34	0.87
3624.023438	-7.94	-46.25	0.74
3626.953125	-7.94	-46.17	0.31
3629.882813	-7.93	-46.11	0.17
3632.812500	-7.93	-46.06	0.21
3635.742188	-7.93	-45.99	0.32
3638.671875	-7.92	-45.96	0.51
3641.601563	-7.92	-45.96	0.64
3644.531250	-7.92	-45.94	0.69
3647.460938	-7.91	-45.89	0.51
3650.390625	-7.91	-45.84	0.42
3653.320313	-7.90	-45.78	0.45
3656.250000	-7.90	-45.71	0.70
3659.179688	-7.90	-45.62	0.72
3662.109375	-7.89	-45.51	0.41
3665.039063	-7.89	-45.41	0.36
3667.968750	-7.88	-45.33	0.58
3670.898438	-7.88	-45.27	0.51
3673.828125	-7.88	-45.22	0.53
3676.757813	-7.87	-45.18	0.62
3679.687500	-7.87	-45.18	0.57
3682.617188	-7.86	-45.21	0.48
3685.546875	-7.86	-45.25	0.30
3688.476563	-7.86	-45.28	0.34
3691.406250	-7.85	-45.31	0.54
3694.335938	-7.85	-45.35	0.59
3697.265625	-7.84	-45.42	0.44
3700.195313	-7.84	-45.53	0.49
3703.125000	-7.84	-45.67	0.80
3706.054688	-7.84	-45.82	0.87
3708.984375	-7.83	-46.00	0.87
3711.914063	-7.83	-46.21	0.73
3714.843750	-7.83	-46.43	0.74
3717.773438	-7.83	-46.67	0.85
3720.703125	-7.83	-46.93	0.82
3723.632813	-7.83	-47.22	0.79
3726.562500	-7.83	-47.54	0.58
3729.492188	-7.83	-47.87	0.44
3732.421875	-7.83	-48.19	0.58
3735.351563	-7.83	-48.51	0.49
3738.281250	-7.83	-48.84	0.48
3741.210938	-7.83	-49.14	0.36
3744.140625	-7.83	-49.43	0.66
3747.070313	-7.83	-49.71	0.68
3750.000000	-7.83	-49.97	0.81
3752.929688	-7.82	-50.24	0.76
3755.859375	-7.82	-50.50	0.49
3758.789063	-7.82	-50.76	0.66
3761.718750	-7.82	-50.99	0.82
3764.648438	-7.82	-51.23	0.78
3767.578125	-7.82	-51.46	0.74
3770.507813	-7.82	-51.72	0.76
3773.437500	-7.82	-52.01	0.66
3776.367188	-7.82	-52.31	0.62
3779.296875	-7.82	-52.62	0.53
3782.226563	-7.81	-52.94	0.67
3785.156250	-7.81	-53.24	0.62
3788.085938	-7.81	-53.54	0.73
3791.015625	-7.81	-53.85	0.62
3793.945313	-7.81	-54.14	0.53
3796.875000	-7.80	-54.37	0.56
3799.804688	-7.80	-54.62	0.27
3802.734375	-7.80	-54.85	0.28
3805.664063	-7.80	-55.07	0.16
3808.593750	-7.80	-55.29	0.59
3811.523438	-7.79	-55.57	0.60
3814.453125	-7.79	-55.87	0.52
3817.382813	-7.79	-56.17	0.50
3820.312500	-7.79	-56.46	0.54
3823.242188	-7.79	-56.78	0.53
3826.171875	-7.79	-57.08	0.41
3829.101563	-7.78	-57.34	0.63
3832.031250	-7.78	-57.60	0.79
3834.960938	-7.78	-57.87	0.77
3837.890625	-7.78	-58.13	0.84
3840.820313	-7.78	-58.39	0.89
3843.750000	-7.78	-58.65	0.87
3846.679688	-7.78	-58.92	0.87
3849.609375	-7.78	-59.18	0.88
3852.539063	-7.77	-59.46	0.88
3855.468750	-7.77	-59.75	0.90
3858.398438	-7.77	-60.03	0.95
3861.328125	-7.77	-60.29	0.94
3864.257813	-7.77	-60.53	0.94
3867.187500	-7.77	-60.81	0.93
3870.117188	-7.77	-61.12	0.84
3873.046875	-7.77	-61.46	0.75
3875.976563	-7.77	-61.79	0.68
3878.906250	-7.77	-62.14	0.75
3881.835938	-7.77	-62.48	0.69
3884.765625	-7.77	-62.81	0.61
3887.695313	-7.77	-63.17	0.59
3890.625000	-7.77	-63.55	0.54
3893.554688	-7.77	-63.95	0.64
3896.484375	-7.77	-64.36	0.69
3899.414063	-7.78	-64.80	0.66
3902.343750	-7.78	-65.21	0.71
3905.273438	-7.78	-65.63	0.48
3908.203125	-7.79	-66.03	0.53
3911.132813	-7.79	-66.40	0.63
3914.062500	-7.79	-66.74	0.69
3916.992188	-7.80	-67.07	0.69
3919.921875	-7.80	-67.37	0.42
3922.851563	-7.81	-67.64	0.44
3925.781250	-7.81	-67.89	0.53
3928.710938	-7.82	-68.08	0.43
3931.640625	-7.83	-68.26	0.74
3934.570313	-7.83	-68.45	0.70
3937.500000	-7.84	-68.66	0.10
3940.429688	-7.84	-68.86	0.16
3943.359375	-7.85	-69.04	0.11
3946.289063	-7.85	-69.23	0.24
3949.218750	-7.86	-69.42	0.26
3952.148438	-7.87	-69.61	0.24
3955.078125	-7.87	-69.80	0.23
3958.007813	-7.88	-69.99	0.77
3960.937500	-7.89	-70.21	0.80
3963.867188	-7.89	-70.47	0.77
3966.796875	-7.90	-70.77	0.83
3969.726563	-7.91	-71.10	0.70
3972.656250	-7.91	-71.45	0.41
3975.585938	-7.92	-71.79	0.33
3978.515625	-7.92	-72.11	0.69
3981.445313	-7.93	-72.44	0.83
3984.375000	-7.94	-72.78	0.45
3987.304688	-7.94	-73.11	0.55
3990.234375	-7.95	-73.45	0.47
3993.164063	-7.95	-73.79	0.53
3996.093750	-7.96	-74.13	0.07
3999.023438	-7.96	-74.45	0.37
4001.953125	-7.97	-74.78	0.15
4004.882813	-7.97	-75.10	0.29
4007.812500	-7.97	-75.40	0.27
4010.742188	-7.98	-75.70	0.28
4013.671875	-7.98	-76.01	0.60
4016.601563	-7.98	-76.31	0.39
4019.531250	-7.98	-76.59	0.34
4022.460938	-7.99	-76.85	0.71
4025.390625	-7.99	-77.07	0.58
4028.320313	-7.99	-77.24	0.60
4031.250000	-8.00	-77.40	0.70
4034.179688	-8.00	-77.56	0.79
4037.109375	-8.00	-77.69	0.79
4040.039063	-8.01	-77.80	0.74
4042.968750	-8.02	-77.89	0.49
4045.898438	-8.02	-77.95	0.60
4048.828125	-8.03	-77.98	0.62
4051.757813	-8.04	-77.96	0.70
4054.687500	-8.04	-77.95	0.51
4057.617188	-8.05	-77.94	0.29
4060.546875	-8.06	-77.91	0.19
4063.476563	-8.07	-77.89	0.52
4066.406250	-8.07	-77.88	0.43
4069.335938	-8.08	-77.87	0.77
4072.265625	-8.09	-77.86	0.70
4075.195313	-8.10	-77.83	0.61
4078.125000	-8.11	-77.80	0.80
4081.054688	-8.12	-77.82	0.57
4083.984375	-8.13	-77.85	0.15
4086.914063	-8.13	-77.89	0.34
4089.843750	-8.14	-77.90	0.50
4092.773438	-8.15	-77.93	0.73
4095.703125	-8.16	-77.99	0.64
4098.632813	-8.17	-78.06	0.63
4101.562500	-8.18	-78.15	0.58
4104.492188	-8.19	-78.23	0.50
4107.421875	-8.20	-78.29	0.28
4110.351563	-8.20	-78.34	0.36
4113.281250	-8.21	-78.36	0.43
4116.210938	-8.22	-78.39	0.58
4119.140625	-8.23	-78.40	0.52
4122.070313	-8.24	-78.40	0.40
4125.000000	-8.25	-78.37	0.63
4127.929688	-8.26	-78.35	0.52
4130.859375	-8.27	-78.32	0.31
4133.789063	-8.28	-78.28	0.60
4136.718750	-8.29	-78.24	0.58
4139.648438	-8.29	-78.21	0.80
4142.578125	-8.30	-78.20	0.71
4145.507813	-8.31	-78.25	0.57
4148.437500	-8.32	-78.33	0.63
4151.367188	-8.33	-78.45	0.62
4154.296875	-8.33	-78.60	0.34
4157.226563	-8.34	-78.77	0.43
4160.156250	-8.35	-78.94	0.10
4163.085938	-8.36	-79.10	0.35
4166.015625	-8.36	-79.25	0.38
4168.945313	-8.37	-79.39	0.42
4171.875000	-8.38	-79.52	0.46
4174.804688	-8.38	-79.65	0.09
4177.734375	-8.39	-79.79	0.04
4180.664063	-8.39	-79.95	0.19
4183.593750	-8.40	-80.10	0.55
4186.523438	-8.41	-80.25	0.44
