	SM57_PROX_20_BASS_REFLEX_CON_LANA		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
20932.617188	-26.12	-2.88	0.57
20935.546875	-26.13	-3.06	0.78
20938.476563	-26.14	-3.23	0.79
20941.406250	-26.15	-3.40	0.67
20944.335938	-26.16	-3.57	0.72
20947.265625	-26.17	-3.73	0.85
20950.195313	-26.18	-3.90	0.75
20953.125000	-26.18	-4.05	0.57
20956.054688	-26.19	-4.21	0.75
20958.984375	-26.20	-4.36	0.65
20961.914063	-26.21	-4.50	0.33
20964.843750	-26.22	-4.64	0.69
20967.773438	-26.23	-4.78	0.77
20970.703125	-26.24	-4.91	0.63
20973.632813	-26.25	-5.03	0.44
20976.562500	-26.26	-5.15	0.36
20979.492188	-26.26	-5.27	0.45
20982.421875	-26.27	-5.39	0.44
20985.351563	-26.28	-5.51	0.69
20988.281250	-26.29	-5.62	0.60
20991.210938	-26.30	-5.73	0.42
20994.140625	-26.31	-5.84	0.12
20997.070313	-26.32	-5.95	0.57
21000.000000	-26.33	-6.06	0.82
21002.929688	-26.34	-6.18	0.42
21005.859375	-26.35	-6.29	0.23
21008.789063	-26.36	-6.40	0.71
21011.718750	-26.37	-6.52	0.73
21014.648438	-26.37	-6.62	0.65
21017.578125	-26.38	-6.73	0.90
21020.507813	-26.39	-6.83	0.89
21023.437500	-26.40	-6.93	0.39
21026.367188	-26.41	-7.04	0.85
21029.296875	-26.42	-7.14	0.88
21032.226563	-26.43	-7.24	0.86
21035.156250	-26.44	-7.34	0.60
21038.085938	-26.45	-7.44	0.60
21041.015625	-26.46	-7.54	0.65
21043.945313	-26.47	-7.65	0.82
21046.875000	-26.48	-7.76	0.86
21049.804688	-26.49	-7.87	0.80
21052.734375	-26.50	-7.98	0.96
21055.664063	-26.51	-8.10	0.77
21058.593750	-26.52	-8.22	0.82
21061.523438	-26.52	-8.34	0.97
21064.453125	-26.53	-8.46	0.94
21067.382813	-26.54	-8.58	0.97
21070.312500	-26.55	-8.71	0.99
21073.242188	-26.56	-8.83	0.98
21076.171875	-26.57	-8.96	0.84
21079.101563	-26.58	-9.09	0.70
21082.031250	-26.59	-9.22	0.91
21084.960938	-26.60	-9.36	0.83
21087.890625	-26.61	-9.50	0.86
21090.820313	-26.62	-9.64	0.76
21093.750000	-26.63	-9.78	0.52
21096.679688	-26.64	-9.92	0.17
21099.609375	-26.66	-10.06	0.28
21102.539063	-26.67	-10.20	1.00
21105.468750	-26.68	-10.34	0.16
21108.398438	-26.69	-10.48	1.00
21111.328125	-26.70	-10.63	1.00
21114.257813	1234.57	45.00	1.00
21117.187500	-26.72	-10.95	1.00
21120.117188	-26.73	-11.09	1.00
21123.046875	-26.74	-11.23	0.92
21125.976563	-26.75	-11.36	0.17
21128.906250	-26.76	-11.50	0.61
21131.835938	-26.77	-11.64	0.64
21134.765625	-26.78	-11.77	0.90
21137.695313	-26.79	-11.92	0.91
21140.625000	-26.80	-12.06	0.59
21143.554688	-26.81	-12.21	0.70
21146.484375	-26.82	-12.35	0.59
21149.414063	-26.83	-12.49	0.91
21152.343750	-26.85	-12.64	0.88
21155.273438	-26.86	-12.78	0.47
21158.203125	-26.87	-12.93	0.92
21161.132813	-26.88	-13.07	1.00
21164.062500	-26.89	-13.21	0.95
21166.992188	-26.90	-13.35	0.89
21169.921875	-26.91	-13.50	0.82
21172.851563	-26.92	-13.65	0.89
21175.781250	-26.93	-13.81	0.91
21178.710938	-26.94	-13.97	0.75
21181.640625	-26.96	-14.11	1.00
21184.570313	-26.97	-14.27	0.98
21187.500000	-26.98	-14.42	0.90
21190.429688	-26.99	-14.56	0.71
21193.359375	-27.00	-14.71	0.81
21196.289063	-27.02	-14.86	0.97
21199.218750	-27.03	-15.02	1.00
21202.148438	-27.04	-15.18	0.96
21205.078125	1234.57	45.00	1.00
21208.007813	1234.57	45.00	1.00
21210.937500	1234.57	45.00	1.00
21213.867188	1234.57	45.00	1.00
21216.796875	1234.57	45.00	1.00
21219.726563	-27.11	-16.27	0.39
21222.656250	-27.12	-16.45	0.56
21225.585938	-27.13	-16.62	0.77
21228.515625	-27.15	-16.80	0.98
21231.445313	-27.16	-16.97	0.46
21234.375000	-27.17	-17.15	0.37
21237.304688	-27.18	-17.32	0.58
21240.234375	-27.19	-17.49	0.65
21243.164063	-27.20	-17.66	0.83
21246.093750	-27.21	-17.83	0.81
21249.023438	-27.23	-18.00	0.75
21251.953125	-27.24	-18.17	0.42
21254.882813	-27.25	-18.35	0.56
21257.812500	-27.26	-18.52	0.52
21260.742188	-27.27	-18.68	0.77
21263.671875	-27.28	-18.85	0.97
21266.601563	-27.29	-19.01	0.73
21269.531250	-27.31	-19.17	1.00
21272.460938	-27.32	-19.33	0.73
21275.390625	-27.33	-19.49	0.68
21278.320313	-27.34	-19.64	0.79
21281.250000	-27.35	-19.80	0.97
21284.179688	-27.36	-19.95	0.99
21287.109375	-27.37	-20.09	0.61
21290.039063	-27.39	-20.24	0.52
21292.968750	-27.40	-20.39	0.75
21295.898438	-27.41	-20.54	0.53
21298.828125	-27.42	-20.68	0.93
21301.757813	-27.43	-20.84	0.84
21304.687500	1234.57	45.00	1.00
21307.617188	-27.45	-21.14	1.00
21310.546875	-27.47	-21.29	0.20
21313.476563	-27.48	-21.44	0.73
21316.406250	-27.49	-21.58	1.00
21319.335938	-27.50	-21.73	0.76
21322.265625	-27.51	-21.88	0.98
21325.195313	-27.52	-22.03	0.29
21328.125000	-27.54	-22.18	0.27
21331.054688	-27.55	-22.33	0.85
21333.984375	-27.56	-22.49	0.95
21336.914063	-27.57	-22.64	0.99
21339.843750	-27.58	-22.78	1.00
21342.773438	-27.59	-22.91	1.00
21345.703125	-27.60	-23.04	0.57
21348.632813	-27.61	-23.17	0.74
21351.562500	-27.63	-23.29	0.96
21354.492188	-27.64	-23.42	0.98
21357.421875	-27.65	-23.53	1.00
21360.351563	-27.66	-23.66	0.99
21363.281250	-27.67	-23.79	0.43
21366.210938	-27.68	-23.91	0.63
21369.140625	-27.69	-24.04	0.80
21372.070313	-27.70	-24.16	0.54
21375.000000	-27.72	-24.29	0.56
21377.929688	-27.73	-24.41	0.88
21380.859375	-27.74	-24.52	0.98
21383.789063	-27.75	-24.64	0.86
21386.718750	-27.76	-24.75	0.98
21389.648438	-27.77	-24.86	0.75
21392.578125	-27.78	-24.98	0.81
21395.507813	-27.79	-25.08	0.91
21398.437500	-27.80	-25.18	0.88
21401.367188	-27.82	-25.27	1.00
21404.296875	-27.83	-25.36	0.97
21407.226563	-27.84	-25.44	0.95
21410.156250	-27.85	-25.51	0.88
21413.085938	-27.86	-25.58	0.24
21416.015625	-27.87	-25.65	0.16
21418.945313	-27.88	-25.72	0.59
21421.875000	-27.89	-25.80	0.38
21424.804688	-27.90	-25.88	0.48
21427.734375	-27.92	-25.96	0.49
21430.664063	-27.93	-26.04	0.06
21433.593750	-27.94	-26.12	0.58
21436.523438	-27.95	-26.20	0.81
21439.453125	-27.96	-26.27	0.60
21442.382813	-27.97	-26.33	0.83
21445.312500	-27.98	-26.40	0.81
21448.242188	-27.99	-26.46	0.97
21451.171875	-28.01	-26.53	0.87
21454.101563	-28.02	-26.59	0.91
21457.031250	-28.03	-26.66	0.92
21459.960938	-28.04	-26.72	0.75
21462.890625	-28.05	-26.78	0.73
21465.820313	-28.06	-26.84	0.78
21468.750000	-28.07	-26.89	0.64
21471.679688	-28.09	-26.93	0.58
21474.609375	-28.10	-26.98	0.62
21477.539063	-28.11	-27.02	0.88
21480.468750	-28.12	-27.05	0.77
21483.398438	-28.13	-27.08	0.64
21486.328125	-28.14	-27.10	0.63
21489.257813	-28.15	-27.12	0.98
21492.187500	-28.17	-27.14	0.83
21495.117188	-28.18	-27.16	1.00
21498.046875	-28.19	-27.17	0.90
21500.976563	-28.20	-27.19	0.26
21503.906250	-28.21	-27.21	0.77
21506.835938	-28.22	-27.22	0.86
21509.765625	-28.23	-27.23	0.86
21512.695313	-28.25	-27.23	0.92
21515.625000	-28.26	-27.23	1.00
21518.554688	-28.27	-27.21	0.73
21521.484375	-28.28	-27.18	0.58
21524.414063	-28.29	-27.15	0.60
21527.343750	-28.30	-27.11	0.61
21530.273438	-28.31	-27.07	0.71
21533.203125	-28.33	-27.02	0.98
21536.132813	-28.34	-26.96	1.00
21539.062500	-28.35	-26.87	1.00
21541.992188	1234.57	45.00	1.00
21544.921875	-28.38	-26.67	0.92
21547.851563	-28.39	-26.57	0.70
21550.781250	-28.40	-26.47	0.69
21553.710938	-28.41	-26.38	0.47
21556.640625	-28.43	-26.29	0.80
21559.570313	-28.44	-26.20	0.97
21562.500000	-28.45	-26.11	1.00
21565.429688	-28.46	-26.04	1.00
21568.359375	1234.57	45.00	1.00
21571.289063	1234.57	45.00	1.00
21574.218750	1234.57	45.00	1.00
21577.148438	1234.57	45.00	1.00
21580.078125	1234.57	45.00	1.00
21583.007813	1234.57	45.00	1.00
21585.937500	1234.57	45.00	1.00
21588.867188	1234.57	45.00	1.00
21591.796875	1234.57	45.00	1.00
21594.726563	1234.57	45.00	1.00
21597.656250	1234.57	45.00	1.00
21600.585938	-28.63	-24.93	0.74
21603.515625	-28.63	-24.83	0.84
21606.445313	-28.64	-24.72	0.49
21609.375000	-28.65	-24.62	0.94
21612.304688	-28.66	-24.52	0.32
21615.234375	-28.67	-24.41	0.82
21618.164063	-28.67	-24.30	0.86
21621.093750	-28.68	-24.20	0.92
21624.023438	-28.69	-24.08	0.30
21626.953125	-28.70	-23.97	0.91
21629.882813	-28.70	-23.86	0.91
21632.812500	-28.71	-23.74	1.00
21635.742188	-28.72	-23.61	0.99
21638.671875	-28.73	-23.48	1.00
21641.601563	-28.73	-23.35	0.97
21644.531250	-28.74	-23.20	0.84
21647.460938	-28.75	-23.05	0.86
21650.390625	-28.76	-22.89	0.89
21653.320313	-28.76	-22.72	0.95
21656.250000	-28.77	-22.54	0.90
21659.179688	-28.78	-22.35	0.93
21662.109375	-28.79	-22.16	0.93
21665.039063	-28.79	-21.96	0.81
21667.968750	-28.80	-21.75	0.71
21670.898438	-28.81	-21.54	0.32
21673.828125	-28.82	-21.33	0.26
21676.757813	-28.82	-21.12	1.00
21679.687500	-28.83	-20.90	0.99
21682.617188	-28.84	-20.67	0.99
21685.546875	-28.85	-20.44	0.59
21688.476563	-28.85	-20.20	0.30
21691.406250	1234.57	45.00	1.00
21694.335938	-28.87	-19.72	0.67
21697.265625	-28.88	-19.48	0.78
21700.195313	-28.88	-19.23	0.68
21703.125000	-28.89	-18.99	0.83
21706.054688	-28.90	-18.76	0.31
21708.984375	-28.91	-18.52	0.64
21711.914063	-28.91	-18.28	0.69
21714.843750	-28.92	-18.03	0.66
21717.773438	-28.93	-17.78	0.92
21720.703125	-28.94	-17.52	0.91
21723.632813	-28.94	-17.25	0.95
21726.562500	-28.95	-16.96	0.78
21729.492188	-28.96	-16.67	0.68
21732.421875	-28.97	-16.37	0.69
21735.351563	-28.97	-16.08	0.76
21738.281250	-28.98	-15.78	0.45
21741.210938	-28.99	-15.49	0.56
21744.140625	-29.00	-15.19	0.43
21747.070313	-29.00	-14.88	0.44
21750.000000	-29.01	-14.58	0.33
21752.929688	-29.02	-14.28	0.23
21755.859375	-29.03	-13.99	1.00
21758.789063	-29.03	-13.70	0.89
21761.718750	-29.04	-13.41	0.93
21764.648438	-29.05	-13.14	0.65
21767.578125	-29.06	-12.87	0.64
21770.507813	-29.06	-12.61	0.65
21773.437500	-29.07	-12.35	0.63
21776.367188	-29.08	-12.10	0.15
21779.296875	-29.09	-11.85	0.95
21782.226563	-29.09	-11.59	0.93
21785.156250	-29.10	-11.34	0.81
21788.085938	-29.11	-11.09	0.73
21791.015625	-29.11	-10.84	0.94
21793.945313	-29.12	-10.59	1.00
21796.875000	-29.13	-10.33	1.00
21799.804688	-29.13	-10.07	1.00
21802.734375	-29.14	-9.81	0.49
21805.664063	-29.14	-9.55	0.57
21808.593750	-29.15	-9.30	0.31
21811.523438	-29.16	-9.04	0.10
21814.453125	-29.16	-8.79	0.08
21817.382813	-29.17	-8.54	0.13
21820.312500	-29.17	-8.29	0.91
21823.242188	-29.18	-8.04	0.66
21826.171875	-29.19	-7.80	0.96
21829.101563	-29.19	-7.56	0.99
21832.031250	1234.57	45.00	1.00
21834.960938	1234.57	45.00	1.00
21837.890625	1234.57	45.00	1.00
21840.820313	-29.22	-6.64	0.98
21843.750000	-29.22	-6.40	0.25
21846.679688	-29.23	-6.16	0.46
21849.609375	-29.24	-5.92	0.73
21852.539063	-29.24	-5.68	0.97
21855.468750	-29.25	-5.45	1.00
21858.398438	-29.26	-5.23	0.61
21861.328125	-29.26	-5.02	0.99
21864.257813	-29.27	-4.81	0.99
21867.187500	-29.28	-4.62	0.36
21870.117188	-29.28	-4.43	0.25
21873.046875	-29.29	-4.24	0.70
21875.976563	-29.30	-4.06	0.75
21878.906250	-29.30	-3.87	0.73
21881.835938	-29.31	-3.68	0.49
21884.765625	-29.32	-3.49	0.98
21887.695313	-29.32	-3.31	0.66
21890.625000	-29.33	-3.12	0.94
21893.554688	-29.34	-2.94	0.87
21896.484375	-29.34	-2.75	0.90
21899.414063	-29.35	-2.57	0.62
21902.343750	-29.35	-2.38	0.88
21905.273438	-29.36	-2.19	0.98
21908.203125	-29.37	-2.00	0.57
21911.132813	-29.37	-1.80	0.20
21914.062500	-29.38	-1.60	0.98
21916.992188	-29.38	-1.40	1.00
21919.921875	1234.57	45.00	1.00
21922.851563	1234.57	45.00	1.00
21925.781250	-29.40	-0.77	0.85
21928.710938	-29.41	-0.52	0.87
21931.640625	-29.42	-0.27	0.85
21934.570313	-29.42	-0.02	0.99
21937.500000	-29.43	0.23	1.00
21940.429688	1234.57	45.00	1.00
21943.359375	-29.44	0.76	1.00
21946.289063	-29.45	1.06	0.23
21949.218750	-29.46	1.35	0.77
21952.148438	-29.46	1.65	0.86
21955.078125	-29.47	1.95	0.82
21958.007813	-29.48	2.26	0.41
21960.937500	-29.49	2.57	0.90
21963.867188	-29.49	2.88	0.84
21966.796875	-29.50	3.20	0.62
21969.726563	-29.51	3.51	0.45
21972.656250	-29.52	3.83	0.36
21975.585938	-29.52	4.15	0.78
21978.515625	-29.53	4.48	1.00
21981.445313	-29.54	4.81	0.73
21984.375000	-29.55	5.13	0.96
21987.304688	-29.55	5.46	0.45
21990.234375	-29.56	5.79	0.61
21993.164063	-29.57	6.11	0.63
21996.093750	-29.58	6.42	0.14
21999.023438	-29.58	6.74	0.04
22001.953125	-29.59	7.05	0.11
22004.882813	-29.60	7.36	0.14
22007.812500	-29.61	7.67	0.32
22010.742188	-29.62	7.98	0.52
22013.671875	-29.63	8.29	0.22
22016.601563	-29.63	8.60	0.58
22019.531250	-29.64	8.91	0.79
22022.460938	-29.65	9.22	0.82
22025.390625	-29.66	9.53	0.98
22028.320313	-29.67	9.84	0.98
22031.250000	1234.57	45.00	1.00
22034.179688	1234.57	45.00	1.00
22037.109375	-29.69	10.81	1.00
22040.039063	1234.57	45.00	1.00
22042.968750	1234.57	45.00	1.00
22045.898438	1234.57	45.00	1.00
22048.828125	1234.57	45.00	1.00
22051.757813	-29.74	12.48	0.91
22054.687500	-29.75	12.84	0.88
22057.617188	-29.76	13.19	1.00
22060.546875	1234.57	45.00	1.00
22063.476563	1234.57	45.00	1.00
22066.406250	-29.78	14.25	0.58
22069.335938	-29.79	14.60	0.95
22072.265625	-29.80	14.95	0.81
22075.195313	-29.81	15.30	0.19
22078.125000	-29.82	15.65	1.00
22081.054688	-29.83	16.00	1.00
22083.984375	1234.57	45.00	1.00
22086.914063	-29.84	16.69	0.98
22089.843750	1234.57	45.00	1.00
22092.773438	1234.57	45.00	1.00
22095.703125	1234.57	45.00	1.00
22098.632813	-29.88	18.06	1.00
22101.562500	-29.89	18.38	0.92
22104.492188	-29.89	18.69	1.00
22107.421875	-29.90	19.00	1.00
22110.351563	1234.57	45.00	1.00
22113.281250	1234.57	45.00	1.00
22116.210938	-29.93	19.95	1.00
22119.140625	1234.57	45.00	1.00
22122.070313	-29.95	20.57	1.00
22125.000000	1234.57	45.00	1.00
22127.929688	1234.57	45.00	1.00
22130.859375	-29.97	21.54	1.00
22133.789063	1234.57	45.00	1.00
22136.718750	1234.57	45.00	1.00
22139.648438	-30.00	22.43	1.00
22142.578125	1234.57	45.00	1.00
22145.507813	1234.57	45.00	1.00
22148.437500	-30.03	23.36	0.52
22151.367188	-30.04	23.65	1.00
22154.296875	-30.05	23.91	1.00
22157.226563	-30.06	24.15	1.00
22160.156250	-30.07	24.38	1.00
22163.085938	-30.08	24.60	0.96
22166.015625	-30.09	24.81	0.65
22168.945313	-30.10	25.02	0.63
22171.875000	-30.11	25.23	0.89
22174.804688	-30.12	25.44	0.99
22177.734375	1234.57	45.00	1.00
22180.664063	1234.57	45.00	1.00
22183.593750	1234.57	45.00	1.00
22186.523438	1234.57	45.00	1.00
22189.453125	-30.17	26.41	0.96
22192.382813	-30.18	26.59	0.97
22195.312500	1234.57	45.00	1.00
22198.242188	1234.57	45.00	1.00
22201.171875	-30.21	27.10	0.94
22204.101563	-30.22	27.27	0.74
22207.031250	-30.23	27.43	1.00
22209.960938	-30.24	27.59	0.95
22212.890625	-30.25	27.74	1.00
22215.820313	1234.57	45.00	1.00
22218.750000	1234.57	45.00	1.00
22221.679688	-30.28	28.17	1.00
22224.609375	1234.57	45.00	1.00
22227.539063	-30.30	28.35	0.97
22230.468750	-30.31	28.47	1.00
22233.398438	1234.57	45.00	1.00
22236.328125	1234.57	45.00	1.00
22239.257813	1234.57	45.00	1.00
22242.187500	-30.36	28.94	0.99
22245.117188	-30.37	29.09	1.00
22248.046875	-30.38	29.24	1.00
22250.976563	-30.39	29.39	1.00
22253.906250	1234.57	45.00	1.00
22256.835938	1234.57	45.00	1.00
22259.765625	1234.57	45.00	1.00
22262.695313	-30.43	29.98	1.00
22265.625000	-30.45	30.13	0.88
22268.554688	-30.46	30.28	0.97
22271.484375	-30.47	30.43	0.96
22274.414063	1234.57	45.00	1.00
22277.343750	1234.57	45.00	1.00
22280.273438	1234.57	45.00	1.00
22283.203125	1234.57	45.00	1.00
22286.132813	-30.52	31.23	0.47
22289.062500	-30.54	31.40	0.35
22291.992188	-30.55	31.58	0.03
22294.921875	-30.56	31.75	0.95
22297.851563	-30.57	31.93	0.65
22300.781250	-30.58	32.11	0.78
22303.710938	-30.59	32.29	0.83
22306.640625	-30.60	32.47	0.97
22309.570313	-30.61	32.64	0.87
22312.500000	-30.63	32.80	0.94
22315.429688	-30.64	32.96	0.70
22318.359375	-30.65	33.12	0.97
22321.289063	-30.66	33.28	0.96
22324.218750	-30.67	33.45	1.00
22327.148438	-30.68	33.61	1.00
22330.078125	-30.69	33.79	0.91
22333.007813	-30.70	33.96	0.60
22335.937500	-30.71	34.14	0.65
22338.867188	-30.72	34.32	1.00
22341.796875	1234.57	45.00	1.00
22344.726563	1234.57	45.00	1.00
22347.656250	1234.57	45.00	1.00
22350.585938	1234.57	45.00	1.00
22353.515625	-30.78	35.25	1.00
22356.445313	1234.57	45.00	1.00
22359.375000	1234.57	45.00	1.00
22362.304688	1234.57	45.00	1.00
22365.234375	1234.57	45.00	1.00
22368.164063	1234.57	45.00	1.00
22371.093750	1234.57	45.00	1.00
22374.023438	1234.57	45.00	1.00
22376.953125	-30.85	36.73	1.00
22379.882813	-30.86	36.94	1.00
22382.812500	-30.87	37.16	0.80
22385.742188	-30.88	37.38	0.90
22388.671875	-30.89	37.60	0.86
22391.601563	-30.90	37.81	1.00
22394.531250	-30.91	38.03	0.99
22397.460938	-30.92	38.26	0.91
22400.390625	-30.93	38.49	0.84
22403.320313	-30.94	38.71	1.00
22406.250000	-30.95	38.93	0.59
22409.179688	-30.96	39.15	0.36
22412.109375	-30.96	39.37	0.69
22415.039063	-30.97	39.59	0.97
22417.968750	-30.98	39.80	0.88
22420.898438	-30.99	40.02	1.00
22423.828125	-31.00	40.25	1.00
22426.757813	1234.57	45.00	1.00
22429.687500	-31.02	40.72	1.00
22432.617188	1234.57	45.00	1.00
22435.546875	1234.57	45.00	1.00
22438.476563	1234.57	45.00	1.00
22441.406250	1234.57	45.00	1.00
22444.335938	1234.57	45.00	1.00
22447.265625	1234.57	45.00	1.00
22450.195313	1234.57	45.00	1.00
22453.125000	1234.57	45.00	1.00
22456.054688	1234.57	45.00	1.00
22458.984375	1234.57	45.00	1.00
22461.914063	1234.57	45.00	1.00
22464.843750	1234.57	45.00	1.00
22467.773438	1234.57	45.00	1.00
22470.703125	1234.57	45.00	1.00
22473.632813	1234.57	45.00	1.00
22476.562500	1234.57	45.00	1.00
22479.492188	1234.57	45.00	1.00
22482.421875	1234.57	45.00	1.00
22485.351563	1234.57	45.00	1.00
22488.281250	1234.57	45.00	1.00
22491.210938	1234.57	45.00	1.00
22494.140625	1234.57	45.00	1.00
22497.070313	1234.57	45.00	1.00
22500.000000	1234.57	45.00	1.00
22502.929688	1234.57	45.00	1.00
22505.859375	1234.57	45.00	1.00
22508.789063	1234.57	45.00	1.00
22511.718750	1234.57	45.00	1.00
22514.648438	1234.57	45.00	1.00
22517.578125	1234.57	45.00	1.00
22520.507813	1234.57	45.00	1.00
22523.437500	1234.57	45.00	1.00
22526.367188	1234.57	45.00	1.00
22529.296875	1234.57	45.00	1.00
22532.226563	1234.57	45.00	1.00
22535.156250	1234.57	45.00	1.00
22538.085938	1234.57	45.00	1.00
22541.015625	1234.57	45.00	1.00
22543.945313	-31.44	51.05	1.00
22546.875000	1234.57	45.00	1.00
22549.804688	1234.57	45.00	1.00
22552.734375	1234.57	45.00	1.00
22555.664063	1234.57	45.00	1.00
22558.593750	1234.57	45.00	1.00
22561.523438	1234.57	45.00	1.00
22564.453125	1234.57	45.00	1.00
22567.382813	1234.57	45.00	1.00
22570.312500	1234.57	45.00	1.00
22573.242188	1234.57	45.00	1.00
22576.171875	1234.57	45.00	1.00
22579.101563	1234.57	45.00	1.00
22582.031250	1234.57	45.00	1.00
22584.960938	-31.41	54.66	1.00
22587.890625	-31.41	54.85	0.78
22590.820313	-31.41	55.04	0.97
22593.750000	-31.40	55.22	0.98
22596.679688	-31.40	55.39	0.96
22599.609375	-31.40	55.55	1.00
22602.539063	1234.57	45.00	1.00
22605.468750	1234.57	45.00	1.00
22608.398438	1234.57	45.00	1.00
22611.328125	1234.57	45.00	1.00
22614.257813	1234.57	45.00	1.00
22617.187500	1234.57	45.00	1.00
22620.117188	1234.57	45.00	1.00
22623.046875	1234.57	45.00	1.00
22625.976563	1234.57	45.00	1.00
22628.906250	1234.57	45.00	1.00
22631.835938	1234.57	45.00	1.00
22634.765625	1234.57	45.00	1.00
22637.695313	1234.57	45.00	1.00
22640.625000	1234.57	45.00	1.00
22643.554688	-31.35	58.09	1.00
22646.484375	1234.57	45.00	1.00
22649.414063	1234.57	45.00	1.00
22652.343750	1234.57	45.00	1.00
22655.273438	1234.57	45.00	1.00
22658.203125	1234.57	45.00	1.00
22661.132813	1234.57	45.00	1.00
22664.062500	1234.57	45.00	1.00
22666.992188	1234.57	45.00	1.00
22669.921875	1234.57	45.00	1.00
22672.851563	1234.57	45.00	1.00
22675.781250	-31.33	59.34	1.00
22678.710938	-31.33	59.44	0.99
22681.640625	-31.33	59.55	0.98
22684.570313	-31.33	59.66	0.93
22687.500000	-31.33	59.77	0.87
22690.429688	-31.32	59.88	0.98
22693.359375	-31.32	59.99	0.99
22696.289063	-31.32	60.09	0.92
22699.218750	-31.32	60.20	0.71
22702.148438	-31.32	60.30	0.99
22705.078125	-31.31	60.40	0.99
22708.007813	-31.31	60.50	0.98
22710.937500	-31.31	60.61	0.79
22713.867188	-31.31	60.71	0.78
22716.796875	-31.30	60.82	1.00
22719.726563	-31.30	60.92	0.69
22722.656250	-31.30	61.03	0.99
22725.585938	-31.30	61.14	0.63
22728.515625	-31.29	61.25	0.99
22731.445313	-31.29	61.35	1.00
22734.375000	1234.57	45.00	1.00
22737.304688	1234.57	45.00	1.00
22740.234375	1234.57	45.00	1.00
22743.164063	-31.28	61.74	1.00
22746.093750	-31.28	61.86	1.00
22749.023438	-31.28	61.98	1.00
22751.953125	-31.27	62.10	1.00
22754.882813	-31.27	62.23	1.00
22757.812500	-31.27	62.37	1.00
22760.742188	1234.57	45.00	1.00
22763.671875	1234.57	45.00	1.00
22766.601563	1234.57	45.00	1.00
22769.531250	1234.57	45.00	1.00
22772.460938	1234.57	45.00	1.00
22775.390625	1234.57	45.00	1.00
22778.320313	1234.57	45.00	1.00
22781.250000	1234.57	45.00	1.00
22784.179688	1234.57	45.00	1.00
22787.109375	1234.57	45.00	1.00
22790.039063	1234.57	45.00	1.00
22792.968750	1234.57	45.00	1.00
22795.898438	1234.57	45.00	1.00
22798.828125	1234.57	45.00	1.00
22801.757813	1234.57	45.00	1.00
22804.687500	1234.57	45.00	1.00
22807.617188	1234.57	45.00	1.00
22810.546875	-31.23	64.89	1.00
22813.476563	-31.23	64.97	0.94
22816.406250	-31.23	65.05	0.99
22819.335938	-31.23	65.12	0.94
22822.265625	-31.23	65.18	0.99
22825.195313	-31.23	65.23	0.94
22828.125000	-31.23	65.29	0.92
22831.054688	-31.23	65.34	0.37
22833.984375	-31.23	65.38	0.53
22836.914063	-31.23	65.43	0.85
22839.843750	-31.23	65.49	0.92
22842.773438	-31.23	65.54	0.84
22845.703125	-31.23	65.59	0.40
22848.632813	-31.23	65.64	0.85
22851.562500	-31.23	65.69	0.51
22854.492188	-31.23	65.74	0.53
22857.421875	-31.23	65.80	0.72
22860.351563	-31.23	65.86	0.78
22863.281250	-31.23	65.92	0.81
22866.210938	-31.23	65.98	0.73
22869.140625	-31.22	66.05	0.91
22872.070313	-31.22	66.11	0.89
22875.000000	-31.22	66.18	0.40
22877.929688	-31.22	66.25	0.52
22880.859375	-31.22	66.31	0.75
22883.789063	-31.22	66.38	0.83
22886.718750	-31.22	66.45	0.81
22889.648438	-31.22	66.53	1.00
22892.578125	-31.22	66.61	1.00
22895.507813	1234.57	45.00	1.00
22898.437500	1234.57	45.00	1.00
22901.367188	1234.57	45.00	1.00
22904.296875	1234.57	45.00	1.00
22907.226563	1234.57	45.00	1.00
22910.156250	1234.57	45.00	1.00
22913.085938	1234.57	45.00	1.00
22916.015625	1234.57	45.00	1.00
22918.945313	1234.57	45.00	1.00
22921.875000	1234.57	45.00	1.00
22924.804688	1234.57	45.00	1.00
22927.734375	1234.57	45.00	1.00
22930.664063	1234.57	45.00	1.00
22933.593750	1234.57	45.00	1.00
22936.523438	1234.57	45.00	1.00
22939.453125	1234.57	45.00	1.00
22942.382813	1234.57	45.00	1.00
22945.312500	1234.57	45.00	1.00
22948.242188	1234.57	45.00	1.00
22951.171875	1234.57	45.00	1.00
22954.101563	1234.57	45.00	1.00
22957.031250	1234.57	45.00	1.00
22959.960938	1234.57	45.00	1.00
22962.890625	1234.57	45.00	1.00
22965.820313	-31.18	69.08	1.00
22968.750000	-31.19	69.17	1.00
22971.679688	-31.19	69.26	1.00
22974.609375	-31.19	69.35	1.00
22977.539063	-31.19	69.43	1.00
22980.468750	-31.19	69.51	1.00
22983.398438	-31.20	69.58	1.00
22986.328125	-31.20	69.65	0.65
22989.257813	-31.20	69.72	0.14
22992.187500	-31.20	69.79	0.42
22995.117188	-31.21	69.87	0.78
22998.046875	-31.21	69.95	1.00
23000.976563	1234.57	45.00	1.00
23003.906250	1234.57	45.00	1.00
23006.835938	1234.57	45.00	1.00
