	SM57_PROX_20		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
13939.453125	-13.20	-99.08	0.50
13942.382813	-13.20	-99.19	0.67
13945.312500	-13.19	-99.31	0.62
13948.242188	-13.19	-99.43	0.69
13951.171875	-13.19	-99.55	0.91
13954.101563	-13.18	-99.68	0.77
13957.031250	-13.18	-99.82	0.48
13959.960938	-13.18	-99.95	0.41
13962.890625	-13.17	-100.08	0.44
13965.820313	-13.17	-100.22	0.40
13968.750000	-13.17	-100.34	0.64
13971.679688	-13.17	-100.46	0.35
13974.609375	-13.16	-100.58	0.62
13977.539063	-13.16	-100.69	0.70
13980.468750	-13.16	-100.82	0.67
13983.398438	-13.15	-100.95	0.61
13986.328125	-13.15	-101.08	0.43
13989.257813	-13.15	-101.22	0.58
13992.187500	-13.15	-101.36	0.47
13995.117188	-13.14	-101.51	0.74
13998.046875	-13.14	-101.66	0.71
14000.976563	-13.14	-101.81	0.56
14003.906250	-13.14	-101.96	0.38
14006.835938	-13.13	-102.12	0.13
14009.765625	-13.13	-102.28	0.55
14012.695313	-13.13	-102.43	0.58
14015.625000	-13.13	-102.58	0.78
14018.554688	-13.13	-102.72	0.65
14021.484375	-13.12	-102.85	0.49
14024.414063	-13.12	-102.98	0.46
14027.343750	-13.12	-103.12	0.36
14030.273438	-13.12	-103.25	0.30
14033.203125	-13.12	-103.39	0.29
14036.132813	-13.12	-103.53	0.21
14039.062500	-13.11	-103.67	0.49
14041.992188	-13.11	-103.81	0.50
14044.921875	-13.11	-103.94	0.59
14047.851563	-13.11	-104.07	0.61
14050.781250	-13.11	-104.19	0.64
14053.710938	-13.11	-104.32	0.45
14056.640625	-13.11	-104.44	0.30
14059.570313	-13.11	-104.57	0.67
14062.500000	-13.11	-104.70	0.72
14065.429688	-13.10	-104.83	0.50
14068.359375	-13.10	-104.95	0.16
14071.289063	-13.10	-105.07	0.10
14074.218750	-13.10	-105.20	0.44
14077.148438	-13.10	-105.31	0.41
14080.078125	-13.10	-105.42	0.35
14083.007813	-13.10	-105.52	0.25
14085.937500	-13.10	-105.62	0.30
14088.867188	-13.10	-105.72	0.44
14091.796875	-13.10	-105.81	0.31
14094.726563	-13.10	-105.91	0.31
14097.656250	-13.11	-106.01	0.19
14100.585938	-13.11	-106.11	0.24
14103.515625	-13.11	-106.21	0.28
14106.445313	-13.11	-106.31	0.39
14109.375000	-13.11	-106.41	0.39
14112.304688	-13.11	-106.49	0.41
14115.234375	-13.11	-106.58	0.87
14118.164063	-13.11	-106.66	0.86
14121.093750	-13.11	-106.73	0.66
14124.023438	-13.11	-106.80	0.56
14126.953125	-13.11	-106.88	0.64
14129.882813	-13.11	-106.95	0.44
14132.812500	-13.11	-107.02	0.53
14135.742188	-13.11	-107.09	0.71
14138.671875	-13.12	-107.16	0.73
14141.601563	-13.12	-107.24	0.54
14144.531250	-13.12	-107.32	0.56
14147.460938	-13.12	-107.40	0.45
14150.390625	-13.12	-107.49	0.69
14153.320313	-13.12	-107.58	0.47
14156.250000	-13.12	-107.68	0.51
14159.179688	-13.12	-107.77	0.28
14162.109375	-13.12	-107.87	0.33
14165.039063	-13.12	-107.96	0.27
14167.968750	-13.12	-108.06	0.14
14170.898438	-13.12	-108.16	0.29
14173.828125	-13.12	-108.27	0.46
14176.757813	-13.12	-108.38	0.67
14179.687500	-13.13	-108.49	0.27
14182.617188	-13.13	-108.59	0.09
14185.546875	-13.13	-108.69	0.32
14188.476563	-13.13	-108.79	0.50
14191.406250	-13.13	-108.90	0.17
14194.335938	-13.13	-109.01	0.36
14197.265625	-13.13	-109.12	0.33
14200.195313	-13.14	-109.24	0.29
14203.125000	-13.14	-109.35	0.04
14206.054688	-13.14	-109.47	0.32
14208.984375	-13.14	-109.59	0.78
14211.914063	-13.14	-109.71	0.65
14214.843750	-13.14	-109.84	0.40
14217.773438	-13.14	-109.96	0.56
14220.703125	-13.14	-110.09	0.59
14223.632813	-13.15	-110.22	0.49
14226.562500	-13.15	-110.35	0.31
14229.492188	-13.15	-110.49	0.53
14232.421875	-13.15	-110.63	0.46
14235.351563	-13.15	-110.78	0.54
14238.281250	-13.15	-110.92	0.30
14241.210938	-13.15	-111.07	0.48
14244.140625	-13.15	-111.21	0.68
14247.070313	-13.15	-111.35	0.76
14250.000000	-13.15	-111.48	0.29
14252.929688	-13.16	-111.61	0.59
14255.859375	-13.16	-111.73	0.77
14258.789063	-13.16	-111.85	0.71
14261.718750	-13.16	-111.97	0.58
14264.648438	-13.16	-112.09	0.72
14267.578125	-13.16	-112.20	0.81
14270.507813	-13.16	-112.31	0.73
14273.437500	-13.17	-112.41	0.20
14276.367188	-13.17	-112.51	0.24
14279.296875	-13.17	-112.61	0.53
14282.226563	-13.17	-112.71	0.73
14285.156250	-13.17	-112.81	0.76
14288.085938	-13.18	-112.92	0.31
14291.015625	-13.18	-113.03	0.39
14293.945313	-13.18	-113.14	0.62
14296.875000	-13.18	-113.26	0.52
14299.804688	-13.18	-113.38	0.60
14302.734375	-13.18	-113.49	0.74
14305.664063	-13.19	-113.61	0.81
14308.593750	-13.19	-113.72	0.68
14311.523438	-13.19	-113.84	0.72
14314.453125	-13.19	-113.95	0.37
14317.382813	-13.19	-114.06	0.31
14320.312500	-13.20	-114.16	0.51
14323.242188	-13.20	-114.26	0.32
14326.171875	-13.20	-114.36	0.47
14329.101563	-13.20	-114.46	0.48
14332.031250	-13.21	-114.57	0.52
14334.960938	-13.21	-114.67	0.55
14337.890625	-13.21	-114.78	0.56
14340.820313	-13.22	-114.89	0.55
14343.750000	-13.22	-115.01	0.65
14346.679688	-13.22	-115.14	0.52
14349.609375	-13.23	-115.26	0.46
14352.539063	-13.23	-115.39	0.45
14355.468750	-13.23	-115.51	0.46
14358.398438	-13.24	-115.63	0.46
14361.328125	-13.24	-115.75	0.68
14364.257813	-13.24	-115.87	0.62
14367.187500	-13.25	-115.98	0.58
14370.117188	-13.25	-116.12	0.52
14373.046875	-13.26	-116.26	0.53
14375.976563	-13.26	-116.41	0.57
14378.906250	-13.27	-116.58	0.53
14381.835938	-13.27	-116.74	0.56
14384.765625	-13.27	-116.92	0.26
14387.695313	-13.28	-117.10	0.45
14390.625000	-13.28	-117.28	0.28
14393.554688	-13.29	-117.45	0.43
14396.484375	-13.29	-117.63	0.63
14399.414063	-13.30	-117.82	0.54
14402.343750	-13.30	-118.01	0.58
14405.273438	-13.31	-118.21	0.38
14408.203125	-13.31	-118.41	0.44
14411.132813	-13.32	-118.61	0.45
14414.062500	-13.32	-118.82	0.83
14416.992188	-13.33	-119.03	0.81
14419.921875	-13.33	-119.26	0.88
14422.851563	-13.34	-119.49	0.66
14425.781250	-13.34	-119.73	0.24
14428.710938	-13.35	-119.97	0.16
14431.640625	-13.35	-120.22	0.48
14434.570313	-13.35	-120.47	0.24
14437.500000	-13.36	-120.73	0.11
14440.429688	-13.36	-121.00	0.09
14443.359375	-13.37	-121.26	0.30
14446.289063	-13.37	-121.52	0.28
14449.218750	-13.38	-121.78	0.56
14452.148438	-13.38	-122.03	0.46
14455.078125	-13.39	-122.28	0.46
14458.007813	-13.40	-122.54	0.11
14460.937500	-13.40	-122.80	0.72
14463.867188	-13.41	-123.06	0.43
14466.796875	-13.41	-123.33	0.41
14469.726563	-13.42	-123.60	0.20
14472.656250	-13.43	-123.87	0.57
14475.585938	-13.43	-124.12	0.61
14478.515625	-13.44	-124.35	0.54
14481.445313	-13.45	-124.59	0.58
14484.375000	-13.45	-124.84	0.70
14487.304688	-13.46	-125.10	0.20
14490.234375	-13.47	-125.36	0.53
14493.164063	-13.47	-125.62	0.36
14496.093750	-13.48	-125.89	0.16
14499.023438	-13.49	-126.17	0.08
14501.953125	-13.49	-126.44	0.19
14504.882813	-13.50	-126.72	0.12
14507.812500	-13.51	-127.00	0.51
14510.742188	-13.52	-127.28	0.75
14513.671875	-13.52	-127.54	0.39
14516.601563	-13.53	-127.79	0.26
14519.531250	-13.54	-128.03	0.65
14522.460938	-13.55	-128.27	0.59
14525.390625	-13.55	-128.51	0.19
14528.320313	-13.56	-128.74	0.40
14531.250000	-13.57	-128.96	0.23
14534.179688	-13.58	-129.18	0.48
14537.109375	-13.59	-129.40	0.34
14540.039063	-13.60	-129.62	0.12
14542.968750	-13.60	-129.83	0.40
14545.898438	-13.61	-130.05	0.83
14548.828125	-13.62	-130.25	0.95
14551.757813	-13.63	-130.44	0.79
14554.687500	-13.64	-130.63	0.41
14557.617188	-13.65	-130.81	0.34
14560.546875	-13.65	-130.98	0.31
14563.476563	-13.66	-131.16	0.30
14566.406250	-13.67	-131.34	0.13
14569.335938	-13.68	-131.52	0.41
14572.265625	-13.69	-131.72	0.41
14575.195313	-13.70	-131.93	0.64
14578.125000	-13.70	-132.13	0.67
14581.054688	-13.71	-132.32	0.54
14583.984375	-13.72	-132.51	0.43
14586.914063	-13.73	-132.69	0.57
14589.843750	-13.74	-132.87	0.54
14592.773438	-13.75	-133.04	0.61
14595.703125	-13.75	-133.21	0.61
14598.632813	-13.76	-133.37	0.64
14601.562500	-13.77	-133.52	0.77
14604.492188	-13.78	-133.67	0.50
14607.421875	-13.79	-133.82	0.62
14610.351563	-13.80	-133.97	0.50
14613.281250	-13.80	-134.13	0.70
14616.210938	-13.81	-134.29	0.39
14619.140625	-13.82	-134.44	0.35
14622.070313	-13.83	-134.59	0.26
14625.000000	-13.84	-134.74	0.10
14627.929688	-13.85	-134.89	0.10
14630.859375	-13.86	-135.05	0.36
14633.789063	-13.87	-135.20	0.34
14636.718750	-13.87	-135.36	0.50
14639.648438	-13.88	-135.51	0.21
14642.578125	-13.89	-135.67	0.22
14645.507813	-13.90	-135.82	0.50
14648.437500	-13.91	-135.97	0.45
14651.367188	-13.92	-136.11	0.47
14654.296875	-13.93	-136.26	0.54
14657.226563	-13.94	-136.41	0.16
14660.156250	-13.95	-136.56	0.39
14663.085938	-13.96	-136.70	0.26
14666.015625	-13.97	-136.85	0.38
14668.945313	-13.98	-137.01	0.30
14671.875000	-13.99	-137.17	0.46
14674.804688	-13.99	-137.33	0.66
14677.734375	-14.00	-137.48	0.46
14680.664063	-14.01	-137.63	0.76
14683.593750	-14.02	-137.79	0.36
14686.523438	-14.03	-137.96	0.29
14689.453125	-14.04	-138.13	0.35
14692.382813	-14.05	-138.31	0.73
14695.312500	-14.07	-138.48	0.39
14698.242188	-14.08	-138.64	0.21
14701.171875	-14.09	-138.81	0.17
14704.101563	-14.10	-138.98	0.25
14707.031250	-14.11	-139.16	0.43
14709.960938	-14.12	-139.34	0.66
14712.890625	-14.13	-139.55	0.46
14715.820313	-14.14	-139.76	0.32
14718.750000	-14.15	-139.97	0.33
14721.679688	-14.16	-140.18	0.28
14724.609375	-14.17	-140.39	0.57
14727.539063	-14.18	-140.60	0.35
14730.468750	-14.19	-140.82	0.46
14733.398438	-14.21	-141.05	0.40
14736.328125	-14.22	-141.29	0.57
14739.257813	-14.23	-141.54	0.58
14742.187500	-14.24	-141.79	0.61
14745.117188	-14.25	-142.06	0.48
14748.046875	-14.26	-142.33	0.34
14750.976563	-14.28	-142.60	0.11
14753.906250	-14.29	-142.87	0.63
14756.835938	-14.30	-143.13	0.49
14759.765625	-14.31	-143.39	0.08
14762.695313	-14.32	-143.66	0.42
14765.625000	-14.34	-143.92	0.30
14768.554688	-14.35	-144.19	0.48
14771.484375	-14.36	-144.46	0.61
14774.414063	-14.37	-144.74	0.57
14777.343750	-14.38	-145.02	0.74
14780.273438	-14.39	-145.30	0.76
14783.203125	-14.41	-145.58	0.12
14786.132813	-14.42	-145.87	0.64
14789.062500	-14.43	-146.16	0.33
14791.992188	-14.44	-146.44	0.38
14794.921875	-14.45	-146.73	0.23
14797.851563	-14.46	-147.01	0.47
14800.781250	-14.47	-147.30	0.35
14803.710938	-14.48	-147.59	0.07
14806.640625	-14.49	-147.87	0.54
14809.570313	-14.50	-148.16	0.13
14812.500000	-14.51	-148.44	0.17
14815.429688	-14.52	-148.72	0.43
14818.359375	-14.53	-149.01	0.61
14821.289063	-14.54	-149.29	0.52
14824.218750	-14.55	-149.57	0.20
14827.148438	-14.56	-149.85	0.21
14830.078125	-14.57	-150.13	0.34
14833.007813	-14.58	-150.40	0.18
14835.937500	-14.59	-150.67	0.91
14838.867188	-14.60	-150.94	0.46
14841.796875	-14.61	-151.20	0.26
14844.726563	-14.62	-151.47	0.40
14847.656250	-14.63	-151.73	0.38
14850.585938	-14.64	-151.98	0.21
14853.515625	-14.65	-152.23	0.73
14856.445313	-14.66	-152.48	0.80
14859.375000	-14.66	-152.74	0.52
14862.304688	-14.67	-152.99	0.41
14865.234375	-14.68	-153.26	0.40
14868.164063	-14.69	-153.52	0.55
14871.093750	-14.70	-153.78	0.29
14874.023438	-14.71	-154.04	0.60
14876.953125	-14.72	-154.31	0.39
14879.882813	-14.73	-154.58	0.22
14882.812500	-14.74	-154.84	0.34
14885.742188	-14.74	-155.10	0.15
14888.671875	-14.75	-155.35	0.29
14891.601563	-14.76	-155.60	0.39
14894.531250	-14.77	-155.84	0.22
14897.460938	-14.78	-156.09	0.48
14900.390625	-14.79	-156.33	0.44
14903.320313	-14.80	-156.58	0.37
14906.250000	-14.81	-156.83	0.25
14909.179688	-14.82	-157.08	0.53
14912.109375	-14.83	-157.31	0.17
14915.039063	-14.84	-157.54	0.48
14917.968750	-14.85	-157.77	0.69
14920.898438	-14.86	-157.99	0.66
14923.828125	-14.87	-158.21	0.40
14926.757813	-14.87	-158.42	0.31
14929.687500	-14.88	-158.64	0.28
14932.617188	-14.89	-158.84	0.58
14935.546875	-14.90	-159.04	0.57
14938.476563	-14.91	-159.23	0.38
14941.406250	-14.92	-159.41	0.17
14944.335938	-14.93	-159.60	0.54
14947.265625	-14.94	-159.76	0.39
14950.195313	-14.95	-159.93	0.86
14953.125000	-14.96	-160.06	0.82
14956.054688	-14.97	-160.18	0.70
14958.984375	-14.98	-160.28	0.62
14961.914063	-14.99	-160.36	0.64
14964.843750	-15.00	-160.44	0.55
14967.773438	-15.01	-160.52	0.18
14970.703125	-15.02	-160.59	0.28
14973.632813	-15.04	-160.65	0.04
14976.562500	-15.05	-160.72	0.39
14979.492188	-15.06	-160.77	0.56
14982.421875	-15.07	-160.84	0.60
14985.351563	-15.08	-160.89	0.42
14988.281250	-15.09	-160.94	0.26
14991.210938	-15.10	-160.99	0.39
14994.140625	-15.11	-161.04	0.43
14997.070313	-15.12	-161.08	0.41
15000.000000	-15.14	-161.14	0.31
15002.929688	-15.15	-161.19	0.37
15005.859375	-15.16	-161.23	0.59
15008.789063	-15.17	-161.28	0.57
15011.718750	-15.18	-161.33	0.60
15014.648438	-15.19	-161.38	0.49
15017.578125	-15.21	-161.43	0.71
15020.507813	-15.22	-161.49	0.87
15023.437500	-15.23	-161.55	0.79
15026.367188	-15.24	-161.62	0.81
15029.296875	-15.26	-161.69	0.82
15032.226563	-15.27	-161.77	0.61
15035.156250	-15.28	-161.85	0.77
15038.085938	-15.29	-161.94	0.60
15041.015625	-15.31	-162.01	0.59
15043.945313	-15.32	-162.08	0.44
15046.875000	-15.33	-162.16	0.21
15049.804688	-15.34	-162.23	0.21
15052.734375	-15.36	-162.31	0.15
15055.664063	-15.37	-162.39	0.26
15058.593750	-15.38	-162.47	0.37
15061.523438	-15.39	-162.55	0.18
15064.453125	-15.41	-162.63	0.48
15067.382813	-15.42	-162.71	0.32
15070.312500	-15.43	-162.80	0.43
15073.242188	-15.45	-162.89	0.24
15076.171875	-15.46	-162.99	0.33
15079.101563	-15.47	-163.08	0.36
15082.031250	-15.48	-163.18	0.14
15084.960938	-15.49	-163.28	0.31
15087.890625	-15.51	-163.39	0.37
15090.820313	-15.52	-163.49	0.62
15093.750000	-15.53	-163.61	0.27
15096.679688	-15.54	-163.73	0.21
15099.609375	-15.56	-163.86	0.30
15102.539063	-15.57	-163.99	0.38
15105.468750	-15.58	-164.13	0.69
15108.398438	-15.59	-164.28	0.49
15111.328125	-15.60	-164.44	0.23
15114.257813	-15.61	-164.60	0.19
15117.187500	-15.63	-164.76	0.41
15120.117188	-15.64	-164.91	0.15
15123.046875	-15.65	-165.07	0.47
15125.976563	-15.66	-165.23	0.25
15128.906250	-15.67	-165.39	0.40
15131.835938	-15.68	-165.55	0.68
15134.765625	-15.70	-165.70	0.70
15137.695313	-15.71	-165.85	0.60
15140.625000	-15.72	-165.98	0.54
15143.554688	-15.73	-166.11	0.43
15146.484375	-15.74	-166.24	0.36
15149.414063	-15.75	-166.37	0.61
15152.343750	-15.76	-166.49	0.57
15155.273438	-15.78	-166.60	0.66
15158.203125	-15.79	-166.73	0.60
15161.132813	-15.80	-166.85	0.66
15164.062500	-15.81	-166.96	0.71
15166.992188	-15.82	-167.07	0.06
15169.921875	-15.83	-167.18	0.75
15172.851563	1234.57	45.00	1.00
15175.781250	-15.85	-167.41	0.08
15178.710938	-15.86	-167.53	0.47
15181.640625	-15.88	-167.66	0.45
15184.570313	-15.89	-167.77	0.07
15187.500000	-15.90	-167.88	0.17
15190.429688	-15.91	-168.00	0.35
15193.359375	-15.92	-168.11	0.58
15196.289063	-15.93	-168.22	0.76
15199.218750	-15.94	-168.33	0.82
15202.148438	-15.95	-168.42	0.74
15205.078125	-15.96	-168.51	0.47
15208.007813	-15.97	-168.60	0.53
15210.937500	-15.98	-168.70	0.31
15213.867188	-16.00	-168.80	0.62
15216.796875	-16.01	-168.90	0.39
15219.726563	-16.02	-169.00	0.43
15222.656250	-16.03	-169.10	0.13
15225.585938	-16.04	-169.20	0.06
15228.515625	-16.05	-169.30	0.61
15231.445313	-16.06	-169.40	0.63
15234.375000	-16.07	-169.49	0.58
15237.304688	-16.08	-169.58	0.25
15240.234375	-16.10	-169.66	0.35
15243.164063	-16.11	-169.73	0.51
15246.093750	-16.12	-169.80	0.65
15249.023438	-16.13	-169.86	0.51
15251.953125	-16.14	-169.92	0.19
15254.882813	-16.15	-169.99	0.04
15257.812500	-16.16	-170.05	0.40
15260.742188	-16.17	-170.12	0.42
15263.671875	-16.19	-170.19	0.37
15266.601563	-16.20	-170.27	0.36
15269.531250	-16.21	-170.36	0.29
15272.460938	-16.22	-170.45	0.36
15275.390625	-16.23	-170.53	0.33
15278.320313	-16.24	-170.62	0.29
15281.250000	-16.25	-170.70	0.45
15284.179688	-16.26	-170.78	0.27
15287.109375	-16.28	-170.86	0.51
15290.039063	-16.29	-170.95	0.55
15292.968750	-16.30	-171.03	0.36
15295.898438	-16.31	-171.12	0.59
15298.828125	-16.32	-171.20	0.46
15301.757813	-16.33	-171.29	0.33
15304.687500	-16.35	-171.37	0.68
15307.617188	-16.36	-171.46	0.47
15310.546875	-16.37	-171.57	0.58
15313.476563	-16.38	-171.68	0.46
15316.406250	-16.39	-171.79	0.51
15319.335938	-16.41	-171.91	0.69
15322.265625	-16.42	-172.02	0.29
15325.195313	-16.43	-172.15	0.43
15328.125000	-16.44	-172.27	0.16
15331.054688	-16.46	-172.40	0.47
15333.984375	-16.47	-172.53	0.59
15336.914063	-16.48	-172.67	0.75
15339.843750	-16.49	-172.81	0.69
15342.773438	-16.51	-172.94	0.56
15345.703125	-16.52	-173.07	0.18
15348.632813	-16.53	-173.20	0.61
15351.562500	-16.55	-173.35	0.48
15354.492188	-16.56	-173.48	0.72
15357.421875	-16.57	-173.61	0.66
15360.351563	-16.58	-173.74	0.56
15363.281250	-16.60	-173.88	0.48
15366.210938	-16.61	-174.04	0.23
15369.140625	-16.62	-174.21	0.22
15372.070313	-16.64	-174.39	0.17
15375.000000	-16.65	-174.57	0.37
15377.929688	-16.66	-174.77	0.46
15380.859375	-16.67	-174.96	0.42
15383.789063	-16.69	-175.15	0.18
15386.718750	-16.70	-175.35	0.31
15389.648438	-16.72	-175.56	0.54
15392.578125	-16.73	-175.78	0.71
15395.507813	-16.74	-176.02	0.30
15398.437500	-16.76	-176.26	0.44
15401.367188	-16.77	-176.50	0.25
15404.296875	-16.78	-176.76	0.20
15407.226563	-16.80	-177.01	0.62
15410.156250	-16.81	-177.29	0.93
15413.085938	-16.82	-177.59	0.83
15416.015625	-16.84	-177.90	0.27
15418.945313	-16.85	-178.23	0.10
15421.875000	-16.86	-178.56	0.26
15424.804688	-16.88	-178.90	0.05
15427.734375	-16.89	-179.24	0.40
15430.664063	-16.90	-179.59	0.21
15433.593750	-16.92	-179.96	0.10
15436.523438	-16.93	179.67	0.54
15439.453125	-16.94	179.28	0.48
15442.382813	-16.96	178.87	0.77
15445.312500	-16.97	178.46	0.86
15448.242188	-16.98	178.02	0.82
15451.171875	-17.00	177.57	0.68
15454.101563	-17.01	177.12	0.57
15457.031250	-17.02	176.67	0.27
15459.960938	-17.04	176.20	0.41
15462.890625	-17.05	175.73	0.40
15465.820313	-17.06	175.26	0.23
15468.750000	-17.07	174.78	0.43
15471.679688	-17.09	174.30	0.24
15474.609375	-17.10	173.81	0.15
15477.539063	-17.11	173.33	0.29
15480.468750	-17.13	172.86	0.40
15483.398438	-17.14	172.39	0.07
15486.328125	-17.15	171.92	0.20
15489.257813	-17.16	171.45	0.25
15492.187500	-17.17	170.98	0.21
15495.117188	-17.19	170.51	0.37
15498.046875	-17.20	170.04	0.36
15500.976563	-17.21	169.56	0.29
15503.906250	-17.22	169.08	0.08
15506.835938	-17.23	168.60	0.08
15509.765625	-17.24	168.11	0.19
15512.695313	-17.26	167.63	0.69
15515.625000	-17.27	167.15	0.78
15518.554688	-17.28	166.67	0.45
15521.484375	-17.29	166.20	0.65
15524.414063	-17.30	165.73	0.25
15527.343750	-17.31	165.26	0.48
15530.273438	-17.32	164.79	0.16
15533.203125	-17.33	164.31	0.34
15536.132813	-17.34	163.84	0.42
15539.062500	-17.35	163.39	0.54
15541.992188	-17.36	162.95	0.64
15544.921875	-17.37	162.52	0.56
15547.851563	-17.38	162.09	0.45
15550.781250	-17.39	161.68	0.49
15553.710938	-17.40	161.28	0.39
15556.640625	-17.41	160.88	0.41
15559.570313	-17.42	160.48	0.15
15562.500000	-17.43	160.08	0.26
15565.429688	-17.44	159.69	0.75
15568.359375	-17.45	159.31	0.61
15571.289063	-17.46	158.95	0.71
15574.218750	-17.47	158.60	0.44
15577.148438	-17.48	158.25	0.15
15580.078125	-17.49	157.91	0.48
15583.007813	-17.50	157.58	0.73
15585.937500	-17.51	157.27	0.59
15588.867188	-17.52	156.98	0.37
15591.796875	-17.53	156.71	0.88
15594.726563	-17.54	156.46	0.46
15597.656250	-17.55	156.21	0.28
15600.585938	-17.56	155.97	0.14
15603.515625	-17.57	155.73	0.36
15606.445313	-17.58	155.50	0.41
15609.375000	-17.59	155.27	0.52
15612.304688	-17.60	155.05	0.45
15615.234375	-17.61	154.84	0.71
15618.164063	-17.62	154.64	0.64
15621.093750	-17.63	154.44	0.58
15624.023438	-17.64	154.25	0.62
15626.953125	-17.65	154.06	0.34
15629.882813	-17.66	153.86	0.37
15632.812500	-17.67	153.68	0.23
15635.742188	-17.68	153.50	0.39
15638.671875	-17.69	153.33	0.45
15641.601563	-17.70	153.16	0.50
15644.531250	-17.71	153.00	0.11
15647.460938	-17.72	152.83	0.19
15650.390625	-17.73	152.67	0.33
15653.320313	-17.74	152.50	0.49
15656.250000	-17.75	152.35	0.29
15659.179688	-17.76	152.20	0.32
15662.109375	-17.77	152.05	0.10
15665.039063	-17.78	151.90	0.37
15667.968750	-17.79	151.76	0.38
15670.898438	-17.80	151.62	0.40
15673.828125	-17.81	151.48	0.56
15676.757813	-17.82	151.35	0.39
15679.687500	-17.83	151.22	0.69
15682.617188	-17.84	151.08	0.60
15685.546875	-17.85	150.95	0.25
15688.476563	-17.86	150.82	0.54
15691.406250	-17.87	150.70	0.15
15694.335938	-17.88	150.59	0.20
15697.265625	-17.89	150.47	0.44
15700.195313	-17.89	150.34	0.11
15703.125000	-17.90	150.21	0.12
15706.054688	-17.91	150.06	0.24
15708.984375	-17.92	149.91	0.11
15711.914063	-17.93	149.75	0.16
15714.843750	-17.94	149.59	0.39
15717.773438	-17.96	149.42	0.75
15720.703125	-17.97	149.21	0.47
15723.632813	-17.98	149.00	0.40
15726.562500	-17.99	148.80	0.60
15729.492188	-18.00	148.60	0.37
15732.421875	-18.01	148.41	0.36
15735.351563	-18.02	148.22	0.28
15738.281250	-18.03	148.03	0.21
15741.210938	-18.04	147.82	0.26
15744.140625	-18.05	147.63	0.56
15747.070313	-18.06	147.44	0.40
15750.000000	-18.07	147.24	0.38
15752.929688	-18.08	147.04	0.54
15755.859375	-18.10	146.82	0.34
15758.789063	-18.11	146.59	0.30
15761.718750	-18.12	146.35	0.14
15764.648438	-18.13	146.10	0.14
15767.578125	-18.14	145.86	0.51
15770.507813	-18.15	145.62	0.06
15773.437500	-18.16	145.39	0.32
15776.367188	-18.17	145.14	0.52
15779.296875	-18.18	144.88	0.54
15782.226563	-18.19	144.61	0.16
15785.156250	-18.20	144.33	0.27
15788.085938	-18.22	144.06	0.41
15791.015625	-18.23	143.80	0.21
15793.945313	-18.24	143.55	0.20
15796.875000	-18.25	143.31	0.36
15799.804688	-18.26	143.07	0.50
15802.734375	-18.27	142.83	0.16
15805.664063	-18.28	142.59	0.57
15808.593750	-18.29	142.35	0.42
15811.523438	-18.30	142.12	0.62
15814.453125	-18.31	141.90	0.47
15817.382813	-18.32	141.69	0.47
15820.312500	-18.33	141.49	0.74
15823.242188	-18.34	141.31	0.31
15826.171875	-18.36	141.14	0.18
15829.101563	-18.37	140.98	0.41
15832.031250	-18.38	140.83	0.66
15834.960938	-18.39	140.69	0.59
15837.890625	-18.40	140.58	0.43
15840.820313	-18.41	140.46	0.26
15843.750000	-18.42	140.33	0.51
15846.679688	-18.43	140.19	0.33
15849.609375	-18.44	140.06	0.43
15852.539063	-18.45	139.93	0.16
15855.468750	-18.46	139.81	0.47
15858.398438	-18.47	139.68	0.12
15861.328125	-18.48	139.57	0.47
15864.257813	-18.49	139.44	0.46
15867.187500	-18.50	139.31	0.52
15870.117188	-18.51	139.17	0.75
15873.046875	-18.52	139.02	0.79
15875.976563	-18.53	138.85	0.65
15878.906250	-18.54	138.68	0.29
15881.835938	-18.55	138.50	0.02
15884.765625	-18.56	138.34	0.13
15887.695313	-18.56	138.17	0.33
15890.625000	-18.57	138.00	0.30
15893.554688	-18.58	137.82	0.81
15896.484375	-18.59	137.62	0.68
15899.414063	-18.60	137.41	0.80
15902.343750	-18.61	137.19	0.44
15905.273438	-18.62	136.95	0.26
15908.203125	-18.62	136.73	0.06
15911.132813	-18.63	136.50	0.13
15914.062500	-18.64	136.27	0.47
15916.992188	-18.65	136.04	0.56
15919.921875	-18.66	135.81	0.72
15922.851563	-18.66	135.55	0.73
15925.781250	-18.67	135.28	0.13
15928.710938	-18.68	135.02	0.23
15931.640625	-18.68	134.76	0.06
15934.570313	-18.69	134.49	0.14
15937.500000	-18.70	134.23	0.43
15940.429688	-18.71	133.96	0.32
15943.359375	-18.71	133.70	0.45
15946.289063	-18.72	133.44	0.43
15949.218750	-18.73	133.18	0.43
15952.148438	-18.73	132.93	0.89
15955.078125	-18.74	132.69	0.71
15958.007813	-18.75	132.48	0.17
15960.937500	-18.75	132.25	0.15
15963.867188	-18.76	132.03	0.39
15966.796875	-18.77	131.81	0.40
15969.726563	-18.77	131.60	0.14
15972.656250	-18.78	131.39	0.33
15975.585938	-18.79	131.19	0.25
15978.515625	-18.79	130.99	0.48
15981.445313	-18.80	130.80	0.55
15984.375000	-18.81	130.60	0.36
