	SM57_TF		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
19939.453125	-36.76	-132.98	1.00
19942.382813	-36.74	-133.37	1.00
19945.312500	-36.72	-133.76	1.00
19948.242188	-36.69	-134.13	1.00
19951.171875	-36.67	-134.51	1.00
19954.101563	-36.65	-134.88	1.00
19957.031250	-36.62	-135.25	1.00
19959.960938	-36.60	-135.61	1.00
19962.890625	-36.58	-135.97	1.00
19965.820313	-36.55	-136.32	1.00
19968.750000	-36.53	-136.67	1.00
19971.679688	-36.51	-137.02	1.00
19974.609375	-36.48	-137.36	1.00
19977.539063	-36.46	-137.70	1.00
19980.468750	-36.44	-138.04	1.00
19983.398438	-36.41	-138.37	1.00
19986.328125	-36.39	-138.70	1.00
19989.257813	-36.37	-139.03	1.00
19992.187500	-36.34	-139.35	1.00
19995.117188	-36.32	-139.67	1.00
19998.046875	-36.29	-139.98	1.00
20000.976563	-36.27	-140.29	1.00
20003.906250	-36.25	-140.60	0.99
20006.835938	-36.22	-140.90	1.00
20009.765625	-36.20	-141.21	0.97
20012.695313	-36.17	-141.50	0.95
20015.625000	-36.15	-141.80	0.84
20018.554688	-36.12	-142.09	0.76
20021.484375	-36.10	-142.38	0.78
20024.414063	-36.07	-142.67	0.82
20027.343750	-36.05	-142.95	0.93
20030.273438	-36.02	-143.23	0.85
20033.203125	-36.00	-143.51	0.85
20036.132813	-35.97	-143.79	0.93
20039.062500	-35.95	-144.06	0.86
20041.992188	-35.92	-144.33	0.95
20044.921875	-35.89	-144.59	0.95
20047.851563	-35.87	-144.86	0.95
20050.781250	-35.84	-145.12	0.96
20053.710938	-35.82	-145.37	0.96
20056.640625	-35.79	-145.62	0.95
20059.570313	-35.77	-145.87	1.00
20062.500000	-35.74	-146.12	1.00
20065.429688	-35.72	-146.35	1.00
20068.359375	-35.69	-146.59	1.00
20071.289063	-35.66	-146.82	1.00
20074.218750	-35.64	-147.05	1.00
20077.148438	-35.61	-147.27	1.00
20080.078125	-35.59	-147.48	1.00
20083.007813	-35.56	-147.69	1.00
20085.937500	-35.54	-147.90	1.00
20088.867188	-35.51	-148.10	1.00
20091.796875	-35.49	-148.29	1.00
20094.726563	-35.46	-148.48	1.00
20097.656250	-35.44	-148.66	1.00
20100.585938	-35.41	-148.84	1.00
20103.515625	-35.39	-149.02	1.00
20106.445313	-35.36	-149.18	1.00
20109.375000	-35.34	-149.35	1.00
20112.304688	-35.31	-149.50	1.00
20115.234375	-35.29	-149.65	1.00
20118.164063	-35.26	-149.80	1.00
20121.093750	-35.24	-149.94	1.00
20124.023438	-35.21	-150.08	1.00
20126.953125	-35.19	-150.21	1.00
20129.882813	-35.16	-150.33	1.00
20132.812500	-35.14	-150.46	1.00
20135.742188	-35.11	-150.57	1.00
20138.671875	-35.09	-150.68	1.00
20141.601563	-35.06	-150.79	1.00
20144.531250	-35.04	-150.89	1.00
20147.460938	-35.01	-150.99	1.00
20150.390625	-34.99	-151.08	1.00
20153.320313	-34.97	-151.17	1.00
20156.250000	-34.94	-151.26	1.00
20159.179688	-34.92	-151.34	1.00
20162.109375	-34.89	-151.41	1.00
20165.039063	-34.87	-151.49	1.00
20167.968750	-34.84	-151.56	1.00
20170.898438	-34.82	-151.62	1.00
20173.828125	-34.79	-151.68	1.00
20176.757813	-34.77	-151.74	0.70
20179.687500	-34.74	-151.79	0.51
20182.617188	-34.72	-151.83	0.49
20185.546875	-34.70	-151.86	0.27
20188.476563	-34.67	-151.90	0.39
20191.406250	-34.65	-151.95	0.52
20194.335938	-34.63	-151.98	0.17
20197.265625	-34.60	-152.02	0.95
20200.195313	-34.58	-152.06	0.31
20203.125000	-34.56	-152.10	0.46
20206.054688	-34.53	-152.14	0.54
20208.984375	-34.51	-152.18	0.29
20211.914063	-34.49	-152.22	0.43
20214.843750	-34.47	-152.26	0.46
20217.773438	-34.44	-152.28	0.36
20220.703125	-34.42	-152.32	0.39
20223.632813	-34.40	-152.34	0.27
20226.562500	-34.38	-152.36	0.38
20229.492188	-34.36	-152.40	0.45
20232.421875	-34.34	-152.43	0.35
20235.351563	-34.32	-152.47	0.70
20238.281250	-34.30	-152.51	0.83
20241.210938	-34.28	-152.55	0.85
20244.140625	-34.26	-152.58	0.82
20247.070313	-34.24	-152.62	0.84
20250.000000	-34.22	-152.65	0.85
20252.929688	-34.20	-152.69	0.88
20255.859375	-34.18	-152.72	0.78
20258.789063	-34.16	-152.73	0.43
20261.718750	-34.14	-152.75	0.96
20264.648438	-34.13	-152.77	0.40
20267.578125	-34.11	-152.79	0.69
20270.507813	-34.09	-152.79	0.51
20273.437500	-34.08	-152.80	0.16
20276.367188	-34.06	-152.82	0.79
20279.296875	-34.05	-152.86	0.73
20282.226563	-34.03	-152.91	0.91
20285.156250	-34.02	-152.97	0.72
20288.085938	-34.00	-153.01	0.78
20291.015625	-33.99	-153.04	0.36
20293.945313	-33.97	-153.08	0.59
20296.875000	-33.96	-153.11	0.49
20299.804688	-33.95	-153.15	0.08
20302.734375	-33.93	-153.19	0.35
20305.664063	-33.92	-153.23	0.38
20308.593750	-33.91	-153.26	0.42
20311.523438	-33.89	-153.29	0.45
20314.453125	-33.88	-153.32	0.45
20317.382813	-33.87	-153.35	0.44
20320.312500	-33.85	-153.38	0.42
20323.242188	-33.84	-153.41	0.46
20326.171875	-33.83	-153.43	0.49
20329.101563	-33.81	-153.45	0.47
20332.031250	-33.80	-153.47	0.43
20334.960938	-33.79	-153.50	0.39
20337.890625	-33.77	-153.51	0.40
20340.820313	-33.76	-153.53	0.43
20343.750000	-33.75	-153.55	0.41
20346.679688	-33.73	-153.56	0.37
20349.609375	-33.72	-153.58	0.40
20352.539063	-33.71	-153.59	0.41
20355.468750	-33.69	-153.61	0.48
20358.398438	-33.68	-153.62	0.51
20361.328125	-33.67	-153.63	0.50
20364.257813	-33.65	-153.64	0.52
20367.187500	-33.64	-153.65	0.49
20370.117188	-33.63	-153.66	0.49
20373.046875	-33.61	-153.67	0.53
20375.976563	-33.60	-153.68	0.56
20378.906250	-33.58	-153.69	0.56
20381.835938	-33.57	-153.70	0.53
20384.765625	-33.56	-153.70	0.54
20387.695313	-33.54	-153.71	0.59
20390.625000	-33.53	-153.72	0.57
20393.554688	-33.51	-153.72	0.58
20396.484375	-33.50	-153.73	0.59
20399.414063	-33.48	-153.73	0.58
20402.343750	-33.47	-153.74	0.83
20405.273438	-33.45	-153.74	0.60
20408.203125	-33.44	-153.75	0.85
20411.132813	-33.42	-153.75	0.88
20414.062500	-33.41	-153.75	0.86
20416.992188	-33.39	-153.75	0.86
20419.921875	-33.37	-153.75	0.86
20422.851563	-33.36	-153.75	0.67
20425.781250	-33.34	-153.75	0.93
20428.710938	-33.33	-153.75	0.94
20431.640625	-33.31	-153.75	0.93
20434.570313	-33.29	-153.75	1.00
20437.500000	-33.28	-153.75	0.92
20440.429688	-33.26	-153.75	0.90
20443.359375	-33.24	-153.74	1.00
20446.289063	-33.23	-153.74	0.92
20449.218750	-33.21	-153.74	1.00
20452.148438	-33.19	-153.73	1.00
20455.078125	-33.18	-153.73	1.00
20458.007813	-33.16	-153.72	1.00
20460.937500	-33.14	-153.72	1.00
20463.867188	-33.12	-153.71	1.00
20466.796875	-33.11	-153.71	1.00
20469.726563	-33.09	-153.70	1.00
20472.656250	-33.07	-153.69	1.00
20475.585938	-33.05	-153.68	1.00
20478.515625	-33.04	-153.68	1.00
20481.445313	-33.02	-153.67	1.00
20484.375000	-33.00	-153.66	0.47
20487.304688	-32.98	-153.65	0.41
20490.234375	-32.97	-153.64	0.43
20493.164063	-32.95	-153.62	0.58
20496.093750	-32.93	-153.61	0.09
20499.023438	-32.91	-153.59	0.45
20501.953125	-32.89	-153.57	0.37
20504.882813	-32.88	-153.56	0.29
20507.812500	-32.86	-153.54	0.46
20510.742188	-32.84	-153.53	0.50
20513.671875	-32.83	-153.51	0.43
20516.601563	-32.81	-153.50	0.45
20519.531250	-32.79	-153.50	0.62
20522.460938	-32.77	-153.50	0.22
20525.390625	-32.76	-153.50	0.52
20528.320313	-32.74	-153.51	0.75
20531.250000	-32.73	-153.52	0.77
20534.179688	-32.71	-153.53	0.31
20537.109375	-32.69	-153.53	0.30
20540.039063	-32.68	-153.54	0.44
20542.968750	-32.66	-153.55	0.31
20545.898438	-32.64	-153.56	0.41
20548.828125	-32.63	-153.57	0.38
20551.757813	-32.61	-153.59	0.48
20554.687500	-32.60	-153.61	0.42
20557.617188	-32.58	-153.64	0.25
20560.546875	-32.56	-153.67	0.52
20563.476563	-32.55	-153.69	0.36
20566.406250	-32.53	-153.72	0.57
20569.335938	-32.52	-153.75	0.48
20572.265625	-32.50	-153.79	0.47
20575.195313	-32.48	-153.83	0.60
20578.125000	-32.47	-153.86	0.62
20581.054688	-32.45	-153.89	0.51
20583.984375	-32.43	-153.93	0.56
20586.914063	-32.42	-153.96	0.59
20589.843750	-32.40	-154.00	0.58
20592.773438	-32.39	-154.05	0.45
20595.703125	-32.37	-154.09	0.48
20598.632813	-32.35	-154.14	0.57
20601.562500	-32.34	-154.19	0.61
20604.492188	-32.32	-154.23	0.82
20607.421875	-32.30	-154.26	0.54
20610.351563	-32.29	-154.29	0.86
20613.281250	-32.27	-154.33	0.40
20616.210938	-32.26	-154.35	0.51
20619.140625	-32.24	-154.37	0.68
20622.070313	-32.23	-154.37	0.88
20625.000000	-32.22	-154.38	0.79
20627.929688	-32.20	-154.40	0.58
20630.859375	-32.19	-154.42	0.74
20633.789063	-32.18	-154.44	0.87
20636.718750	-32.16	-154.47	0.81
20639.648438	-32.15	-154.50	0.61
20642.578125	-32.14	-154.53	0.77
20645.507813	-32.12	-154.57	0.77
20648.437500	-32.11	-154.61	0.86
20651.367188	-32.10	-154.65	0.78
20654.296875	-32.09	-154.70	0.72
20657.226563	-32.08	-154.74	0.34
20660.156250	-32.07	-154.78	0.41
20663.085938	-32.06	-154.82	0.74
20666.015625	-32.04	-154.86	0.76
20668.945313	-32.03	-154.90	0.74
20671.875000	-32.02	-154.93	0.73
20674.804688	-32.01	-154.97	0.77
20677.734375	-32.00	-155.00	0.78
20680.664063	-31.98	-155.04	0.78
20683.593750	-31.97	-155.07	0.81
20686.523438	-31.96	-155.10	0.83
20689.453125	-31.95	-155.13	0.50
20692.382813	-31.94	-155.16	0.52
20695.312500	-31.92	-155.19	0.70
20698.242188	-31.91	-155.22	0.74
20701.171875	-31.90	-155.24	0.51
20704.101563	-31.89	-155.26	0.11
20707.031250	-31.88	-155.28	0.86
20709.960938	-31.86	-155.31	0.85
20712.890625	-31.85	-155.34	0.74
20715.820313	-31.84	-155.37	0.73
20718.750000	-31.83	-155.40	0.41
20721.679688	-31.82	-155.42	0.77
20724.609375	-31.81	-155.45	0.79
20727.539063	-31.79	-155.48	0.69
20730.468750	-31.78	-155.51	0.59
20733.398438	-31.77	-155.53	0.65
20736.328125	-31.76	-155.54	0.67
20739.257813	-31.75	-155.54	0.45
20742.187500	-31.74	-155.54	0.69
20745.117188	-31.73	-155.55	0.70
20748.046875	-31.72	-155.56	0.39
20750.976563	-31.71	-155.57	0.39
20753.906250	-31.69	-155.59	0.39
20756.835938	-31.68	-155.62	0.41
20759.765625	-31.67	-155.64	0.23
20762.695313	-31.66	-155.66	0.40
20765.625000	-31.65	-155.68	0.65
20768.554688	-31.63	-155.71	0.36
20771.484375	-31.62	-155.73	0.50
20774.414063	-31.61	-155.75	0.43
20777.343750	-31.60	-155.78	0.62
20780.273438	-31.58	-155.80	0.53
20783.203125	-31.57	-155.82	0.51
20786.132813	-31.56	-155.84	0.66
20789.062500	-31.55	-155.86	0.62
20791.992188	-31.54	-155.87	0.63
20794.921875	-31.52	-155.88	0.63
20797.851563	-31.51	-155.89	0.83
20800.781250	-31.50	-155.90	0.78
20803.710938	-31.49	-155.91	0.74
20806.640625	-31.48	-155.93	0.37
20809.570313	-31.46	-155.93	0.42
20812.500000	-31.45	-155.94	0.43
20815.429688	-31.44	-155.95	0.66
20818.359375	-31.43	-155.95	0.35
20821.289063	-31.42	-155.95	0.75
20824.218750	-31.41	-155.95	0.80
20827.148438	-31.40	-155.95	0.67
20830.078125	-31.38	-155.96	0.71
20833.007813	-31.37	-155.95	0.76
20835.937500	-31.36	-155.95	0.66
20838.867188	-31.35	-155.95	0.62
20841.796875	-31.34	-155.96	0.62
20844.726563	-31.33	-155.97	0.76
20847.656250	-31.32	-155.96	0.85
20850.585938	-31.31	-155.96	0.84
20853.515625	-31.30	-155.95	0.64
20856.445313	-31.29	-155.94	0.86
20859.375000	-31.28	-155.95	0.88
20862.304688	-31.28	-155.97	0.80
20865.234375	-31.27	-155.98	0.61
20868.164063	-31.26	-155.99	0.51
20871.093750	-31.25	-156.00	0.52
20874.023438	-31.24	-156.01	0.22
20876.953125	-31.24	-156.02	0.41
20879.882813	-31.23	-156.03	0.46
20882.812500	-31.22	-156.04	0.67
20885.742188	-31.22	-156.06	0.51
20888.671875	-31.21	-156.08	0.81
20891.601563	-31.20	-156.11	0.89
20894.531250	-31.20	-156.13	0.88
20897.460938	-31.19	-156.16	0.75
20900.390625	-31.19	-156.19	0.81
20903.320313	-31.18	-156.22	0.89
20906.250000	-31.18	-156.25	0.91
20909.179688	-31.18	-156.28	0.80
20912.109375	-31.17	-156.30	0.70
20915.039063	-31.17	-156.33	0.69
20917.968750	-31.17	-156.36	0.90
20920.898438	-31.16	-156.39	0.83
20923.828125	-31.16	-156.41	0.63
20926.757813	-31.16	-156.45	0.83
20929.687500	-31.16	-156.48	0.42
20932.617188	-31.15	-156.52	0.47
20935.546875	-31.15	-156.56	0.51
20938.476563	-31.15	-156.60	0.61
20941.406250	-31.15	-156.64	0.42
20944.335938	-31.15	-156.68	0.53
20947.265625	-31.14	-156.72	0.46
20950.195313	-31.14	-156.75	0.60
20953.125000	-31.14	-156.78	0.60
20956.054688	-31.14	-156.81	0.48
20958.984375	-31.13	-156.84	0.58
20961.914063	-31.13	-156.87	0.43
20964.843750	-31.13	-156.90	0.42
20967.773438	-31.13	-156.93	0.39
20970.703125	-31.12	-156.96	0.80
20973.632813	-31.12	-156.99	0.38
20976.562500	-31.11	-157.02	0.38
20979.492188	-31.11	-157.06	0.54
20982.421875	-31.11	-157.08	0.45
20985.351563	-31.10	-157.11	0.36
20988.281250	-31.10	-157.14	0.49
20991.210938	-31.09	-157.16	0.47
20994.140625	-31.09	-157.19	0.56
20997.070313	-31.08	-157.23	0.47
21000.000000	-31.07	-157.26	0.40
21002.929688	-31.07	-157.29	0.39
21005.859375	-31.06	-157.32	0.17
21008.789063	-31.05	-157.35	0.14
21011.718750	-31.05	-157.38	0.23
21014.648438	-31.04	-157.42	0.24
21017.578125	-31.03	-157.45	0.40
21020.507813	-31.02	-157.48	0.54
21023.437500	-31.01	-157.51	0.34
21026.367188	-31.00	-157.54	0.32
21029.296875	-30.99	-157.57	0.40
21032.226563	-30.98	-157.61	0.34
21035.156250	-30.97	-157.64	0.30
21038.085938	-30.96	-157.67	0.41
21041.015625	-30.95	-157.70	0.58
21043.945313	-30.93	-157.74	0.57
21046.875000	-30.92	-157.77	0.56
21049.804688	-30.91	-157.80	0.50
21052.734375	-30.90	-157.84	0.64
21055.664063	-30.88	-157.87	0.77
21058.593750	-30.87	-157.90	0.38
21061.523438	-30.86	-157.94	0.50
21064.453125	-30.84	-157.97	0.51
21067.382813	-30.83	-158.00	0.60
21070.312500	-30.81	-158.03	0.27
21073.242188	-30.80	-158.07	0.35
21076.171875	-30.79	-158.10	0.56
21079.101563	-30.77	-158.14	0.62
21082.031250	-30.76	-158.17	0.27
21084.960938	-30.74	-158.20	0.49
21087.890625	-30.73	-158.24	0.72
21090.820313	-30.71	-158.26	0.60
21093.750000	-30.70	-158.29	0.69
21096.679688	-30.68	-158.31	0.66
21099.609375	-30.67	-158.33	0.70
21102.539063	-30.66	-158.34	0.74
21105.468750	-30.64	-158.35	0.77
21108.398438	-30.63	-158.36	0.78
21111.328125	-30.61	-158.36	0.69
21114.257813	-30.60	-158.35	0.71
21117.187500	-30.58	-158.35	0.45
21120.117188	-30.57	-158.34	0.75
21123.046875	-30.56	-158.33	0.79
21125.976563	-30.54	-158.32	0.46
21128.906250	-30.53	-158.31	0.55
21131.835938	-30.51	-158.30	0.55
21134.765625	-30.50	-158.29	0.46
21137.695313	-30.49	-158.28	0.54
21140.625000	-30.47	-158.27	0.40
21143.554688	-30.46	-158.26	0.60
21146.484375	-30.44	-158.24	0.46
21149.414063	-30.43	-158.23	0.43
21152.343750	-30.41	-158.22	0.37
21155.273438	-30.40	-158.22	0.46
21158.203125	-30.38	-158.21	0.49
21161.132813	-30.37	-158.21	0.46
21164.062500	-30.35	-158.21	0.43
21166.992188	-30.34	-158.20	0.50
21169.921875	-30.32	-158.20	0.61
21172.851563	-30.31	-158.20	0.81
21175.781250	-30.30	-158.19	0.71
21178.710938	-30.28	-158.19	0.76
21181.640625	-30.27	-158.19	0.61
21184.570313	-30.25	-158.19	0.92
21187.500000	-30.24	-158.19	0.83
21190.429688	-30.22	-158.19	0.78
21193.359375	-30.21	-158.18	0.33
21196.289063	-30.20	-158.17	0.80
21199.218750	-30.18	-158.17	0.74
21202.148438	-30.17	-158.18	0.44
21205.078125	-30.16	-158.18	0.55
21208.007813	-30.14	-158.18	0.63
21210.937500	-30.13	-158.18	0.46
21213.867188	-30.12	-158.18	0.78
21216.796875	-30.11	-158.17	0.45
21219.726563	-30.10	-158.17	0.69
21222.656250	-30.09	-158.17	0.72
21225.585938	-30.08	-158.17	0.90
21228.515625	-30.07	-158.19	0.75
21231.445313	-30.06	-158.20	0.91
21234.375000	-30.05	-158.22	0.28
21237.304688	-30.04	-158.24	0.75
21240.234375	-30.03	-158.27	0.32
21243.164063	-30.02	-158.29	0.84
21246.093750	-30.02	-158.31	0.78
21249.023438	-30.01	-158.32	0.82
21251.953125	-30.00	-158.32	0.84
21254.882813	-30.00	-158.33	0.80
21257.812500	-29.99	-158.33	0.75
21260.742188	-29.98	-158.33	0.56
21263.671875	-29.98	-158.34	0.46
21266.601563	-29.97	-158.35	0.97
21269.531250	-29.97	-158.36	0.90
21272.460938	-29.96	-158.36	0.12
21275.390625	-29.96	-158.35	0.61
21278.320313	-29.96	-158.34	0.25
21281.250000	-29.95	-158.34	0.81
21284.179688	-29.95	-158.34	0.80
21287.109375	-29.95	-158.34	0.86
21290.039063	-29.95	-158.35	0.57
21292.968750	-29.94	-158.36	0.55
21295.898438	-29.94	-158.36	0.70
21298.828125	-29.94	-158.37	0.86
21301.757813	-29.94	-158.37	0.48
21304.687500	-29.94	-158.38	0.55
21307.617188	-29.93	-158.38	0.61
21310.546875	-29.93	-158.39	0.46
21313.476563	-29.93	-158.39	0.41
21316.406250	-29.93	-158.39	0.51
21319.335938	-29.92	-158.38	0.47
21322.265625	-29.92	-158.38	0.58
21325.195313	-29.92	-158.38	0.62
21328.125000	-29.92	-158.38	0.38
21331.054688	-29.91	-158.38	0.54
21333.984375	-29.91	-158.38	0.52
21336.914063	-29.91	-158.38	0.47
21339.843750	-29.90	-158.38	0.48
21342.773438	-29.90	-158.38	0.61
21345.703125	-29.89	-158.38	0.49
21348.632813	-29.89	-158.38	0.50
21351.562500	-29.89	-158.38	0.60
21354.492188	-29.88	-158.38	0.63
21357.421875	-29.88	-158.38	0.46
21360.351563	-29.87	-158.38	0.52
21363.281250	-29.87	-158.39	0.66
21366.210938	-29.86	-158.39	0.85
21369.140625	-29.86	-158.39	0.73
21372.070313	-29.85	-158.38	0.85
21375.000000	-29.85	-158.38	0.90
21377.929688	-29.84	-158.38	0.94
21380.859375	-29.84	-158.38	0.65
21383.789063	-29.83	-158.37	0.54
21386.718750	-29.83	-158.37	0.45
21389.648438	-29.82	-158.37	0.54
21392.578125	-29.82	-158.38	0.83
21395.507813	-29.82	-158.38	0.40
21398.437500	-29.81	-158.39	0.59
21401.367188	-29.81	-158.40	0.65
21404.296875	-29.81	-158.41	0.80
21407.226563	-29.81	-158.42	0.90
21410.156250	-29.80	-158.44	0.63
21413.085938	-29.80	-158.47	0.61
21416.015625	-29.80	-158.49	0.98
21418.945313	-29.80	-158.52	0.58
21421.875000	-29.80	-158.55	0.36
21424.804688	-29.80	-158.57	0.29
21427.734375	-29.80	-158.60	0.27
21430.664063	-29.80	-158.64	0.27
21433.593750	-29.80	-158.67	0.56
21436.523438	-29.80	-158.71	0.67
21439.453125	-29.80	-158.74	0.38
21442.382813	-29.80	-158.78	0.96
21445.312500	-29.80	-158.81	0.97
21448.242188	-29.80	-158.85	0.21
21451.171875	-29.80	-158.89	0.59
21454.101563	-29.80	-158.93	0.90
21457.031250	-29.81	-158.96	0.58
21459.960938	-29.81	-159.00	0.38
21462.890625	-29.81	-159.03	0.72
21465.820313	-29.81	-159.07	0.70
21468.750000	-29.81	-159.11	0.52
21471.679688	-29.82	-159.15	0.51
21474.609375	-29.82	-159.19	0.04
21477.539063	-29.82	-159.21	0.48
21480.468750	-29.83	-159.24	0.55
21483.398438	-29.83	-159.26	0.91
21486.328125	-29.84	-159.29	0.79
21489.257813	-29.84	-159.32	0.46
21492.187500	-29.85	-159.35	0.47
21495.117188	-29.85	-159.38	0.79
21498.046875	-29.86	-159.41	0.37
21500.976563	-29.86	-159.44	0.80
21503.906250	-29.87	-159.46	0.86
21506.835938	-29.88	-159.49	0.94
21509.765625	-29.88	-159.50	0.12
21512.695313	-29.89	-159.52	0.49
21515.625000	-29.90	-159.53	0.10
21518.554688	-29.91	-159.54	0.71
21521.484375	-29.91	-159.56	0.76
21524.414063	-29.92	-159.57	0.97
21527.343750	-29.93	-159.58	0.44
21530.273438	-29.94	-159.58	0.96
21533.203125	-29.95	-159.59	0.69
21536.132813	-29.96	-159.59	0.86
21539.062500	-29.97	-159.60	0.80
21541.992188	-29.98	-159.62	0.89
21544.921875	-29.99	-159.64	0.24
21547.851563	-30.00	-159.66	0.92
21550.781250	-30.01	-159.68	0.53
21553.710938	-30.02	-159.71	0.72
21556.640625	-30.03	-159.74	0.82
21559.570313	-30.04	-159.77	0.91
21562.500000	-30.05	-159.80	0.78
21565.429688	-30.06	-159.83	0.77
21568.359375	-30.08	-159.86	0.46
21571.289063	-30.09	-159.88	0.61
21574.218750	-30.10	-159.90	0.82
21577.148438	-30.12	-159.92	0.22
21580.078125	-30.13	-159.94	0.50
21583.007813	-30.14	-159.96	0.82
21585.937500	-30.16	-159.99	0.86
21588.867188	-30.17	-160.03	0.72
21591.796875	-30.19	-160.06	0.26
21594.726563	-30.20	-160.09	0.36
21597.656250	-30.22	-160.13	0.84
21600.585938	-30.23	-160.15	0.66
21603.515625	-30.25	-160.16	0.98
21606.445313	-30.26	-160.18	0.97
21609.375000	-30.28	-160.20	0.97
21612.304688	-30.29	-160.22	1.00
21615.234375	-30.30	-160.24	0.96
21618.164063	-30.32	-160.26	0.96
21621.093750	-30.33	-160.27	0.54
21624.023438	-30.34	-160.29	0.57
21626.953125	-30.36	-160.30	0.64
21629.882813	-30.37	-160.32	0.64
21632.812500	-30.38	-160.33	0.49
21635.742188	-30.40	-160.35	0.54
21638.671875	-30.41	-160.36	0.81
21641.601563	-30.42	-160.38	0.82
21644.531250	-30.44	-160.40	0.57
21647.460938	-30.45	-160.41	0.61
21650.390625	-30.46	-160.43	0.58
21653.320313	-30.48	-160.45	0.46
21656.250000	-30.49	-160.47	0.71
21659.179688	-30.50	-160.49	0.49
21662.109375	-30.52	-160.51	0.60
21665.039063	-30.53	-160.53	0.76
21667.968750	-30.54	-160.56	0.69
21670.898438	-30.56	-160.59	0.73
21673.828125	-30.57	-160.63	0.71
21676.757813	-30.59	-160.68	0.89
21679.687500	-30.60	-160.72	0.74
21682.617188	-30.61	-160.77	0.64
21685.546875	-30.63	-160.82	0.79
21688.476563	-30.64	-160.87	0.70
21691.406250	-30.65	-160.92	0.68
21694.335938	-30.67	-160.96	0.14
21697.265625	-30.68	-161.00	0.62
21700.195313	-30.70	-161.05	0.29
21703.125000	-30.71	-161.10	0.64
21706.054688	-30.72	-161.16	0.89
21708.984375	-30.74	-161.22	0.83
21711.914063	-30.75	-161.28	0.21
21714.843750	-30.77	-161.35	0.46
21717.773438	-30.78	-161.42	0.47
21720.703125	-30.79	-161.49	0.45
21723.632813	-30.81	-161.55	0.58
21726.562500	-30.82	-161.62	0.59
21729.492188	-30.83	-161.69	0.59
21732.421875	-30.85	-161.76	0.64
21735.351563	-30.86	-161.84	0.64
21738.281250	-30.87	-161.91	0.49
21741.210938	-30.89	-161.99	0.52
21744.140625	-30.90	-162.07	0.84
21747.070313	-30.91	-162.15	0.81
21750.000000	-30.93	-162.24	0.68
21752.929688	-30.94	-162.32	0.89
21755.859375	-30.95	-162.40	0.86
21758.789063	-30.97	-162.47	0.57
21761.718750	-30.98	-162.54	0.84
21764.648438	-31.00	-162.61	0.90
21767.578125	-31.01	-162.67	0.71
21770.507813	-31.02	-162.73	0.83
21773.437500	-31.04	-162.79	0.62
21776.367188	-31.05	-162.84	0.70
21779.296875	-31.07	-162.89	0.26
21782.226563	-31.09	-162.93	0.29
21785.156250	-31.10	-162.98	0.64
21788.085938	-31.12	-163.02	0.32
21791.015625	-31.14	-163.06	0.51
21793.945313	-31.15	-163.11	0.78
21796.875000	-31.17	-163.15	0.92
21799.804688	-31.19	-163.18	0.23
21802.734375	-31.21	-163.21	0.65
21805.664063	-31.23	-163.24	0.53
21808.593750	-31.25	-163.27	0.97
21811.523438	-31.26	-163.29	0.77
21814.453125	-31.28	-163.30	0.36
21817.382813	-31.30	-163.31	0.63
21820.312500	-31.32	-163.33	0.42
21823.242188	-31.34	-163.34	0.54
21826.171875	-31.36	-163.35	0.64
21829.101563	-31.38	-163.36	0.87
21832.031250	-31.40	-163.37	0.67
21834.960938	-31.42	-163.37	0.76
21837.890625	-31.44	-163.36	0.72
21840.820313	-31.46	-163.35	0.52
21843.750000	-31.48	-163.35	0.65
21846.679688	-31.50	-163.34	0.81
21849.609375	-31.52	-163.34	0.83
21852.539063	-31.54	-163.33	0.79
21855.468750	-31.56	-163.32	0.77
21858.398438	-31.58	-163.32	0.76
21861.328125	-31.60	-163.31	0.67
21864.257813	-31.61	-163.30	0.49
21867.187500	-31.63	-163.29	0.67
21870.117188	-31.65	-163.28	0.71
21873.046875	-31.67	-163.26	0.16
21875.976563	-31.69	-163.25	0.65
21878.906250	-31.71	-163.24	0.44
21881.835938	-31.72	-163.22	0.47
21884.765625	-31.74	-163.22	0.63
21887.695313	-31.76	-163.21	0.69
21890.625000	-31.78	-163.21	0.65
21893.554688	-31.80	-163.22	0.72
21896.484375	-31.82	-163.23	0.79
21899.414063	-31.83	-163.24	0.78
21902.343750	-31.85	-163.24	0.68
21905.273438	-31.87	-163.25	0.72
21908.203125	-31.89	-163.26	0.58
21911.132813	-31.91	-163.26	0.46
21914.062500	-31.93	-163.26	0.62
21916.992188	-31.94	-163.26	0.66
21919.921875	-31.96	-163.27	0.62
21922.851563	-31.98	-163.28	0.45
21925.781250	-32.00	-163.30	0.35
21928.710938	-32.02	-163.31	0.33
