	ECM8000_TF		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
21495.117188	-15.69	-142.30	0.79
21498.046875	-15.70	-142.35	0.37
21500.976563	-15.70	-142.39	0.80
21503.906250	-15.71	-142.43	0.86
21506.835938	-15.71	-142.47	0.94
21509.765625	-15.72	-142.51	0.12
21512.695313	-15.72	-142.55	0.49
21515.625000	-15.73	-142.59	0.10
21518.554688	-15.73	-142.62	0.71
21521.484375	-15.74	-142.66	0.76
21524.414063	-15.74	-142.70	0.97
21527.343750	-15.75	-142.73	0.44
21530.273438	-15.75	-142.76	0.96
21533.203125	-15.76	-142.80	0.69
21536.132813	-15.76	-142.83	0.86
21539.062500	-15.77	-142.87	0.80
21541.992188	-15.77	-142.90	0.89
21544.921875	-15.78	-142.94	0.24
21547.851563	-15.78	-142.98	0.98
21550.781250	-15.79	-143.02	0.63
21553.710938	-15.79	-143.06	0.65
21556.640625	-15.80	-143.11	0.82
21559.570313	-15.80	-143.14	0.91
21562.500000	-15.80	-143.18	0.78
21565.429688	-15.81	-143.23	0.77
21568.359375	-15.81	-143.26	0.46
21571.289063	-15.82	-143.30	0.61
21574.218750	-15.82	-143.33	0.82
21577.148438	-15.83	-143.37	0.32
21580.078125	-15.83	-143.40	0.63
21583.007813	-15.84	-143.44	0.87
21585.937500	-15.84	-143.47	0.85
21588.867188	-15.85	-143.52	0.82
21591.796875	-15.86	-143.56	0.50
21594.726563	-15.86	-143.60	0.56
21597.656250	-15.87	-143.64	0.84
21600.585938	-15.87	-143.68	0.83
21603.515625	-15.88	-143.72	0.91
21606.445313	-15.88	-143.76	0.95
21609.375000	-15.89	-143.81	0.95
21612.304688	-15.89	-143.86	0.99
21615.234375	-15.90	-143.90	0.92
21618.164063	-15.91	-143.95	0.84
21621.093750	-15.91	-144.01	0.55
21624.023438	-15.92	-144.06	0.78
21626.953125	-15.92	-144.10	0.94
21629.882813	-15.93	-144.14	0.63
21632.812500	-15.93	-144.19	0.47
21635.742188	-15.94	-144.23	0.61
21638.671875	-15.95	-144.28	0.64
21641.601563	-15.95	-144.32	0.94
21644.531250	-15.96	-144.36	0.57
21647.460938	-15.96	-144.41	0.40
21650.390625	-15.97	-144.45	0.63
21653.320313	-15.97	-144.49	0.47
21656.250000	-15.98	-144.54	0.99
21659.179688	-15.99	-144.58	0.76
21662.109375	-15.99	-144.62	0.83
21665.039063	-16.00	-144.66	0.74
21667.968750	-16.00	-144.71	0.94
21670.898438	-16.01	-144.76	0.62
21673.828125	-16.02	-144.81	0.90
21676.757813	-16.02	-144.86	0.98
21679.687500	-16.03	-144.92	0.98
21682.617188	-16.03	-144.98	0.80
21685.546875	-16.04	-145.04	0.58
21688.476563	-16.05	-145.10	0.66
21691.406250	-16.05	-145.16	0.93
21694.335938	-16.06	-145.22	0.70
21697.265625	-16.06	-145.28	0.71
21700.195313	-16.07	-145.34	0.07
21703.125000	-16.08	-145.40	0.55
21706.054688	-16.08	-145.46	0.88
21708.984375	-16.09	-145.53	0.96
21711.914063	-16.09	-145.60	0.56
21714.843750	-16.10	-145.67	0.42
21717.773438	-16.10	-145.74	0.53
21720.703125	-16.11	-145.81	0.68
21723.632813	-16.12	-145.88	0.75
21726.562500	-16.12	-145.94	0.71
21729.492188	-16.13	-146.01	0.96
21732.421875	-16.13	-146.08	0.89
21735.351563	-16.14	-146.15	0.94
21738.281250	-16.15	-146.23	0.78
21741.210938	-16.15	-146.30	0.79
21744.140625	-16.16	-146.38	0.93
21747.070313	-16.17	-146.47	0.71
21750.000000	-16.17	-146.56	0.70
21752.929688	-16.18	-146.64	0.88
21755.859375	-16.18	-146.72	0.91
21758.789063	-16.19	-146.81	0.77
21761.718750	-16.20	-146.89	0.69
21764.648438	-16.20	-146.97	0.93
21767.578125	-16.21	-147.05	0.71
21770.507813	-16.21	-147.12	0.83
21773.437500	-16.22	-147.19	0.62
21776.367188	-16.23	-147.26	0.70
21779.296875	-16.23	-147.33	0.26
21782.226563	-16.24	-147.40	0.29
21785.156250	-16.25	-147.47	0.64
21788.085938	-16.25	-147.53	0.32
21791.015625	-16.26	-147.60	0.51
21793.945313	-16.27	-147.67	0.78
21796.875000	-16.27	-147.73	0.92
21799.804688	-16.28	-147.79	0.23
21802.734375	-16.28	-147.85	0.65
21805.664063	-16.29	-147.91	0.53
21808.593750	-16.30	-147.97	0.97
21811.523438	-16.30	-148.02	0.77
21814.453125	-16.31	-148.08	0.36
21817.382813	-16.32	-148.13	0.46
21820.312500	-16.32	-148.19	0.46
21823.242188	-16.33	-148.24	0.72
21826.171875	-16.34	-148.30	0.75
21829.101563	-16.34	-148.35	0.58
21832.031250	-16.35	-148.40	0.82
21834.960938	-16.36	-148.44	0.68
21837.890625	-16.36	-148.48	0.76
21840.820313	-16.37	-148.52	0.87
21843.750000	-16.38	-148.56	0.95
21846.679688	-16.38	-148.60	0.89
21849.609375	-16.39	-148.64	0.82
21852.539063	-16.39	-148.68	0.95
21855.468750	-16.40	-148.72	0.93
21858.398438	-16.41	-148.76	0.98
21861.328125	-16.41	-148.79	0.78
21864.257813	-16.42	-148.83	0.47
21867.187500	-16.43	-148.86	0.71
21870.117188	-16.43	-148.89	0.84
21873.046875	-16.44	-148.92	0.56
21875.976563	-16.44	-148.95	0.67
21878.906250	-16.45	-148.98	0.66
21881.835938	-16.46	-149.02	0.94
21884.765625	-16.46	-149.06	0.94
21887.695313	-16.47	-149.10	0.90
21890.625000	-16.47	-149.14	0.94
21893.554688	-16.48	-149.19	0.95
21896.484375	-16.49	-149.24	0.90
21899.414063	-16.49	-149.29	0.99
21902.343750	-16.50	-149.34	0.76
21905.273438	-16.51	-149.38	0.81
21908.203125	-16.51	-149.43	0.75
21911.132813	-16.52	-149.47	0.72
21914.062500	-16.53	-149.52	0.56
21916.992188	-16.53	-149.57	0.47
21919.921875	-16.54	-149.62	0.91
21922.851563	-16.54	-149.67	0.74
21925.781250	-16.55	-149.73	0.16
21928.710938	-16.56	-149.79	0.43
21931.640625	-16.56	-149.85	0.76
21934.570313	-16.57	-149.91	0.84
21937.500000	-16.58	-149.97	0.73
21940.429688	-16.58	-150.03	0.87
21943.359375	-16.59	-150.08	0.84
21946.289063	-16.60	-150.14	0.95
21949.218750	-16.60	-150.19	0.75
21952.148438	-16.61	-150.24	0.66
21955.078125	-16.62	-150.29	0.59
21958.007813	-16.62	-150.34	0.80
21960.937500	-16.63	-150.39	0.94
21963.867188	-16.64	-150.46	0.60
21966.796875	-16.64	-150.52	0.84
21969.726563	-16.65	-150.58	0.86
21972.656250	-16.66	-150.63	0.66
21975.585938	-16.67	-150.68	0.74
21978.515625	-16.67	-150.73	0.88
21981.445313	-16.68	-150.77	0.81
21984.375000	-16.69	-150.82	0.70
21987.304688	-16.69	-150.86	0.81
21990.234375	-16.70	-150.91	0.37
21993.164063	-16.71	-150.95	0.91
21996.093750	-16.72	-150.99	0.80
21999.023438	-16.72	-151.03	0.87
22001.953125	-16.73	-151.08	0.68
22004.882813	-16.74	-151.12	0.85
22007.812500	-16.74	-151.16	0.52
22010.742188	-16.75	-151.20	0.91
22013.671875	-16.76	-151.24	0.23
22016.601563	-16.76	-151.28	0.87
22019.531250	-16.77	-151.32	0.94
22022.460938	-16.78	-151.36	0.56
22025.390625	-16.78	-151.40	0.59
22028.320313	-16.79	-151.43	0.41
22031.250000	-16.80	-151.47	0.74
22034.179688	-16.80	-151.50	0.72
22037.109375	-16.81	-151.53	0.82
22040.039063	-16.82	-151.57	0.94
22042.968750	-16.82	-151.61	0.42
22045.898438	-16.83	-151.65	0.23
22048.828125	-16.84	-151.69	0.83
22051.757813	-16.84	-151.73	0.88
22054.687500	-16.85	-151.78	0.66
22057.617188	-16.86	-151.82	0.06
22060.546875	-16.86	-151.86	0.60
22063.476563	-16.87	-151.90	0.72
22066.406250	-16.88	-151.94	0.76
22069.335938	-16.89	-151.98	0.95
22072.265625	-16.89	-152.01	0.64
22075.195313	-16.90	-152.03	0.15
22078.125000	-16.91	-152.06	0.82
22081.054688	-16.91	-152.09	0.53
22083.984375	-16.92	-152.13	0.28
22086.914063	-16.93	-152.16	0.97
22089.843750	-16.94	-152.20	0.52
22092.773438	-16.94	-152.23	0.69
22095.703125	-16.95	-152.26	0.10
22098.632813	-16.96	-152.29	0.66
22101.562500	-16.97	-152.32	0.62
22104.492188	-16.98	-152.35	0.62
22107.421875	-16.98	-152.37	0.67
22110.351563	-16.99	-152.39	0.29
22113.281250	-17.00	-152.42	0.65
22116.210938	-17.01	-152.44	0.62
22119.140625	-17.02	-152.46	0.60
22122.070313	-17.02	-152.48	0.96
22125.000000	-17.03	-152.50	0.62
22127.929688	-17.04	-152.52	0.73
22130.859375	-17.05	-152.55	0.62
22133.789063	-17.06	-152.57	0.85
22136.718750	-17.06	-152.60	0.94
22139.648438	-17.07	-152.62	0.84
22142.578125	-17.08	-152.65	0.88
22145.507813	-17.09	-152.68	0.65
22148.437500	-17.10	-152.70	0.90
22151.367188	-17.11	-152.73	0.11
22154.296875	-17.11	-152.76	0.85
22157.226563	-17.12	-152.79	0.96
22160.156250	-17.13	-152.81	0.35
22163.085938	-17.14	-152.84	0.97
22166.015625	-17.15	-152.87	0.67
22168.945313	-17.15	-152.90	0.40
22171.875000	-17.16	-152.93	0.87
22174.804688	-17.17	-152.96	0.91
22177.734375	-17.18	-152.98	0.70
22180.664063	-17.19	-153.00	0.67
22183.593750	-17.19	-153.02	0.84
22186.523438	-17.20	-153.04	0.80
22189.453125	-17.21	-153.07	0.38
22192.382813	-17.22	-153.09	0.59
22195.312500	-17.23	-153.11	0.65
22198.242188	-17.23	-153.13	0.63
22201.171875	-17.24	-153.15	0.86
22204.101563	-17.25	-153.17	0.94
22207.031250	-17.26	-153.20	0.72
22209.960938	-17.27	-153.22	0.84
22212.890625	-17.27	-153.24	0.91
22215.820313	-17.28	-153.26	0.88
22218.750000	-17.29	-153.27	0.74
22221.679688	-17.30	-153.29	0.57
22224.609375	-17.31	-153.31	0.69
22227.539063	-17.32	-153.34	0.85
22230.468750	-17.32	-153.37	0.98
22233.398438	-17.33	-153.39	0.90
22236.328125	-17.34	-153.41	0.15
22239.257813	-17.35	-153.43	0.94
22242.187500	-17.36	-153.45	0.78
22245.117188	-17.37	-153.47	0.47
22248.046875	-17.37	-153.49	0.91
22250.976563	-17.38	-153.50	0.88
22253.906250	-17.39	-153.52	0.76
22256.835938	-17.40	-153.54	0.81
22259.765625	-17.41	-153.55	0.92
22262.695313	-17.42	-153.56	0.42
22265.625000	-17.42	-153.58	0.95
22268.554688	-17.43	-153.60	0.26
22271.484375	-17.44	-153.62	0.82
22274.414063	-17.45	-153.63	0.90
22277.343750	-17.46	-153.65	0.93
22280.273438	-17.47	-153.67	0.60
22283.203125	-17.48	-153.69	0.66
22286.132813	-17.49	-153.71	0.76
22289.062500	-17.49	-153.72	0.81
22291.992188	-17.50	-153.73	0.57
22294.921875	-17.51	-153.75	0.33
22297.851563	-17.52	-153.76	0.89
22300.781250	-17.53	-153.77	0.69
22303.710938	-17.54	-153.78	0.62
22306.640625	-17.55	-153.78	0.89
22309.570313	-17.56	-153.79	0.97
22312.500000	-17.56	-153.79	0.67
22315.429688	-17.57	-153.79	0.81
22318.359375	-17.58	-153.80	0.46
22321.289063	-17.59	-153.80	0.22
22324.218750	-17.60	-153.80	0.41
22327.148438	-17.61	-153.80	0.92
22330.078125	-17.61	-153.80	0.34
22333.007813	-17.62	-153.81	0.68
22335.937500	-17.63	-153.82	0.74
22338.867188	-17.64	-153.83	0.60
22341.796875	-17.65	-153.85	0.85
22344.726563	-17.66	-153.86	0.90
22347.656250	-17.67	-153.88	0.16
22350.585938	-17.67	-153.89	0.62
22353.515625	-17.68	-153.91	0.67
22356.445313	-17.69	-153.93	0.95
22359.375000	-17.70	-153.95	0.62
22362.304688	-17.71	-153.97	0.25
22365.234375	-17.72	-153.99	0.83
22368.164063	-17.72	-154.00	0.40
22371.093750	-17.73	-154.02	0.96
22374.023438	-17.74	-154.03	0.93
22376.953125	-17.75	-154.04	0.77
22379.882813	-17.76	-154.05	0.52
22382.812500	-17.77	-154.06	0.81
22385.742188	-17.77	-154.07	0.70
22388.671875	-17.78	-154.08	0.30
22391.601563	-17.79	-154.09	0.28
22394.531250	-17.80	-154.09	0.91
22397.460938	-17.81	-154.10	0.62
22400.390625	-17.82	-154.11	0.82
22403.320313	-17.83	-154.12	0.59
22406.250000	-17.84	-154.13	0.25
22409.179688	-17.84	-154.14	0.75
22412.109375	-17.85	-154.16	0.85
22415.039063	-17.86	-154.17	0.79
22417.968750	-17.87	-154.18	0.77
22420.898438	-17.88	-154.18	0.60
22423.828125	-17.89	-154.19	0.02
22426.757813	-17.90	-154.19	0.26
22429.687500	-17.91	-154.19	0.83
22432.617188	-17.92	-154.19	0.68
22435.546875	-17.93	-154.19	0.57
22438.476563	-17.93	-154.19	0.43
22441.406250	-17.94	-154.19	0.96
22444.335938	-17.95	-154.18	0.86
22447.265625	-17.96	-154.17	0.50
22450.195313	-17.97	-154.15	0.89
22453.125000	-17.98	-154.14	0.75
22456.054688	-17.99	-154.12	0.25
22458.984375	-18.00	-154.11	0.72
22461.914063	-18.00	-154.09	0.25
22464.843750	-18.01	-154.07	0.49
22467.773438	-18.02	-154.06	0.82
22470.703125	-18.03	-154.04	0.87
22473.632813	-18.04	-154.03	0.60
22476.562500	-18.05	-154.02	0.62
22479.492188	-18.05	-154.01	0.86
22482.421875	-18.06	-154.00	0.91
22485.351563	-18.07	-153.99	0.71
22488.281250	-18.08	-153.98	0.60
22491.210938	-18.09	-153.97	0.89
22494.140625	-18.10	-153.96	0.88
22497.070313	-18.11	-153.96	0.60
22500.000000	-18.11	-153.96	0.73
22502.929688	-18.12	-153.95	0.81
22505.859375	-18.13	-153.95	0.73
22508.789063	-18.14	-153.94	0.51
22511.718750	-18.15	-153.94	0.44
22514.648438	-18.16	-153.93	0.66
22517.578125	-18.16	-153.93	0.91
22520.507813	-18.17	-153.93	0.84
22523.437500	-18.18	-153.92	0.96
22526.367188	-18.19	-153.91	0.08
22529.296875	-18.20	-153.89	0.70
22532.226563	-18.21	-153.87	0.55
22535.156250	-18.21	-153.85	0.50
22538.085938	-18.22	-153.83	0.75
22541.015625	-18.23	-153.81	0.98
22543.945313	-18.24	-153.78	0.48
22546.875000	-18.25	-153.75	0.94
22549.804688	-18.25	-153.73	0.85
22552.734375	-18.26	-153.71	0.54
22555.664063	-18.27	-153.69	0.35
22558.593750	-18.28	-153.68	0.46
22561.523438	-18.29	-153.67	0.90
22564.453125	-18.30	-153.66	0.43
22567.382813	-18.30	-153.65	0.60
22570.312500	-18.31	-153.64	0.62
22573.242188	-18.32	-153.63	0.59
22576.171875	-18.33	-153.63	0.48
22579.101563	-18.33	-153.62	0.42
22582.031250	-18.34	-153.61	0.54
22584.960938	-18.35	-153.60	0.77
22587.890625	-18.36	-153.60	0.22
22590.820313	-18.36	-153.59	0.81
22593.750000	-18.37	-153.58	0.57
22596.679688	-18.38	-153.57	0.52
22599.609375	-18.39	-153.56	0.29
22602.539063	-18.39	-153.55	0.67
22605.468750	-18.40	-153.53	0.50
22608.398438	-18.41	-153.52	0.58
22611.328125	-18.42	-153.50	0.22
22614.257813	-18.43	-153.49	0.83
22617.187500	-18.43	-153.48	0.78
22620.117188	-18.44	-153.46	0.85
22623.046875	-18.45	-153.45	0.84
22625.976563	-18.46	-153.42	0.64
22628.906250	-18.47	-153.40	0.77
22631.835938	-18.47	-153.37	0.83
22634.765625	-18.48	-153.33	0.86
22637.695313	-18.49	-153.30	0.93
22640.625000	-18.50	-153.26	0.44
22643.554688	-18.50	-153.22	0.46
22646.484375	-18.51	-153.18	0.56
22649.414063	-18.52	-153.14	0.69
22652.343750	-18.53	-153.11	0.57
22655.273438	-18.54	-153.07	0.36
22658.203125	-18.54	-153.03	0.81
22661.132813	-18.55	-152.99	0.51
22664.062500	-18.56	-152.95	0.55
22666.992188	-18.57	-152.91	0.84
22669.921875	-18.58	-152.86	0.78
22672.851563	-18.58	-152.81	0.79
22675.781250	-18.59	-152.75	0.48
22678.710938	-18.60	-152.70	0.96
22681.640625	-18.61	-152.66	0.71
22684.570313	-18.62	-152.62	0.71
22687.500000	-18.62	-152.58	0.41
22690.429688	-18.63	-152.55	0.43
22693.359375	-18.64	-152.51	0.74
22696.289063	-18.65	-152.47	0.79
22699.218750	-18.66	-152.43	0.92
22702.148438	-18.67	-152.38	0.54
22705.078125	-18.68	-152.33	0.87
22708.007813	-18.68	-152.28	0.95
22710.937500	-18.69	-152.23	0.59
22713.867188	-18.70	-152.17	0.83
22716.796875	-18.71	-152.12	0.81
22719.726563	-18.72	-152.07	0.31
22722.656250	-18.73	-152.03	0.75
22725.585938	-18.74	-151.98	0.58
22728.515625	-18.74	-151.93	0.92
22731.445313	-18.75	-151.89	0.68
22734.375000	-18.76	-151.84	0.79
22737.304688	-18.77	-151.80	0.92
22740.234375	-18.78	-151.76	0.90
22743.164063	-18.79	-151.73	0.61
22746.093750	-18.79	-151.69	0.46
22749.023438	-18.80	-151.65	0.56
22751.953125	-18.81	-151.62	0.77
22754.882813	-18.82	-151.58	0.87
22757.812500	-18.83	-151.55	0.99
22760.742188	-18.83	-151.52	0.80
22763.671875	-18.84	-151.48	0.18
22766.601563	-18.85	-151.45	0.58
22769.531250	-18.86	-151.42	0.91
22772.460938	-18.87	-151.38	0.69
22775.390625	-18.87	-151.35	0.97
22778.320313	-18.88	-151.33	0.82
22781.250000	-18.89	-151.30	0.74
22784.179688	-18.90	-151.28	0.92
22787.109375	-18.90	-151.26	0.87
22790.039063	-18.91	-151.23	0.98
22792.968750	-18.92	-151.21	0.80
22795.898438	-18.92	-151.18	0.11
22798.828125	-18.93	-151.15	0.75
22801.757813	-18.94	-151.12	0.64
22804.687500	-18.95	-151.10	0.25
22807.617188	-18.95	-151.09	0.92
22810.546875	-18.96	-151.07	0.83
22813.476563	-18.97	-151.05	0.75
22816.406250	-18.98	-151.02	0.96
22819.335938	-18.98	-151.00	0.91
22822.265625	-18.99	-150.99	0.73
22825.195313	-19.00	-150.97	0.25
22828.125000	-19.00	-150.95	0.81
22831.054688	-19.01	-150.94	0.61
22833.984375	-19.02	-150.93	0.88
22836.914063	-19.03	-150.91	0.69
22839.843750	-19.03	-150.89	0.96
22842.773438	-19.04	-150.87	0.84
22845.703125	-19.05	-150.85	0.35
22848.632813	-19.05	-150.83	0.86
22851.562500	-19.06	-150.81	0.75
22854.492188	-19.07	-150.79	0.82
22857.421875	-19.07	-150.77	0.91
22860.351563	-19.08	-150.75	0.53
22863.281250	-19.09	-150.74	0.71
22866.210938	-19.09	-150.72	0.65
22869.140625	-19.10	-150.70	0.54
22872.070313	-19.11	-150.68	0.61
22875.000000	-19.12	-150.65	0.72
22877.929688	-19.12	-150.63	0.65
22880.859375	-19.13	-150.60	0.47
22883.789063	-19.14	-150.57	0.89
22886.718750	-19.14	-150.54	0.68
22889.648438	-19.15	-150.50	0.98
22892.578125	-19.16	-150.47	0.86
22895.507813	-19.16	-150.45	0.23
22898.437500	-19.17	-150.42	0.63
22901.367188	-19.18	-150.40	0.40
22904.296875	-19.18	-150.37	0.73
22907.226563	-19.19	-150.34	0.76
22910.156250	-19.20	-150.31	0.96
22913.085938	-19.20	-150.28	0.64
22916.015625	-19.21	-150.24	0.36
22918.945313	-19.22	-150.19	0.80
22921.875000	-19.23	-150.15	0.80
22924.804688	-19.23	-150.11	0.15
22927.734375	-19.24	-150.06	0.83
22930.664063	-19.25	-150.03	0.51
22933.593750	-19.25	-149.99	0.81
22936.523438	-19.26	-149.96	0.77
22939.453125	-19.27	-149.94	0.61
22942.382813	-19.28	-149.93	0.87
22945.312500	-19.28	-149.93	0.90
22948.242188	-19.29	-149.93	0.92
22951.171875	-19.30	-149.93	0.71
22954.101563	-19.31	-149.93	0.79
22957.031250	-19.31	-149.92	0.41
22959.960938	-19.32	-149.92	0.72
22962.890625	-19.33	-149.92	0.74
22965.820313	-19.33	-149.92	0.69
22968.750000	-19.34	-149.92	0.41
22971.679688	-19.35	-149.92	0.42
22974.609375	-19.36	-149.92	0.75
22977.539063	-19.36	-149.92	0.83
22980.468750	-19.37	-149.92	0.93
22983.398438	-19.38	-149.93	0.93
22986.328125	-19.38	-149.94	0.75
22989.257813	-19.39	-149.95	0.75
22992.187500	-19.40	-149.97	0.76
22995.117188	-19.40	-149.99	0.87
22998.046875	-19.41	-150.02	0.60
23000.976563	-19.42	-150.04	0.84
23003.906250	-19.43	-150.06	0.92
23006.835938	-19.43	-150.07	0.79
23009.765625	-19.44	-150.09	0.82
23012.695313	-19.45	-150.11	0.93
23015.625000	-19.45	-150.13	0.15
23018.554688	-19.46	-150.15	0.94
23021.484375	-19.47	-150.17	0.86
23024.414063	-19.47	-150.19	0.90
23027.343750	-19.48	-150.23	0.80
23030.273438	-19.49	-150.27	0.68
23033.203125	-19.50	-150.31	0.38
23036.132813	-19.50	-150.35	0.99
23039.062500	-19.51	-150.39	0.92
23041.992188	-19.52	-150.42	0.72
23044.921875	-19.52	-150.46	0.84
23047.851563	-19.53	-150.49	0.98
23050.781250	-19.54	-150.52	0.92
23053.710938	-19.54	-150.56	0.86
23056.640625	-19.55	-150.59	0.76
23059.570313	-19.56	-150.62	0.54
23062.500000	-19.57	-150.64	0.26
23065.429688	-19.57	-150.67	0.79
23068.359375	-19.58	-150.70	0.87
23071.289063	-19.59	-150.73	0.93
23074.218750	-19.59	-150.76	0.45
23077.148438	-19.60	-150.79	0.87
23080.078125	-19.61	-150.83	0.76
23083.007813	-19.61	-150.86	0.71
23085.937500	-19.62	-150.89	0.76
23088.867188	-19.63	-150.92	0.96
23091.796875	-19.63	-150.95	0.92
23094.726563	-19.64	-150.97	0.92
23097.656250	-19.64	-150.99	0.37
23100.585938	-19.65	-151.01	0.92
23103.515625	-19.66	-151.03	0.70
23106.445313	-19.66	-151.05	0.79
23109.375000	-19.67	-151.07	0.71
23112.304688	-19.67	-151.09	0.90
23115.234375	-19.68	-151.11	0.83
23118.164063	-19.69	-151.13	0.73
23121.093750	-19.69	-151.15	0.82
23124.023438	-19.70	-151.18	0.79
23126.953125	-19.70	-151.20	0.84
23129.882813	-19.71	-151.23	0.92
23132.812500	-19.72	-151.26	0.13
23135.742188	-19.72	-151.29	0.75
23138.671875	-19.73	-151.31	0.84
23141.601563	-19.73	-151.33	0.65
23144.531250	-19.74	-151.35	0.34
23147.460938	-19.74	-151.37	0.20
23150.390625	-19.75	-151.39	0.59
23153.320313	-19.76	-151.41	0.57
23156.250000	-19.76	-151.42	0.48
23159.179688	-19.77	-151.44	0.95
23162.109375	-19.77	-151.46	0.63
23165.039063	-19.78	-151.48	0.91
23167.968750	-19.79	-151.50	0.70
23170.898438	-19.79	-151.53	0.92
23173.828125	-19.80	-151.56	0.67
23176.757813	-19.80	-151.60	0.87
23179.687500	-19.81	-151.63	0.30
23182.617188	-19.82	-151.66	0.34
23185.546875	-19.82	-151.70	0.50
23188.476563	-19.83	-151.73	0.92
23191.406250	-19.83	-151.76	0.98
23194.335938	-19.84	-151.80	0.98
23197.265625	-19.84	-151.83	0.77
23200.195313	-19.85	-151.86	0.51
23203.125000	-19.86	-151.90	0.19
23206.054688	-19.86	-151.93	0.30
23208.984375	-19.87	-151.96	0.64
23211.914063	-19.87	-151.99	0.35
23214.843750	-19.88	-152.02	0.97
23217.773438	-19.89	-152.04	0.93
23220.703125	-19.89	-152.07	0.63
23223.632813	-19.90	-152.10	0.40
23226.562500	-19.90	-152.12	0.80
23229.492188	-19.91	-152.15	0.94
23232.421875	-19.91	-152.18	0.81
23235.351563	-19.92	-152.22	0.66
23238.281250	-19.92	-152.24	0.50
23241.210938	-19.93	-152.27	0.20
23244.140625	-19.94	-152.30	0.30
23247.070313	-19.94	-152.32	0.64
23250.000000	-19.95	-152.34	0.68
23252.929688	-19.95	-152.37	0.75
23255.859375	-19.96	-152.39	0.62
23258.789063	-19.96	-152.41	0.79
23261.718750	-19.97	-152.44	0.97
23264.648438	-19.97	-152.47	0.22
23267.578125	-19.98	-152.51	0.53
23270.507813	-19.98	-152.54	0.51
23273.437500	-19.99	-152.57	0.75
23276.367188	-19.99	-152.60	0.85
23279.296875	-20.00	-152.63	0.89
23282.226563	-20.01	-152.67	0.67
23285.156250	-20.01	-152.70	0.34
23288.085938	-20.02	-152.73	0.11
23291.015625	-20.02	-152.76	0.47
23293.945313	-20.03	-152.79	0.44
23296.875000	-20.03	-152.83	0.91
23299.804688	-20.04	-152.85	0.68
23302.734375	-20.04	-152.88	0.72
23305.664063	-20.05	-152.90	0.29
23308.593750	-20.05	-152.92	0.33
23311.523438	-20.06	-152.94	0.78
23314.453125	-20.06	-152.97	0.58
23317.382813	-20.07	-153.00	0.88
23320.312500	-20.07	-153.02	0.69
23323.242188	-20.08	-153.04	0.80
23326.171875	-20.08	-153.07	0.76
23329.101563	-20.09	-153.10	0.62
23332.031250	-20.09	-153.12	0.49
23334.960938	-20.10	-153.15	0.75
23337.890625	-20.10	-153.17	0.44
23340.820313	-20.11	-153.19	0.78
23343.750000	-20.11	-153.22	0.44
23346.679688	-20.12	-153.24	0.72
23349.609375	-20.12	-153.26	0.69
23352.539063	-20.13	-153.27	0.98
23355.468750	-20.13	-153.29	0.56
23358.398438	-20.14	-153.30	0.28
23361.328125	-20.14	-153.32	0.90
23364.257813	-20.14	-153.33	0.97
23367.187500	-20.15	-153.35	0.77
23370.117188	-20.15	-153.37	0.68
23373.046875	-20.16	-153.39	0.83
23375.976563	-20.16	-153.41	0.42
23378.906250	-20.17	-153.42	0.90
23381.835938	-20.17	-153.43	0.99
23384.765625	-20.18	-153.44	0.70
23387.695313	-20.18	-153.45	0.48
23390.625000	-20.19	-153.46	0.36
23393.554688	-20.19	-153.47	0.69
23396.484375	-20.19	-153.48	0.14
23399.414063	-20.20	-153.49	0.49
23402.343750	-20.20	-153.50	0.38
23405.273438	-20.21	-153.51	0.92
23408.203125	-20.21	-153.52	0.58
23411.132813	-20.22	-153.53	0.75
23414.062500	-20.22	-153.54	0.36
23416.992188	-20.23	-153.55	0.84
23419.921875	-20.23	-153.57	0.87
23422.851563	-20.24	-153.58	0.64
23425.781250	-20.24	-153.60	0.94
23428.710938	-20.25	-153.61	0.91
23431.640625	-20.25	-153.62	0.63
23434.570313	-20.26	-153.63	0.74
23437.500000	-20.26	-153.63	0.58
23440.429688	-20.26	-153.64	0.09
23443.359375	-20.27	-153.65	0.58
23446.289063	-20.27	-153.66	0.31
23449.218750	-20.28	-153.67	0.18
23452.148438	-20.28	-153.67	0.65
23455.078125	-20.29	-153.68	0.66
23458.007813	-20.29	-153.69	0.54
23460.937500	-20.30	-153.70	0.34
23463.867188	-20.30	-153.70	0.96
23466.796875	-20.31	-153.70	0.67
